iteration,t_M,tau_M,field,measure,quantile,median,deviation_cutoff,vertices,selected_measure_fraction,long_axis_fraction,polar_fraction,origin,axis_source
10112,19.75,1.125,abs_npsigma,fejer,0.9,0.16257083689547053,0.17182760740315062,976,0.1000263526764628,0.0,1.0,new_B4,native_AH1_AH2_gp
10112,19.75,1.125,abs_npsigma,fejer,0.95,0.16257083689547053,0.20340636463924716,706,0.05008531929112463,0.0,1.0,new_B4,native_AH1_AH2_gp
10112,19.75,1.125,abs_npsigma,fejer,0.98,0.16257083689547053,0.225796611526269,456,0.020031341724509134,0.0,1.0,new_B4,native_AH1_AH2_gp
10144,19.8125,1.1875,repsi2,fejer,0.9,-0.8043521516355537,1.2549091463931208,73,0.1009154984623287,1.0,0.0,new_B4,native_AH1_AH2_gp
10144,19.8125,1.1875,repsi2,fejer,0.95,-0.8043521516355537,1.5003961036759441,35,0.05006782488789664,1.0,0.0,new_B4,native_AH1_AH2_gp
10144,19.8125,1.1875,repsi2,fejer,0.98,-0.8043521516355537,1.7153787934999163,14,0.02027768017436109,1.0,0.0,new_B4,native_AH1_AH2_gp
10144,19.8125,1.1875,impsi2,fejer,0.9,-1.0597401693174516e-15,0.385891321891842,941,0.10021780513831002,0.046406794885608636,0.9535932051143914,new_B4,native_AH1_AH2_gp
10144,19.8125,1.1875,impsi2,fejer,0.95,-1.0597401693174516e-15,0.41175039953267617,696,0.050063656468577675,0.0,1.0,new_B4,native_AH1_AH2_gp
10144,19.8125,1.1875,impsi2,fejer,0.98,-1.0597401693174516e-15,0.43358529527213263,453,0.02009406636555526,0.0,1.0,new_B4,native_AH1_AH2_gp
10144,19.8125,1.1875,abs_npsigma,fejer,0.9,0.15896058865328494,0.17060351002479124,972,0.10001242720618736,0.0,1.0,new_B4,native_AH1_AH2_gp
10144,19.8125,1.1875,abs_npsigma,fejer,0.95,0.15896058865328494,0.20091272910673835,702,0.050120048039052054,0.0,1.0,new_B4,native_AH1_AH2_gp
10144,19.8125,1.1875,abs_npsigma,fejer,0.98,0.15896058865328494,0.2226044406642042,453,0.02000236682415572,0.0,1.0,new_B4,native_AH1_AH2_gp
10176,19.875,1.25,repsi2,fejer,0.9,-0.7973783382284577,1.2383490939130808,73,0.10022006456141987,1.0,0.0,new_B4,native_AH1_AH2_gp
10176,19.875,1.25,repsi2,fejer,0.95,-0.7973783382284577,1.4889057552928184,36,0.05045817278857664,1.0,0.0,new_B4,native_AH1_AH2_gp
10176,19.875,1.25,repsi2,fejer,0.98,-0.7973783382284577,1.7033827278026914,14,0.020127110788785436,1.0,0.0,new_B4,native_AH1_AH2_gp
10176,19.875,1.25,impsi2,fejer,0.9,-3.594565812233353e-16,0.38905191154534047,936,0.10095208721954452,0.045435961709290464,0.9545640382907096,new_B4,native_AH1_AH2_gp
10176,19.875,1.25,impsi2,fejer,0.95,-3.594565812233353e-16,0.4139028394530235,690,0.05000122984968006,0.0,1.0,new_B4,native_AH1_AH2_gp
10176,19.875,1.25,impsi2,fejer,0.98,-3.594565812233353e-16,0.4353980507151604,450,0.02005003711864814,0.0,1.0,new_B4,native_AH1_AH2_gp
10176,19.875,1.25,abs_npsigma,fejer,0.9,0.15605840313154817,0.16796117437247726,967,0.10005635454320705,0.0,1.0,new_B4,native_AH1_AH2_gp
10176,19.875,1.25,abs_npsigma,fejer,0.95,0.15605840313154817,0.19844764676931792,698,0.05008035187881649,0.0,1.0,new_B4,native_AH1_AH2_gp
10176,19.875,1.25,abs_npsigma,fejer,0.98,0.15605840313154817,0.21911486358206844,451,0.02005265283756542,0.0,1.0,new_B4,native_AH1_AH2_gp
10208,19.9375,1.3125,repsi2,fejer,0.9,-0.7955534497524092,1.2087611944062302,75,0.10136716319603163,1.0,0.0,new_B4,native_AH1_AH2_gp
10208,19.9375,1.3125,repsi2,fejer,0.95,-0.7955534497524092,1.4703558416842433,36,0.05031562437267177,1.0,0.0,new_B4,native_AH1_AH2_gp
10208,19.9375,1.3125,repsi2,fejer,0.98,-0.7955534497524092,1.6651722479603803,15,0.021468778698664634,1.0,0.0,new_B4,native_AH1_AH2_gp
10208,19.9375,1.3125,impsi2,fejer,0.9,-1.827390146197129e-15,0.3914628584159369,927,0.1001077672415554,0.03935824074157066,1.0,new_B4,native_AH1_AH2_gp
10208,19.9375,1.3125,impsi2,fejer,0.95,-1.827390146197129e-15,0.4161966750575768,685,0.050025699672755976,0.0,1.0,new_B4,native_AH1_AH2_gp
10208,19.9375,1.3125,impsi2,fejer,0.98,-1.827390146197129e-15,0.43714542061750655,448,0.02009595869855844,0.0,1.0,new_B4,native_AH1_AH2_gp
10208,19.9375,1.3125,abs_npsigma,fejer,0.9,0.1547898614798027,0.16500501984601698,963,0.10018408681256957,0.0,1.0,new_B4,native_AH1_AH2_gp
10208,19.9375,1.3125,abs_npsigma,fejer,0.95,0.1547898614798027,0.19364304218123798,694,0.0500523479539048,0.0,1.0,new_B4,native_AH1_AH2_gp
10208,19.9375,1.3125,abs_npsigma,fejer,0.98,0.1547898614798027,0.2139365428566621,449,0.02009771951259219,0.0,1.0,new_B4,native_AH1_AH2_gp
10240,20.0,1.375,repsi2,fejer,0.9,-0.7929387194962695,1.192060930089419,75,0.10076706596142355,1.0,0.0,new_B4,native_AH1_AH2_gp
10240,20.0,1.375,repsi2,fejer,0.95,-0.7929387194962695,1.4509021309809467,37,0.05125210912970417,1.0,0.0,new_B4,native_AH1_AH2_gp
10240,20.0,1.375,repsi2,fejer,0.98,-0.7929387194962695,1.6400027475551058,15,0.021023586606831932,1.0,0.0,new_B4,native_AH1_AH2_gp
10240,20.0,1.375,impsi2,fejer,0.9,3.4457635060328827e-16,0.39397558853896375,917,0.10005405262127653,0.03998294769190288,1.0,new_B4,native_AH1_AH2_gp
10240,20.0,1.375,impsi2,fejer,0.95,3.4457635060328827e-16,0.41812329649179847,681,0.050093519182628755,0.0,1.0,new_B4,native_AH1_AH2_gp
10240,20.0,1.375,impsi2,fejer,0.98,3.4457635060328827e-16,0.43882116471407434,445,0.02000373671840546,0.0,1.0,new_B4,native_AH1_AH2_gp
10240,20.0,1.375,abs_npsigma,fejer,0.9,0.15271250616798115,0.16169827540635495,958,0.10008844494638897,0.0,1.0,new_B4,native_AH1_AH2_gp
10240,20.0,1.375,abs_npsigma,fejer,0.95,0.15271250616798115,0.1902620970043945,691,0.050151171505314646,0.0,1.0,new_B4,native_AH1_AH2_gp
10240,20.0,1.375,abs_npsigma,fejer,0.98,0.15271250616798115,0.20980822462514598,446,0.02002028190370987,0.0,1.0,new_B4,native_AH1_AH2_gp
10272,20.0625,1.4375,repsi2,fejer,0.9,-0.7879547854240582,1.1660312681618086,76,0.10103452210924967,1.0,0.0,new_B4,native_AH1_AH2_gp
10272,20.0625,1.4375,repsi2,fejer,0.95,-0.7879547854240582,1.430594093374384,37,0.051000543229481776,1.0,0.0,new_B4,native_AH1_AH2_gp
10272,20.0625,1.4375,repsi2,fejer,0.98,-0.7879547854240582,1.6103531388668664,15,0.02097670104917484,1.0,0.0,new_B4,native_AH1_AH2_gp
10272,20.0625,1.4375,impsi2,fejer,0.9,-1.4506921850215151e-15,0.3964580225202917,909,0.10008465238035759,0.03953500770098654,1.0,new_B4,native_AH1_AH2_gp
10272,20.0625,1.4375,impsi2,fejer,0.95,-1.4506921850215151e-15,0.42015954768524066,677,0.05012391924483084,0.0,1.0,new_B4,native_AH1_AH2_gp
10272,20.0625,1.4375,impsi2,fejer,0.98,-1.4506921850215151e-15,0.44072064190098087,443,0.020014825465403507,0.0,1.0,new_B4,native_AH1_AH2_gp
10272,20.0625,1.4375,abs_npsigma,fejer,0.9,0.1496162006219502,0.16001189447881364,954,0.10015365909456017,0.0,1.0,new_B4,native_AH1_AH2_gp
10272,20.0625,1.4375,abs_npsigma,fejer,0.95,0.1496162006219502,0.18753741404953483,687,0.05004207152015142,0.0,1.0,new_B4,native_AH1_AH2_gp
10272,20.0625,1.4375,abs_npsigma,fejer,0.98,0.1496162006219502,0.20676242334238543,444,0.02003267382891678,0.0,1.0,new_B4,native_AH1_AH2_gp
10304,20.125,1.5,repsi2,fejer,0.9,-0.7797121391453425,1.1377366854539483,76,0.10044446944368447,1.0,0.0,new_B4,native_AH1_AH2_gp
10304,20.125,1.5,repsi2,fejer,0.95,-0.7797121391453425,1.407277979309636,37,0.050717478404886725,1.0,0.0,new_B4,native_AH1_AH2_gp
10304,20.125,1.5,repsi2,fejer,0.98,-0.7797121391453425,1.6020263130100962,15,0.020770664523314792,1.0,0.0,new_B4,native_AH1_AH2_gp
10304,20.125,1.5,impsi2,fejer,0.9,-1.3005755970114201e-15,0.3999620747439136,898,0.10010418298399573,0.05571261032951213,1.0,new_B4,native_AH1_AH2_gp
10304,20.125,1.5,impsi2,fejer,0.95,-1.3005755970114201e-15,0.42237931374214743,673,0.05008288598182746,0.0,1.0,new_B4,native_AH1_AH2_gp
10304,20.125,1.5,impsi2,fejer,0.98,-1.3005755970114201e-15,0.4423455771000039,441,0.020007434282080037,0.0,1.0,new_B4,native_AH1_AH2_gp
10304,20.125,1.5,abs_npsigma,fejer,0.9,0.14722782703563128,0.15717502432722794,950,0.1000665048192059,0.0,1.0,new_B4,native_AH1_AH2_gp
10304,20.125,1.5,abs_npsigma,fejer,0.95,0.14722782703563128,0.18437010194768919,684,0.05012110804294362,0.0,1.0,new_B4,native_AH1_AH2_gp
10304,20.125,1.5,abs_npsigma,fejer,0.98,0.14722782703563128,0.20309064256416962,442,0.020045798734382368,0.0,1.0,new_B4,native_AH1_AH2_gp
10336,20.1875,1.5625,repsi2,fejer,0.9,-0.7784218845047154,1.1274606329917747,76,0.10015268333820654,1.0,0.0,new_B4,native_AH1_AH2_gp
10336,20.1875,1.5625,repsi2,fejer,0.95,-0.7784218845047154,1.3917197772261414,37,0.0504452606923776,1.0,0.0,new_B4,native_AH1_AH2_gp
10336,20.1875,1.5625,repsi2,fejer,0.98,-0.7784218845047154,1.5899426549036257,15,0.020725497710186544,1.0,0.0,new_B4,native_AH1_AH2_gp
10336,20.1875,1.5625,impsi2,fejer,0.9,1.3045917867257991e-16,0.4038212337173771,886,0.10027869913725963,0.07143230656049125,1.0,new_B4,native_AH1_AH2_gp
10336,20.1875,1.5625,impsi2,fejer,0.95,1.3045917867257991e-16,0.424551396164437,669,0.050048574496307056,0.0,1.0,new_B4,native_AH1_AH2_gp
10336,20.1875,1.5625,impsi2,fejer,0.98,1.3045917867257991e-16,0.4440820317802724,440,0.020101531471357556,0.0,1.0,new_B4,native_AH1_AH2_gp
10336,20.1875,1.5625,abs_npsigma,fejer,0.9,0.14625028330834783,0.15327009566413624,947,0.10016977649955217,0.0,1.0,new_B4,native_AH1_AH2_gp
10336,20.1875,1.5625,abs_npsigma,fejer,0.95,0.14625028330834783,0.17963270009372007,681,0.05009557282360714,0.0,1.0,new_B4,native_AH1_AH2_gp
10336,20.1875,1.5625,abs_npsigma,fejer,0.98,0.14625028330834783,0.19818692803507104,440,0.02003907525121362,0.0,1.0,new_B4,native_AH1_AH2_gp
10368,20.25,1.625,repsi2,fejer,0.9,-0.7661903141175702,1.1319602069812542,77,0.10022518423210681,1.0,0.0,reused_B3,frozen_B2
10368,20.25,1.625,repsi2,fejer,0.95,-0.7661903141175702,1.3900103400967274,38,0.05126495172220347,1.0,0.0,reused_B3,frozen_B2
10368,20.25,1.625,repsi2,fejer,0.98,-0.7661903141175702,1.5875649710185482,15,0.020673340833180148,1.0,0.0,reused_B3,frozen_B2
10368,20.25,1.625,impsi2,fejer,0.9,9.88784716879714e-16,0.4076581956357029,881,0.10042957293091573,0.07053781665668264,1.0,reused_B3,frozen_B2
10368,20.25,1.625,impsi2,fejer,0.95,9.88784716879714e-16,0.4267074601997827,666,0.050088001612962715,0.0,1.0,reused_B3,frozen_B2
10368,20.25,1.625,impsi2,fejer,0.98,9.88784716879714e-16,0.4457147321977565,436,0.0200116225805968,0.0,1.0,reused_B3,frozen_B2
10368,20.25,1.625,abs_npsigma,fejer,0.9,0.14390654754024995,0.15066947032216066,943,0.1000962235848737,0.0,1.0,reused_B3,frozen_B2
10368,20.25,1.625,abs_npsigma,fejer,0.95,0.14390654754024995,0.17654943569203313,678,0.05003205188827309,0.0,1.0,reused_B3,frozen_B2
10368,20.25,1.625,abs_npsigma,fejer,0.98,0.14390654754024995,0.19462800953768805,438,0.020027031695040966,0.0,1.0,reused_B3,frozen_B2
10400,20.3125,1.6875,repsi2,fejer,0.9,-0.7752515845414589,1.121548004158471,78,0.1010347246533615,1.0,0.0,reused_B3,frozen_B2
10400,20.3125,1.6875,repsi2,fejer,0.95,-0.7752515845414589,1.3649757416119364,38,0.05111218304940482,1.0,0.0,reused_B3,frozen_B2
10400,20.3125,1.6875,repsi2,fejer,0.98,-0.7752515845414589,1.5524035105632954,15,0.020547789024558793,1.0,0.0,reused_B3,frozen_B2
10400,20.3125,1.6875,impsi2,fejer,0.9,-1.6219571510996792e-15,0.41091227453924634,875,0.10049581061398914,0.0610502062145142,1.0,reused_B3,frozen_B2
10400,20.3125,1.6875,impsi2,fejer,0.95,-1.6219571510996792e-15,0.42888579791655107,662,0.05006419485182849,0.0,1.0,reused_B3,frozen_B2
10400,20.3125,1.6875,impsi2,fejer,0.98,-1.6219571510996792e-15,0.44682442783525617,430,0.020010067279550073,0.0,1.0,reused_B3,frozen_B2
10400,20.3125,1.6875,abs_npsigma,fejer,0.9,0.1418544908100915,0.14758628340230057,939,0.10004398827785127,0.0,1.0,reused_B3,frozen_B2
10400,20.3125,1.6875,abs_npsigma,fejer,0.95,0.1418544908100915,0.17315003592476086,676,0.05012014419088828,0.0,1.0,reused_B3,frozen_B2
10400,20.3125,1.6875,abs_npsigma,fejer,0.98,0.1418544908100915,0.19091435657692168,436,0.020006395959212185,0.0,1.0,reused_B3,frozen_B2
10432,20.375,1.75,repsi2,fejer,0.9,-0.7690881303972252,1.1038240199157852,79,0.10110151261750196,1.0,0.0,reused_B3,frozen_B2
10432,20.375,1.75,repsi2,fejer,0.95,-0.7690881303972252,1.3263964079462116,38,0.050790490801087156,1.0,0.0,reused_B3,frozen_B2
10432,20.375,1.75,repsi2,fejer,0.98,-0.7690881303972252,1.5241715592119183,15,0.02038358578880866,1.0,0.0,reused_B3,frozen_B2
10432,20.375,1.75,impsi2,fejer,0.9,2.1207326268881314e-15,0.41466830290438605,866,0.10017982322239043,0.07109008743982184,1.0,reused_B3,frozen_B2
10432,20.375,1.75,impsi2,fejer,0.95,2.1207326268881314e-15,0.4315106403969835,658,0.05003804988553533,0.0,1.0,reused_B3,frozen_B2
10432,20.375,1.75,impsi2,fejer,0.98,2.1207326268881314e-15,0.44795094011272474,425,0.020075067405447115,0.0,1.0,reused_B3,frozen_B2
10432,20.375,1.75,abs_npsigma,fejer,0.9,0.1395806199464327,0.14505704114566378,936,0.1001631194453119,0.0,1.0,reused_B3,frozen_B2
10432,20.375,1.75,abs_npsigma,fejer,0.95,0.1395806199464327,0.16998470355537118,673,0.050040987179931336,0.0,1.0,reused_B3,frozen_B2
10432,20.375,1.75,abs_npsigma,fejer,0.98,0.1395806199464327,0.18747511128026936,435,0.020084821565117997,0.0,1.0,reused_B3,frozen_B2
10464,20.4375,1.8125,repsi2,fejer,0.9,-0.7596180737513792,1.0832231047925163,79,0.10075551797263424,1.0,0.0,reused_B3,frozen_B2
10464,20.4375,1.8125,repsi2,fejer,0.95,-0.7596180737513792,1.3444295334325758,38,0.050287774243583806,1.0,0.0,reused_B3,frozen_B2
10464,20.4375,1.8125,repsi2,fejer,0.98,-0.7596180737513792,1.5124730237371313,15,0.020122886486524317,1.0,0.0,reused_B3,frozen_B2
10464,20.4375,1.8125,impsi2,fejer,0.9,-3.2797916907593135e-17,0.418252270846741,859,0.10014778148818526,0.07045648602065034,1.0,reused_B3,frozen_B2
10464,20.4375,1.8125,impsi2,fejer,0.95,-3.2797916907593135e-17,0.4334189232364501,656,0.05013512787005675,0.0,1.0,reused_B3,frozen_B2
10464,20.4375,1.8125,impsi2,fejer,0.98,-3.2797916907593135e-17,0.44892334516908267,422,0.020023151539814783,0.0,1.0,reused_B3,frozen_B2
10464,20.4375,1.8125,abs_npsigma,fejer,0.9,0.13730879264843637,0.14300624619032526,933,0.10011493835625218,0.0,1.0,reused_B3,frozen_B2
10464,20.4375,1.8125,abs_npsigma,fejer,0.95,0.13730879264843637,0.16699103129385406,671,0.0501748998847224,0.0,1.0,reused_B3,frozen_B2
10464,20.4375,1.8125,abs_npsigma,fejer,0.98,0.13730879264843637,0.1841270720675125,433,0.020048301429055847,0.0,1.0,reused_B3,frozen_B2
10496,20.5,1.875,repsi2,fejer,0.9,-0.7654649166337836,1.0659939782476906,79,0.10044723300133326,1.0,0.0,reused_B3,frozen_B2
10496,20.5,1.875,repsi2,fejer,0.95,-0.7654649166337836,1.318767944631558,38,0.050149055870049086,1.0,0.0,reused_B3,frozen_B2
10496,20.5,1.875,repsi2,fejer,0.98,-0.7654649166337836,1.4868575831450226,16,0.02124765652321368,1.0,0.0,reused_B3,frozen_B2
10496,20.5,1.875,impsi2,fejer,0.9,5.934827161189709e-16,0.42165337606789166,841,0.10008309868044175,0.06983278665817627,1.0,reused_B3,frozen_B2
10496,20.5,1.875,impsi2,fejer,0.95,5.934827161189709e-16,0.4355139184516877,653,0.050130604808603124,0.0,1.0,reused_B3,frozen_B2
10496,20.5,1.875,impsi2,fejer,0.98,5.934827161189709e-16,0.45019103258300386,418,0.020059520111618614,0.0,1.0,reused_B3,frozen_B2
10496,20.5,1.875,abs_npsigma,fejer,0.9,0.13502904354339718,0.14101441105842005,929,0.10001738041879896,0.0,1.0,reused_B3,frozen_B2
10496,20.5,1.875,abs_npsigma,fejer,0.95,0.13502904354339718,0.1644734244648916,668,0.05004783500357867,0.0,1.0,reused_B3,frozen_B2
10496,20.5,1.875,abs_npsigma,fejer,0.98,0.13502904354339718,0.18241455957857083,431,0.02003360565016936,0.0,1.0,reused_B3,frozen_B2
10528,20.5625,1.9375,repsi2,fejer,0.9,-0.7536092424453982,1.0684907897159481,80,0.10046305149815053,1.0,0.0,reused_B3,frozen_B2
10528,20.5625,1.9375,repsi2,fejer,0.95,-0.7536092424453982,1.3146142434091816,39,0.05063851010621935,1.0,0.0,reused_B3,frozen_B2
10528,20.5625,1.9375,repsi2,fejer,0.98,-0.7536092424453982,1.4934669557118194,16,0.021215219664873823,1.0,0.0,reused_B3,frozen_B2
10528,20.5625,1.9375,impsi2,fejer,0.9,-1.871559693849508e-15,0.4240395184081053,828,0.10045573047625489,0.06424585047403564,1.0,reused_B3,frozen_B2
10528,20.5625,1.9375,impsi2,fejer,0.95,-1.871559693849508e-15,0.4377296627931697,650,0.050053886430593705,0.0,1.0,reused_B3,frozen_B2
10528,20.5625,1.9375,impsi2,fejer,0.98,-1.871559693849508e-15,0.45114553057048384,416,0.020072064600713285,0.0,1.0,reused_B3,frozen_B2
10528,20.5625,1.9375,abs_npsigma,fejer,0.9,0.13299781351785467,0.13943089087276356,926,0.10004344993259875,0.0,1.0,reused_B3,frozen_B2
10528,20.5625,1.9375,abs_npsigma,fejer,0.95,0.13299781351785467,0.1615959636752658,666,0.050112198572532185,0.0,1.0,reused_B3,frozen_B2
10528,20.5625,1.9375,abs_npsigma,fejer,0.98,0.13299781351785467,0.17896346478144026,429,0.020043795354648515,0.0,1.0,reused_B3,frozen_B2
10560,20.625,2.0,repsi2,fejer,0.9,-0.7570233981874586,1.0546280188496795,80,0.10002106418567032,1.0,0.0,new_B4,native_AH1_AH2_gp
10560,20.625,2.0,repsi2,fejer,0.95,-0.7570233981874586,1.3001793967475168,39,0.050533145354304455,1.0,0.0,new_B4,native_AH1_AH2_gp
10560,20.625,2.0,repsi2,fejer,0.98,-0.7570233981874586,1.4821659018603175,16,0.02117461039665844,1.0,0.0,new_B4,native_AH1_AH2_gp
10560,20.625,2.0,impsi2,fejer,0.9,2.652694317859341e-17,0.4282842128882657,807,0.10054757980075402,0.09183133797251562,1.0,new_B4,native_AH1_AH2_gp
10560,20.625,2.0,impsi2,fejer,0.95,2.652694317859341e-17,0.43860959600254595,642,0.05014476281546395,0.0,1.0,new_B4,native_AH1_AH2_gp
10560,20.625,2.0,impsi2,fejer,0.98,2.652694317859341e-17,0.4521315449641021,411,0.0200107639355646,0.0,1.0,new_B4,native_AH1_AH2_gp
10560,20.625,2.0,abs_npsigma,fejer,0.9,0.1309075072090754,0.13841387151283374,923,0.10010457126972092,0.0,1.0,new_B4,native_AH1_AH2_gp
10560,20.625,2.0,abs_npsigma,fejer,0.95,0.1309075072090754,0.15885121356951326,663,0.05007141519222362,0.0,1.0,new_B4,native_AH1_AH2_gp
10560,20.625,2.0,abs_npsigma,fejer,0.98,0.1309075072090754,0.17574223611152778,427,0.020047613194923167,0.0,1.0,new_B4,native_AH1_AH2_gp
10592,20.6875,2.0625,repsi2,fejer,0.9,-0.7611134775110938,1.0450690033496608,81,0.10034802421027976,1.0,0.0,new_B4,native_AH1_AH2_gp
10592,20.6875,2.0625,repsi2,fejer,0.95,-0.7611134775110938,1.2821079116290357,39,0.05033077810448238,1.0,0.0,new_B4,native_AH1_AH2_gp
10592,20.6875,2.0625,repsi2,fejer,0.98,-0.7611134775110938,1.455329266234449,16,0.021125749724260273,1.0,0.0,new_B4,native_AH1_AH2_gp
10592,20.6875,2.0625,impsi2,fejer,0.9,2.6535104116357617e-16,0.43119476545181995,798,0.10018550821396982,0.08509319897483532,0.9626237706905418,new_B4,native_AH1_AH2_gp
10592,20.6875,2.0625,impsi2,fejer,0.95,2.6535104116357617e-16,0.4400696425301978,633,0.050234826499164456,0.0,1.0,new_B4,native_AH1_AH2_gp
10592,20.6875,2.0625,impsi2,fejer,0.98,2.6535104116357617e-16,0.4530242402126525,409,0.020007105221767768,0.0,1.0,new_B4,native_AH1_AH2_gp
10592,20.6875,2.0625,abs_npsigma,fejer,0.9,0.1295518668294412,0.13586302877472545,920,0.1001435045670019,0.0,1.0,new_B4,native_AH1_AH2_gp
10592,20.6875,2.0625,abs_npsigma,fejer,0.95,0.1295518668294412,0.15544336022782895,661,0.05010833791581301,0.0,1.0,new_B4,native_AH1_AH2_gp
10592,20.6875,2.0625,abs_npsigma,fejer,0.98,0.1295518668294412,0.17176356625069727,425,0.020045266942676592,0.0,1.0,new_B4,native_AH1_AH2_gp
10624,20.75,2.125,repsi2,fejer,0.9,-0.7565068427401763,1.047625804158125,82,0.10117805031708711,1.0,0.0,new_B4,native_AH1_AH2_gp
10624,20.75,2.125,repsi2,fejer,0.95,-0.7565068427401763,1.2665383679770308,40,0.05108221999807053,1.0,0.0,new_B4,native_AH1_AH2_gp
10624,20.75,2.125,repsi2,fejer,0.98,-0.7565068427401763,1.4310340019076517,16,0.021068489876956465,1.0,0.0,new_B4,native_AH1_AH2_gp
10624,20.75,2.125,impsi2,fejer,0.9,-4.426121875639749e-16,0.4335904092614167,795,0.10010353086265711,0.06894188814342657,0.962915960472242,new_B4,native_AH1_AH2_gp
10624,20.75,2.125,impsi2,fejer,0.95,-4.426121875639749e-16,0.441892377263519,623,0.050070083393074186,0.0,1.0,new_B4,native_AH1_AH2_gp
10624,20.75,2.125,impsi2,fejer,0.98,-4.426121875639749e-16,0.4541152170163402,406,0.020002661792136462,0.0,1.0,new_B4,native_AH1_AH2_gp
10624,20.75,2.125,abs_npsigma,fejer,0.9,0.1273670343546208,0.13349713600679278,917,0.1001377458081171,0.0,1.0,new_B4,native_AH1_AH2_gp
10624,20.75,2.125,abs_npsigma,fejer,0.95,0.1273670343546208,0.15293277920073586,658,0.05004166425118427,0.0,1.0,new_B4,native_AH1_AH2_gp
10624,20.75,2.125,abs_npsigma,fejer,0.98,0.1273670343546208,0.1687577231282074,423,0.02003610059689625,0.0,1.0,new_B4,native_AH1_AH2_gp
10656,20.8125,2.1875,repsi2,fejer,0.9,-0.7513754827400354,1.03042872931012,82,0.10045599430369928,,0.0,new_B4,missing_AH1_AH2_z_only
10656,20.8125,2.1875,repsi2,fejer,0.95,-0.7513754827400354,1.2654691074930806,40,0.05097639687894011,,0.0,new_B4,missing_AH1_AH2_z_only
10656,20.8125,2.1875,repsi2,fejer,0.98,-0.7513754827400354,1.416885298916946,16,0.02083472381097204,,0.0,new_B4,missing_AH1_AH2_z_only
10656,20.8125,2.1875,impsi2,fejer,0.9,6.037741427157235e-16,0.4370005140210203,783,0.10061024703376358,,0.972574247125389,new_B4,missing_AH1_AH2_z_only
10656,20.8125,2.1875,impsi2,fejer,0.95,6.037741427157235e-16,0.4438453294454902,615,0.05000649232146259,,1.0,new_B4,missing_AH1_AH2_z_only
10656,20.8125,2.1875,impsi2,fejer,0.98,6.037741427157235e-16,0.4553662971416789,404,0.020072575004938413,,1.0,new_B4,missing_AH1_AH2_z_only
10656,20.8125,2.1875,abs_npsigma,fejer,0.9,0.12647714202175175,0.12992304309824748,914,0.10014035895275397,,1.0,new_B4,missing_AH1_AH2_z_only
10656,20.8125,2.1875,abs_npsigma,fejer,0.95,0.12647714202175175,0.14923322032060932,656,0.05005343643236777,,1.0,new_B4,missing_AH1_AH2_z_only
10656,20.8125,2.1875,abs_npsigma,fejer,0.98,0.12647714202175175,0.16448987434135592,421,0.020020351429708434,,1.0,new_B4,missing_AH1_AH2_z_only
10688,20.875,2.25,repsi2,fejer,0.9,-0.7480067472983734,1.0249507935618776,83,0.10098458151020885,1.0,0.0,new_B4,native_AH1_AH2_gp
10688,20.875,2.25,repsi2,fejer,0.95,-0.7480067472983734,1.2531485866280831,40,0.05055138145774185,1.0,0.0,new_B4,native_AH1_AH2_gp
10688,20.875,2.25,repsi2,fejer,0.98,-0.7480067472983734,1.3960322123698627,16,0.020672879660134424,1.0,0.0,new_B4,native_AH1_AH2_gp
10688,20.875,2.25,impsi2,fejer,0.9,-3.056833210790615e-16,0.43817740774505365,779,0.10028133345943437,0.09095308568042045,0.9722146155405056,new_B4,native_AH1_AH2_gp
10688,20.875,2.25,impsi2,fejer,0.95,-3.056833210790615e-16,0.44546207039812874,613,0.05011336890291681,0.0,1.0,new_B4,native_AH1_AH2_gp
10688,20.875,2.25,impsi2,fejer,0.98,-3.056833210790615e-16,0.45591191352165317,401,0.02001159050597992,0.0,1.0,new_B4,native_AH1_AH2_gp
10688,20.875,2.25,abs_npsigma,fejer,0.9,0.1249796218276243,0.12708309062052947,911,0.10009076495847263,0.0,1.0,new_B4,native_AH1_AH2_gp
10688,20.875,2.25,abs_npsigma,fejer,0.95,0.1249796218276243,0.14613806079684705,654,0.05012982918182493,0.0,1.0,new_B4,native_AH1_AH2_gp
10688,20.875,2.25,abs_npsigma,fejer,0.98,0.1249796218276243,0.16091396341455544,419,0.020000029270783926,0.0,1.0,new_B4,native_AH1_AH2_gp
10720,20.9375,2.3125,repsi2,fejer,0.9,-0.7412290545033816,1.0254636961523214,83,0.10010912683065247,1.0,0.0,new_B4,native_AH1_AH2_gp
10720,20.9375,2.3125,repsi2,fejer,0.95,-0.7412290545033816,1.260037958074224,40,0.05006755909972457,1.0,0.0,new_B4,native_AH1_AH2_gp
10720,20.9375,2.3125,repsi2,fejer,0.98,-0.7412290545033816,1.397285866844371,16,0.02046691146964112,1.0,0.0,new_B4,native_AH1_AH2_gp
10720,20.9375,2.3125,impsi2,fejer,0.9,3.6202972532870396e-15,0.44165243397783255,751,0.10021639695788985,0.09956735989992303,0.9631890440530169,new_B4,native_AH1_AH2_gp
10720,20.9375,2.3125,impsi2,fejer,0.95,3.6202972532870396e-15,0.4483051715038409,594,0.05009876255072951,0.06340122805643107,1.0,new_B4,native_AH1_AH2_gp
10720,20.9375,2.3125,impsi2,fejer,0.98,3.6202972532870396e-15,0.4571217375215834,398,0.020026140734125432,0.0,1.0,new_B4,native_AH1_AH2_gp
