iteration,t_M,tau_M,field,L,weighted_mean,weighted_variance,R2,residual_RMS,residual_RMS_over_original_SD,squared_residual_norm,original_mask_area,residual_mask_area,intersection_area,dice,jaccard,original_mask_recall,residual_squared_norm_fraction_in_original_mask,residual_concentration_over_area,residual_RMS_inside_original_mask,residual_RMS_outside_original_mask,residual_weighted_median,residual_mask_cutoff
9856,19.25,0.625,impsi2,4,-1.3317111844692031e-11,0.0614095778113021,0.9495679963569648,0.055650768655040574,0.22457070967300094,0.0030970080518968462,0.05005508304651378,0.05053876775798387,0.0,0.0,0.0,0.0,0.03913188543871326,0.7817764561962645,0.04920536535402631,0.055969811805361896,4.7404128544887287e-11,0.1226176098683678
9856,19.25,0.625,abs_npsigma,4,0.1899351263521623,0.015867565475086047,0.9963210803857903,0.007640385975593862,0.0606540980825677,5.837549785605138e-05,0.05001921637772093,0.05092066877902379,0.0,0.0,0.0,0.0,0.022849921999107545,0.45682287036558084,0.005164035484930482,0.007748872660370829,0.0002527583151596402,0.014093399515853474
9856,19.25,0.625,repsi2,6,-1.0648852306268315,0.6573513173740843,0.9961688907581118,0.050183510311248916,0.061895954971938054,0.002518384707159226,0.05145988942255293,0.05073787835327486,0.009747599025582967,0.1907595290528157,0.10543624914213208,0.18942129753801923,0.09502370373118568,1.8465586459177343,0.06819343850218927,0.04901757121813559,0.0019079635802398132,0.09212944466388973
9856,19.25,0.625,impsi2,6,-1.3317111844692031e-11,0.0614095778113021,0.9871068699301938,0.02813825997202031,0.11354791970708297,0.0007917616742530004,0.05005508304651378,0.05134498989139376,0.0,0.0,0.0,0.0,0.043131823402429686,0.8616871809472249,0.026119932715631615,0.028240610550265915,-2.0054618653247692e-11,0.06160617499252647
9856,19.25,0.625,abs_npsigma,6,0.1899351263521623,0.015867565475086047,0.9983371777986869,0.00513662731301021,0.04077771697033946,2.638494015276249e-05,0.05001921637772093,0.05012743846182433,0.0,0.0,0.0,0.0,0.012947586372396475,0.2588522433982685,0.0026133887867042715,0.00523589289324136,2.061373860734461e-05,0.009493323097697445
9856,19.25,0.625,repsi2,8,-1.0648852306268315,0.6573513173740843,0.9983224730854278,0.0332072962950089,0.04095762339995071,0.001102724527224512,0.05145988942255293,0.0500288426166074,0.0,0.0,0.0,0.0,0.029948915235142693,0.5819856119243274,0.025333176049613722,0.03358172259749631,-0.0007620033442170548,0.05453907112976064
9856,19.25,0.625,impsi2,8,-1.3317111844692031e-11,0.0614095778113021,0.996603443282355,0.014442337554659393,0.05827998556661676,0.00020858111404272505,0.05005508304651378,0.05036570119952947,0.0,0.0,0.0,0.0,0.028783533360709622,0.5750371712291931,0.010951798655516012,0.014603141664296333,-6.490884189462681e-11,0.032142577340590464
9856,19.25,0.625,abs_npsigma,8,0.1899351263521623,0.015867565475086047,0.9992843834021431,0.0033697319213185865,0.026751011155785282,1.1355093221553451e-05,0.05001921637772093,0.050312434255646556,0.0,0.0,0.0,0.0,0.011902311740263155,0.23795478222574806,0.0016437757555967966,0.003436670408393367,6.22492236229677e-06,0.007020198379717582
9888,19.3125,0.6875,repsi2,2,-1.0524832056663376,0.6312615417818341,0.8970749743549156,0.2548972545490649,0.3208193037288816,0.06497261037665081,0.05088757892796696,0.050260171516785454,0.046395948582142195,0.9173896281061431,0.8473866978581722,0.9117342494878207,0.2640861753196517,5.1895999157962365,0.5806736203236106,0.22445010351365718,0.03483081792514997,0.5025387274635176
9888,19.3125,0.6875,impsi2,2,-1.2149957382624386e-11,0.06247920341941494,0.8987945888072568,0.07951876176762898,0.3181279792673746,0.006323233473056933,0.0501055074487005,0.05103108725838129,0.0,0.0,0.0,0.0,0.01519862219877037,0.3033323674913615,0.043795449302216134,0.08096666436278374,4.042581328793894e-11,0.18462042118902547
9888,19.3125,0.6875,abs_npsigma,2,0.18750512772473427,0.015201779465537678,0.9748695496770959,0.019545525413210012,0.15852586641587585,0.00038202756367843846,0.05003015364425183,0.05001466519966074,0.01577524793875312,0.3153636164480495,0.1871998132814424,0.31531480096834763,0.14986501287335435,2.9954937564053026,0.033828407910711546,0.01848997756497709,0.0032234715877168807,0.04182617614861853
9888,19.3125,0.6875,repsi2,4,-1.0524832056663376,0.6312615417818341,0.9846675481574955,0.09838082734656754,0.12382427808190334,0.009678787189395133,0.05088757892796696,0.051072536869740434,0.03135432784342304,0.615031232519021,0.4440758860126915,0.616148940546103,0.21002775290253992,4.127289160284891,0.1998678399630486,0.08975477427314742,0.0016162147590901288,0.1886410473939475
9888,19.3125,0.6875,impsi2,4,-1.2149957382624386e-11,0.06247920341941494,0.9531235689572451,0.05411840787288976,0.21650965577256556,0.002928802070696457,0.0501055074487005,0.05108605176192614,0.0,0.0,0.0,0.0,0.03819699326967244,0.7623312329244376,0.04725163799854642,0.054456583596090145,3.920995768339722e-11,0.12080020047536259
9888,19.3125,0.6875,abs_npsigma,4,0.18750512772473427,0.015201779465537678,0.9964053478547048,0.007392233029883452,0.059955417981156826,5.464510916809989e-05,0.05003015364425183,0.05077980996617523,0.0,0.0,0.0,0.0,0.024583644651084768,0.4913765571437393,0.005181826474107822,0.007490585326665438,8.54236143333631e-05,0.01318383402943657
9888,19.3125,0.6875,repsi2,6,-1.0524832056663376,0.6312615417818341,0.9962312622239318,0.04877560065332156,0.06139004622956623,0.0023790592190923022,0.05088757892796696,0.051257212347712376,0.009668368560503605,0.18930712843515582,0.1045495519466822,0.18999466597122844,0.09359530857463559,1.8392564658484307,0.06614907445574605,0.04766557870093355,0.0005924657547726753,0.09219328391183379
9888,19.3125,0.6875,impsi2,6,-1.2149957382624386e-11,0.06247920341941494,0.9880217446080954,0.02735675154766205,0.10944521639571361,0.00074839185524051,0.0501055074487005,0.05058387288233185,0.0,0.0,0.0,0.0,0.04115960934142269,0.8214587864131127,0.024794617665278226,0.027485269612656044,-2.390867479179078e-11,0.06304204220437942
9888,19.3125,0.6875,abs_npsigma,6,0.18750512772473427,0.015201779465537678,0.998386006835802,0.004953339090050504,0.04017453377698284,2.4535568141022355e-05,0.05003015364425183,0.05113054925362093,0.0,0.0,0.0,0.0,0.013675517446431213,0.27334550166832133,0.0025897272408933413,0.005047229537150081,0.00018112515954410435,0.009295076341178106
9888,19.3125,0.6875,repsi2,8,-1.0524832056663376,0.6312615417818341,0.9983105905573108,0.032656687056295104,0.04110242623847441,0.0010664592094927923,0.05088757892796696,0.05013981149975355,0.0,0.0,0.0,0.0,0.02904878080604398,0.5708422648120769,0.02467346733794346,0.033030260712865335,-0.0001335206198127964,0.049503223576121066
9888,19.3125,0.6875,impsi2,8,-1.2149957382624386e-11,0.06247920341941494,0.9968292812263031,0.014074941678300737,0.056309135792488516,0.00019810398324756717,0.0501055074487005,0.05094155339144863,0.0,0.0,0.0,0.0,0.02737576135331998,0.5463623211749346,0.010403679739454745,0.014242343740796071,-5.66671194936464e-11,0.032413459797542336
9888,19.3125,0.6875,abs_npsigma,8,0.18750512772473427,0.015201779465537678,0.9993005586729096,0.003260790211515001,0.02644695307763167,1.0632752803512047e-05,0.05003015364425183,0.05108775892830258,0.0,0.0,0.0,0.0,0.012437551866302242,0.24860111273576396,0.0016258272289506681,0.003324682920036235,1.593797534424346e-05,0.006928348907797824
9920,19.375,0.75,repsi2,2,-1.0389601517620408,0.6017543090477743,0.8972218648666425,0.24869094413024445,0.3205902917016633,0.061847185692392365,0.050327220088942776,0.05067298202502546,0.047480557256765546,0.9402071731141423,0.887161291586478,0.9434369149111286,0.27097160404564824,5.384195740729628,0.5770592290060815,0.2178939632572548,0.03385561505699575,0.46203712769586347
9920,19.375,0.75,impsi2,2,-1.1016881614064281e-11,0.06354555315596083,0.903389172032257,0.07835297380486334,0.31082282407787076,0.0061391885040656,0.05008843736889321,0.05051558002917733,0.0,0.0,0.0,0.0,0.017186844864293956,0.34312998702106906,0.04589705515302617,0.07969835871415296,3.1673282583124275e-11,0.17990630869053487
9920,19.375,0.75,abs_npsigma,2,0.18513111417809888,0.014583520685215371,0.9748283581045281,0.01915962317644709,0.15865573388778584,0.00036709116026344845,0.05002445301475683,0.050061273174849985,0.013427174773501808,0.2683134805469618,0.15494344821238776,0.2684122257077133,0.15152308023174246,3.0289802506594987,0.03334534262276617,0.018107177824850367,0.0029819515743267355,0.041487630993798374
9920,19.375,0.75,repsi2,4,-1.0389601517620408,0.6017543090477743,0.9849674466002736,0.09510995628364126,0.12260731381009224,0.00904590378427615,0.050327220088942776,0.05080991297958653,0.031157590153730732,0.6161454098687714,0.4452385490952076,0.6191001628674552,0.2263375308652307,4.497318359035662,0.20169856014135373,0.08584494993844777,0.0012837154426076358,0.1821745092212116
9920,19.375,0.75,impsi2,4,-1.1016881614064281e-11,0.06354555315596083,0.9562130808522781,0.05274906632574002,0.20925324166598203,0.0027824639982373203,0.05008843736889321,0.05024168599025004,0.0,0.0,0.0,0.0,0.03724417465592833,0.7435683086224278,0.04548573456559894,0.05310449306200276,4.318333897811597e-11,0.12036384459844635
9920,19.375,0.75,abs_npsigma,4,0.18513111417809888,0.014583520685215371,0.9964640098165537,0.007181029590734699,0.05946419244760903,5.156718598300736e-05,0.05002445301475683,0.050632787533697536,0.0,0.0,0.0,0.0,0.026106592631780712,0.5218766235001003,0.005187649651259575,0.007270867260693658,0.00024188905393759952,0.012565096354247442
9920,19.375,0.75,repsi2,6,-1.0389601517620408,0.6017543090477743,0.9967410401962945,0.044284230882937176,0.05708729984598608,0.0019610931048932865,0.050327220088942776,0.05070526498735089,0.009588868210108629,0.18981752656816647,0.1048609901786868,0.1905304563447439,0.11377772106864431,2.26075910546154,0.06658497648528038,0.04277927726510778,3.091803694846296e-05,0.0878063883649374
9920,19.375,0.75,impsi2,6,-1.1016881614064281e-11,0.06354555315596083,0.9888160847341466,0.026658733691194925,0.10575403191298872,0.0007106880820180513,0.05008843736889321,0.051079871381181585,0.0,0.0,0.0,0.0,0.03928813463621977,0.7843753309145789,0.023610298590021186,0.026809857553931588,-2.746433901603114e-11,0.06139078917529814
9920,19.375,0.75,abs_npsigma,6,0.18513111417809888,0.014583520685215371,0.9984203988379708,0.004799598547883187,0.03974419658301264,2.30361462208424e-05,0.05002445301475683,0.05032505527676821,0.0,0.0,0.0,0.0,0.014493437960074945,0.28972706519748437,0.0025834463489735546,0.004888531976032718,0.0003427962838970511,0.009282426682163836
9920,19.375,0.75,repsi2,8,-1.0389601517620408,0.6017543090477743,0.9988526986795859,0.02627534040379619,0.03387183668498159,0.0006903935133353644,0.050327220088942776,0.051172520280009154,0.0016142310065055808,0.031807588879298514,0.016160812682529887,0.03207471033871466,0.04040384903559949,0.8028229845438349,0.023542807412999862,0.026412262488463432,0.0004744288415721165,0.048664504833381805
9920,19.375,0.75,impsi2,8,-1.1016881614064281e-11,0.06354555315596083,0.9970315834286243,0.01373425181891568,0.05448317695743968,0.00018862967302538865,0.05008843736889321,0.0511824850718176,0.0,0.0,0.0,0.0,0.026130434563490155,0.5216859605949322,0.00991995222614292,0.013906371139238025,-6.067334885938627e-11,0.03135867601873888
9920,19.375,0.75,abs_npsigma,8,0.18513111417809888,0.014583520685215371,0.9993096957960785,0.003172863948703069,0.026273640857739006,1.0067065636979632e-05,0.05002445301475683,0.05136913377239182,0.0,0.0,0.0,0.0,0.013139830905061626,0.26266815753458567,0.0016261296327922876,0.003233873646740809,0.00014737607022563548,0.006384369182209974
9952,19.4375,0.8125,repsi2,2,-1.0292959181050994,0.5801221508672465,0.8966167439425591,0.2448977681966537,0.3215326671699797,0.059974916867701934,0.050001293934579846,0.05014091286224656,0.048567884923979524,0.969978323376007,0.9417067090813228,0.9713325616637891,0.270405916247226,5.407978373540028,0.5695112407805425,0.21461692707906327,0.03647196769843175,0.4847862866679371
9952,19.4375,0.8125,impsi2,2,-1.0027950588710629e-11,0.0645957582472985,0.9073799737826671,0.07734895488882372,0.3043353844319338,0.005982860822393287,0.05011664385635275,0.0500209645515539,0.0,0.0,0.0,0.0,0.019201994094896712,0.383146049243333,0.047878068959312736,0.0785975661914826,2.5186504446825393e-11,0.18532419967403757
9952,19.4375,0.8125,abs_npsigma,2,0.18279958255758422,0.014005815440031134,0.9747852408436279,0.018792372471537033,0.15879155883223803,0.00035315326310898294,0.050014735660326534,0.05033357758678145,0.01575627087930363,0.31403160390955,0.1862618567689347,0.315032573326226,0.15297809324316536,3.05866043723816,0.03286602978993667,0.017744775071378033,0.00294191911816305,0.04018457627799468
9952,19.4375,0.8125,repsi2,4,-1.0292959181050994,0.5801221508672465,0.9853790878296261,0.09209731275079842,0.12091696394788387,0.008481915015918377,0.050001293934579846,0.0504608171453563,0.03385436260417515,0.6739727493330846,0.5082646295497435,0.6770697304047603,0.23172121007582477,4.63430427178548,0.1982618848674448,0.0828218397357799,0.0033258432561245055,0.1807176865401645
9952,19.4375,0.8125,impsi2,4,-1.0027950588710629e-11,0.0645957582472985,0.9589514499817563,0.05149332202704165,0.20260441756843242,0.0026515622133806123,0.05011664385635275,0.05124086477165293,0.0,0.0,0.0,0.0,0.03662051309346224,0.7307056154523454,0.044017171638332964,0.05185784544513279,3.969161946655591e-11,0.10989907690309271
9952,19.4375,0.8125,abs_npsigma,4,0.18279958255758422,0.014005815440031134,0.9964972573932235,0.007004196348221901,0.0591839725498085,4.9058766484445016e-05,0.050014735660326534,0.05092458979412871,0.0,0.0,0.0,0.0,0.02756277217362146,0.5510930290787327,0.005199610006988892,0.007086481636065333,0.000371760628640444,0.011593838982719998
9952,19.4375,0.8125,repsi2,6,-1.0292959181050994,0.5801221508672465,0.9970729856365981,0.04120710943655261,0.054101888723055505,0.0016980258681160232,0.050001293934579846,0.05027715898210442,0.009508516056044006,0.18964225672576135,0.1047540230268365,0.190165399889144,0.12611635013371786,2.522261729840924,0.0654436067422094,0.03952186688928829,0.00039667336761761707,0.08350944776345404
9952,19.4375,0.8125,impsi2,6,-1.0027950588710629e-11,0.0645957582472985,0.9895267483360366,0.026010144800606056,0.1023389059154111,0.0006765276325484942,0.05011664385635275,0.05028723080127464,0.0,0.0,0.0,0.0,0.037469168659176655,0.7476392227415103,0.02248996650423718,0.02618273171545541,-2.7697102379719596e-11,0.053544810579316836
9952,19.4375,0.8125,abs_npsigma,6,0.18279958255758422,0.014005815440031134,0.9984393671692015,0.004675247094840813,0.039504845662254186,2.1857935397817462e-05,0.050014735660326534,0.0502480810897342,0.0,0.0,0.0,0.0,0.015004344074518419,0.2999984679799157,0.002560731757242294,0.004760617537969697,0.0003956314947864137,0.008730487271868592
9952,19.4375,0.8125,repsi2,8,-1.0292959181050994,0.5801221508672465,0.9990757697161662,0.023155268518294633,0.030401155962131256,0.0005361664601543265,0.050001293934579846,0.050438689862611144,0.003192493168382118,0.06357016494204976,0.03282854033290978,0.06384821105947934,0.056886783970120466,1.1377062370535727,0.0246981765686561,0.023071202448518416,0.00039220965759079185,0.048734882468043805
9952,19.4375,0.8125,impsi2,8,-1.0027950588710629e-11,0.0645957582472985,0.9972163770689544,0.013409333835260351,0.05276005052163616,0.0001798102339054581,0.05011664385635275,0.05049815024318661,0.0,0.0,0.0,0.0,0.024886053178521935,0.4965626439362499,0.009449182247945576,0.013586254575542162,-3.1542167163671726e-11,0.02665760017246639
9952,19.4375,0.8125,abs_npsigma,8,0.18279958255758422,0.014005815440031134,0.9993097226381734,0.0031093242565185496,0.02627313003482031,9.667897332174632e-06,0.050014735660326534,0.05061522348228643,0.0,0.0,0.0,0.0,0.013444956261623503,0.26881990045762694,0.0016121176131007754,0.0031686060063618525,0.0001349437841885459,0.005814959008978899
9984,19.5,0.875,repsi2,2,-1.019580597729862,0.5591018804193175,0.8955794646735722,0.2416230900708738,0.3231416644854511,0.05838171765539758,0.050307981055813175,0.05139159724074773,0.042078093496535365,0.8274978952977289,0.7057538677151051,0.8364099018374972,0.26913117138753645,5.349671478347626,0.5588586671046845,0.2119662711293501,0.03321260485698002,0.4680080005768023
9984,19.5,0.875,impsi2,2,-9.209816997847887e-12,0.06565335225150695,0.9108213469153283,0.0765171714341486,0.2986279509434301,0.005854877524282888,0.050106834793656456,0.05078432315493629,0.0,0.0,0.0,0.0,0.021126576222521076,0.42163062802753026,0.04968496440159402,0.07767563186350177,2.7984644994205955e-11,0.1764915761506109
9984,19.5,0.875,abs_npsigma,2,0.18051277213154324,0.013462890571863161,0.9747596871802879,0.01843387017127382,0.1588720013712677,0.0003398075694913787,0.0501228500597511,0.050028150814103764,0.01745993769739671,0.3486722557947946,0.21114661036753354,0.3483428750875667,0.15457968357432147,3.0840162398995288,0.032372396617368314,0.017390783330767903,0.0029071454092554627,0.0392328495018634
9984,19.5,0.875,repsi2,4,-1.019580597729862,0.5591018804193175,0.9853518593315785,0.09049753031083857,0.12102950329742543,0.008189802992361146,0.050307981055813175,0.050194902988880415,0.03054017161293154,0.6077471687150856,0.4365206915429246,0.6070641471191095,0.22139699003951036,4.4008323409736105,0.1898471750513696,0.08194139861492575,0.002424055030771255,0.1757028152645146
9984,19.5,0.875,impsi2,4,-9.209816997847887e-12,0.06565335225150695,0.9613888219380985,0.05034831947685722,0.1964972724032106,0.0025349532741436804,0.050106834793656456,0.05112701918651609,0.0,0.0,0.0,0.0,0.03547806723662556,0.7080484605089663,0.04236590330937836,0.05073453120141732,3.0245167399878535e-11,0.11188930250036147
9984,19.5,0.875,abs_npsigma,4,0.18051277213154324,0.013462890571863161,0.9965195757584915,0.0068451859512425675,0.05899512048897339,4.685657070708861e-05,0.0501228500597511,0.050427276440812664,0.0,0.0,0.0,0.0,0.028917254077683203,0.5769275698251625,0.005199312211089225,0.006921172108437623,0.0002387301423716348,0.011341583273094924
9984,19.5,0.875,repsi2,6,-1.019580597729862,0.5591018804193175,0.9970826383791507,0.04038690837486845,0.05401260612902648,0.0016311023680800193,0.050307981055813175,0.0512177324989052,0.009427003579046371,0.18570671899716493,0.10235760719706635,0.18738584576844322,0.12677638944542416,2.5200055097574805,0.06411229955741818,0.03872683007093908,-0.0006585666742229268,0.08799751518267929
9984,19.5,0.875,impsi2,6,-9.209816997847887e-12,0.06565335225150695,0.9901651983574451,0.02541038560436181,0.0991705684291208,0.000645687696562358,0.050106834793656456,0.05015983891665119,0.0,0.0,0.0,0.0,0.03704006804346597,0.7392218685534544,0.021847344588182844,0.0255845617753838,-2.9554260583467853e-11,0.05357216119775002
9984,19.5,0.875,abs_npsigma,6,0.18051277213154324,0.013462890571863161,0.998453287399053,0.004563246924358967,0.03932826719990367,2.0823222492671568e-05,0.0501228500597511,0.05033822040786096,0.0,0.0,0.0,0.0,0.015643776796770464,0.3121086845245557,0.0025493349289079027,0.004645328115797909,0.0005141703470494807,0.008191530011334006
9984,19.5,0.875,repsi2,8,-1.019580597729862,0.5591018804193175,0.9990213344854652,0.023391744900241748,0.03128363013678035,0.0005471737294779858,0.050307981055813175,0.05071606982804308,0.006049130871386196,0.119756252465874,0.06369187645108787,0.12024197243525057,0.06731113363393282,1.3379812153315362,0.02705749751112332,0.02318139788373785,0.0009396408648103538,0.05024588482475156
9984,19.5,0.875,impsi2,8,-9.209816997847887e-12,0.06565335225150695,0.9973800581610406,0.0131151806861996,0.0511853674301495,0.000172007964431663,0.050106834793656456,0.050570108726675014,0.0,0.0,0.0,0.0,0.02455425872139085,0.49003811201619596,0.009180983506239465,0.013290412339295437,-3.4653750544890744e-11,0.02669526506166056
9984,19.5,0.875,abs_npsigma,8,0.18051277213154324,0.013462890571863161,0.9993094465214547,0.003049072960044444,0.026278384245330844,9.296845915674189e-06,0.0501228500597511,0.05045561336936635,0.0,0.0,0.0,0.0,0.013889742063878314,0.2771139719174079,0.0016050812745766507,0.0031066822391201143,0.00011804205425837433,0.005702786755603749
10016,19.5625,0.9375,repsi2,2,-1.0106005135902538,0.5375177739487902,0.8958214086273879,0.23663863701375368,0.3227670853302921,0.055997844527727075,0.05009950364076121,0.05106215376427447,0.04186997165399589,0.8277834256185617,0.7061693578726022,0.8357362570740176,0.2711702141971971,5.412632750648085,0.5505413401884324,0.20728107601620535,0.0329392812446509,0.4511400612328644
10016,19.5625,0.9375,impsi2,2,-8.538990894983679e-12,0.0667022467171119,0.9138177719169223,0.07581918121575741,0.2935680978633028,0.005748548240227862,0.05010531957621434,0.05000451201776619,0.0,0.0,0.0,0.0,0.02313729427961242,0.46177321041568603,0.05152208823523618,0.07688792261054052,2.697812528775845e-11,0.18525046751193522
10016,19.5625,0.9375,abs_npsigma,2,0.17826540075836814,0.012949194633367824,0.9747859302932438,0.018069363467817283,0.158789387890867,0.00032650189613208985,0.050157416976449876,0.05092331560397153,0.020219538213843896,0.4000671086897182,0.25005243086294643,0.4031216006066951,0.15596025309728767,3.109415566007213,0.031862675313978114,0.01703328783101766,0.0029491360049710424,0.037461637587584515
10016,19.5625,0.9375,repsi2,4,-1.0106005135902538,0.5375177739487902,0.9854559239483459,0.0884177549105777,0.12059882276230574,0.007817699383426985,0.05009950364076121,0.050523296883736385,0.030080216343283565,0.5978807225895137,0.42641216922265984,0.6004094683047947,0.22609655484596555,4.512949997812199,0.18783206972009128,0.07980752008233465,0.001157149449024189,0.17041763812194172
10016,19.5625,0.9375,impsi2,4,-8.538990894983679e-12,0.0667022467171119,0.9635670471511372,0.0492966510988095,0.1908741806763368,0.0024301598095577558,0.05010531957621434,0.05040263559609184,0.0,0.0,0.0,0.0,0.035037706150873836,0.6992811631024243,0.04122335476586438,0.04968609450211854,2.243159671647408e-11,0.11338994266813511
10016,19.5625,0.9375,abs_npsigma,4,0.17826540075836814,0.012949194633367824,0.9965562101384388,0.006677896764234662,0.05868381260246537,4.459430519377576e-05,0.050157416976449876,0.05062413135109437,0.0,0.0,0.0,0.0,0.030274012430861183,0.6035799739263998,0.005188085346842811,0.0067474301926811805,7.251153134665844e-05,0.011364161101698161
10016,19.5625,0.9375,repsi2,6,-1.0106005135902538,0.5375177739487902,0.9970052050956115,0.04012175831690457,0.0547247193175856,0.0016097554904401011,0.05009950364076121,0.05108009540757803,0.009343934244221228,0.18469996584503365,0.10174624710510329,0.18650752133637818,0.1280625056627385,2.5561631624339327,0.06414668880923438,0.03844001751035876,0.0011602586448338226,0.08041602041976881
10016,19.5625,0.9375,impsi2,6,-8.538990894983679e-12,0.0667022467171119,0.9907401031433778,0.02485268445672266,0.09622835786098718,0.000617655924705424,0.05010531957621434,0.05018514465265679,0.0,0.0,0.0,0.0,0.03636323305879478,0.7257359770649361,0.021172036416132422,0.025031810303550835,-3.02330735290848e-11,0.0562365680103255
10016,19.5625,0.9375,abs_npsigma,6,0.17826540075836814,0.012949194633367824,0.9984813432976648,0.0044345666326943735,0.03896994614231772,1.9665381219806315e-05,0.050157416976449876,0.0501862146781835,0.0,0.0,0.0,0.0,0.0161177073576548,0.3213424520090908,0.002513826131789167,0.004513328444446506,0.0004876433845311112,0.007454126813566938
10016,19.5625,0.9375,repsi2,8,-1.0106005135902538,0.5375177739487902,0.9989282164294615,0.024002139883575385,0.0327381057872697,0.0005761027189907201,0.05009950364076121,0.05051431629454744,0.003118870591125197,0.06199686271986348,0.03199007345616175,0.06225352277916917,0.06391709088271885,1.2758028770312124,0.027110763662314363,0.023826928587132087,0.0003155903823259809,0.04524837060595388
10016,19.5625,0.9375,impsi2,8,-8.538990894983679e-12,0.0667022467171119,0.9975310870906509,0.012832849956360701,0.04968815663062084,0.00016468203800246685,0.05010531957621434,0.05054742229330058,0.0,0.0,0.0,0.0,0.023986225531308296,0.47871614699160353,0.008878961127928523,0.013008084880774009,-3.661196490145793e-11,0.02904438174250748
10016,19.5625,0.9375,abs_npsigma,8,0.17826540075836814,0.012949194633367824,0.9993235672313678,0.002959604631940784,0.02600832114212934,8.759259577405342e-06,0.050157416976449876,0.05052138676644047,0.0,0.0,0.0,0.0,0.014487914842109635,0.28884890242478123,0.0015906295970424058,0.00301466360295006,0.0001391016045594884,0.0054604859936207666
10048,19.625,1.0,repsi2,2,-1.0018449327415433,0.5169231401476663,0.8962240927768855,0.23161210640518173,0.32214268146756725,0.05364416783344522,0.051300519782397906,0.05005017717440863,0.04704687607158414,0.928397682191263,0.8663640109417591,0.9170838087244242,0.27452869934513474,5.351382413075087,0.5357895634556044,0.20253824537120904,0.028688452168059708,0.43455661141367674
10048,19.625,1.0,impsi2,2,-8.00854254602839e-12,0.0677500696846761,0.9163734197744978,0.07527088838169065,0.28918260705910753,0.005665706637768932,0.05010348669683326,0.05081630389221061,0.0,0.0,0.0,0.0,0.024786537714998363,0.4947068427588089,0.05294208007594993,0.07626736446769253,2.7553612771288273e-11,0.18089263695790253
10048,19.625,1.0,abs_npsigma,2,0.17604413221591778,0.012462856814861228,0.9748150577611175,0.017716555224245575,0.15869764408737297,0.0003138763290137432,0.0500357239907044,0.05023988288980505,0.020905771771657224,0.4169662477649024,0.26339694095352323,0.4178169136823339,0.15788911562750294,3.1555277516686973,0.03147134358102242,0.016680546907466367,0.0027318614210386505,0.03596347770948921
10048,19.625,1.0,repsi2,4,-1.0018449327415433,0.5169231401476663,0.985870230981724,0.08546346921631753,0.11886870495751199,0.007304004570488454,0.051300519782397906,0.05013155653833301,0.02972586595482413,0.5861235820674744,0.41455078720709376,0.5794457070008789,0.22763995503390522,4.437381063573793,0.1800295852612617,0.07711273138559437,4.100511624094416e-05,0.16749819380532371
10048,19.625,1.0,impsi2,4,-8.00854254602839e-12,0.0677500696846761,0.9655118402267865,0.048338134303378515,0.1857098806558593,0.0023365752279314585,0.05010348669683326,0.05095188153709236,0.0,0.0,0.0,0.0,0.034518999091893356,0.6889540303005518,0.0401222247686218,0.04873305115767782,1.6047415492142366e-11,0.11256502954171996
10048,19.625,1.0,abs_npsigma,4,0.17604413221591778,0.012462856814861228,0.9965777580208989,0.00653076655311956,0.05849993144526894,4.265091177134514e-05,0.0500357239907044,0.050367484129515014,0.0,0.0,0.0,0.0,0.03125156141130322,0.6245849748693376,0.005161309781136949,0.006595018692110887,0.0002979355585884247,0.010933861752047053
10048,19.625,1.0,repsi2,6,-1.0018449327415433,0.5169231401476663,0.9971688255596718,0.0382557130635446,0.05320878160913088,0.0014634995820002566,0.051300519782397906,0.05039006609733651,0.00760016583604057,0.1494762916407817,0.08077512920562151,0.14814987973373941,0.11979280852328143,2.3351188064255135,0.05845892059493296,0.0368488913725336,0.0013531818621093095,0.07854476826949108
10048,19.625,1.0,impsi2,6,-8.00854254602839e-12,0.0677500696846761,0.9912607377768493,0.024332809632492434,0.0934840212183381,0.0005920856246111166,0.05010348669683326,0.0507401248123823,0.0,0.0,0.0,0.0,0.036287944920032865,0.7242598731622086,0.020708062666073192,0.024509122216518867,-2.149279536723273e-11,0.05357251637182554
10048,19.625,1.0,abs_npsigma,6,0.17604413221591778,0.012462856814861228,0.998499631381787,0.004324220075146435,0.03873459201041067,1.8698879258299445e-05,0.0500357239907044,0.050846825167660537,0.0,0.0,0.0,0.0,0.016515777672828833,0.33007971816091086,0.0024843753330574636,0.004399849793486203,0.00011654569622217281,0.007451319253581043
10048,19.625,1.0,repsi2,8,-1.0018449327415433,0.5169231401476663,0.9990561720157375,0.0220881535078013,0.03072178354624718,0.0004878865253841949,0.051300519782397906,0.05027643656345419,0.005688848333534346,0.11201060827545953,0.059327986039765836,0.11089260611129885,0.05459210830095641,1.0641628687685911,0.02278575705317655,0.022049801907696502,0.0005842494365890794,0.04137382607993001
10048,19.625,1.0,impsi2,8,-8.00854254602839e-12,0.0677500696846761,0.9976687084886492,0.01256762357605092,0.04828344966291043,0.0001579451623493109,0.05010348669683326,0.051290039962596935,0.0,0.0,0.0,0.0,0.022909539443570794,0.45724441458919,0.008498208240306027,0.012746249173035816,-3.7692033604380696e-11,0.02727469686249166
