iteration,t_M,field,L,ell,m,part,coefficient
11136,21.75,repsi2,6,6,2,sin,-0.0804422585082658
11136,21.75,repsi2,6,6,3,cos,5.322942278363936e-11
11136,21.75,repsi2,6,6,3,sin,6.409501867656451e-11
11136,21.75,repsi2,6,6,4,cos,-0.0590717008531972
11136,21.75,repsi2,6,6,4,sin,-0.028884697828521606
11136,21.75,repsi2,6,6,5,cos,-1.7734235944325574e-11
11136,21.75,repsi2,6,6,5,sin,-8.35160804477988e-11
11136,21.75,repsi2,6,6,6,cos,-0.01739454578629986
11136,21.75,repsi2,6,6,6,sin,0.0262804465668982
11136,21.75,impsi2,6,0,0,real,1.1444114636676211e-11
11136,21.75,impsi2,6,1,0,real,1.092186637474394
11136,21.75,impsi2,6,1,1,cos,2.0900331459846147e-11
11136,21.75,impsi2,6,1,1,sin,-1.5120771403363605e-11
11136,21.75,impsi2,6,2,0,real,-3.0805820606630776e-11
11136,21.75,impsi2,6,2,1,cos,4.7481872339885115e-12
11136,21.75,impsi2,6,2,1,sin,1.8857246127404814e-12
11136,21.75,impsi2,6,2,2,cos,7.8587334112916e-12
11136,21.75,impsi2,6,2,2,sin,-3.2565669867743564e-11
11136,21.75,impsi2,6,3,0,real,-0.1255132596977606
11136,21.75,impsi2,6,3,1,cos,-3.51174391660339e-11
11136,21.75,impsi2,6,3,1,sin,3.6541171775297474e-11
11136,21.75,impsi2,6,3,2,cos,-0.024406681050917804
11136,21.75,impsi2,6,3,2,sin,0.222917593369463
11136,21.75,impsi2,6,3,3,cos,-1.8560080637886352e-11
11136,21.75,impsi2,6,3,3,sin,-3.408186219143265e-11
11136,21.75,impsi2,6,4,0,real,2.5832598183568012e-11
11136,21.75,impsi2,6,4,1,cos,-4.6672205302779025e-11
11136,21.75,impsi2,6,4,1,sin,4.172579693566608e-11
11136,21.75,impsi2,6,4,2,cos,5.4536100077688095e-12
11136,21.75,impsi2,6,4,2,sin,4.8652355695274286e-11
11136,21.75,impsi2,6,4,3,cos,-6.1425054557175245e-12
11136,21.75,impsi2,6,4,3,sin,-2.977211029885435e-11
11136,21.75,impsi2,6,4,4,cos,-4.062133678887693e-11
11136,21.75,impsi2,6,4,4,sin,-1.3293864579498608e-11
11136,21.75,impsi2,6,5,0,real,0.040964114754420106
11136,21.75,impsi2,6,5,1,cos,-8.613715453468596e-13
11136,21.75,impsi2,6,5,1,sin,-5.261754888484081e-12
11136,21.75,impsi2,6,5,2,cos,0.008001514927588238
11136,21.75,impsi2,6,5,2,sin,-0.06836732910988867
11136,21.75,impsi2,6,5,3,cos,3.019468321518014e-11
11136,21.75,impsi2,6,5,3,sin,1.7689904134094855e-11
11136,21.75,impsi2,6,5,4,cos,-0.07109409614198987
11136,21.75,impsi2,6,5,4,sin,-0.013811717928866719
11136,21.75,impsi2,6,5,5,cos,-3.353252766819418e-11
11136,21.75,impsi2,6,5,5,sin,1.5584307891629163e-11
11136,21.75,impsi2,6,6,0,real,3.774037414363994e-11
11136,21.75,impsi2,6,6,1,cos,6.515507184874784e-11
11136,21.75,impsi2,6,6,1,sin,-6.549250746538867e-11
11136,21.75,impsi2,6,6,2,cos,-1.0068066126610184e-11
11136,21.75,impsi2,6,6,2,sin,3.4041213731875843e-11
11136,21.75,impsi2,6,6,3,cos,6.147750432199605e-11
11136,21.75,impsi2,6,6,3,sin,6.775792729338189e-11
11136,21.75,impsi2,6,6,4,cos,2.084971778553799e-11
11136,21.75,impsi2,6,6,4,sin,-1.5970867987212965e-11
11136,21.75,impsi2,6,6,5,cos,-4.6770183125006306e-11
11136,21.75,impsi2,6,6,5,sin,1.3130331110076756e-11
11136,21.75,impsi2,6,6,6,cos,-1.3433202373008413e-11
11136,21.75,impsi2,6,6,6,sin,3.495461437438534e-11
11136,21.75,abs_npsigma,6,0,0,real,0.45483849509532465
11136,21.75,abs_npsigma,6,1,0,real,6.577238753635584e-12
11136,21.75,abs_npsigma,6,1,1,cos,7.009060276607865e-11
11136,21.75,abs_npsigma,6,1,1,sin,-1.4803553893405428e-11
11136,21.75,abs_npsigma,6,2,0,real,0.1910190893507953
11136,21.75,abs_npsigma,6,2,1,cos,6.368386821922358e-11
11136,21.75,abs_npsigma,6,2,1,sin,5.2960190510771547e-11
11136,21.75,abs_npsigma,6,2,2,cos,0.039400683388633756
11136,21.75,abs_npsigma,6,2,2,sin,-0.03702625700087873
11136,21.75,abs_npsigma,6,3,0,real,4.980219123308324e-11
11136,21.75,abs_npsigma,6,3,1,cos,2.952234010819009e-11
11136,21.75,abs_npsigma,6,3,1,sin,9.98702322697448e-11
11136,21.75,abs_npsigma,6,3,2,cos,1.5633208928571778e-10
11136,21.75,abs_npsigma,6,3,2,sin,-4.787483793845626e-11
11136,21.75,abs_npsigma,6,3,3,cos,-9.621293053187586e-11
11136,21.75,abs_npsigma,6,3,3,sin,-1.5897498450024921e-10
11136,21.75,abs_npsigma,6,4,0,real,-0.027334593499434633
11136,21.75,abs_npsigma,6,4,1,cos,6.744323712986423e-11
11136,21.75,abs_npsigma,6,4,1,sin,-3.042955252733414e-11
11136,21.75,abs_npsigma,6,4,2,cos,0.009960325876105085
11136,21.75,abs_npsigma,6,4,2,sin,0.010962655027760565
11136,21.75,abs_npsigma,6,4,3,cos,3.29777721563501e-11
11136,21.75,abs_npsigma,6,4,3,sin,-2.494350305039417e-10
11136,21.75,abs_npsigma,6,4,4,cos,-0.013847049816182696
11136,21.75,abs_npsigma,6,4,4,sin,0.005284867416660495
11136,21.75,abs_npsigma,6,5,0,real,2.806386915541869e-11
11136,21.75,abs_npsigma,6,5,1,cos,1.3486202824072124e-10
11136,21.75,abs_npsigma,6,5,1,sin,-2.4781219583537746e-10
11136,21.75,abs_npsigma,6,5,2,cos,1.3746645080565313e-10
11136,21.75,abs_npsigma,6,5,2,sin,2.487197984182714e-11
11136,21.75,abs_npsigma,6,5,3,cos,2.852998985342212e-10
11136,21.75,abs_npsigma,6,5,3,sin,-1.5973087749695472e-10
11136,21.75,abs_npsigma,6,5,4,cos,-2.0853043351268144e-10
11136,21.75,abs_npsigma,6,5,4,sin,-1.636235743088471e-10
11136,21.75,abs_npsigma,6,5,5,cos,-1.848645846853397e-10
11136,21.75,abs_npsigma,6,5,5,sin,1.9814653507300903e-10
11136,21.75,abs_npsigma,6,6,0,real,0.007922190513875707
11136,21.75,abs_npsigma,6,6,1,cos,5.861907406731965e-11
11136,21.75,abs_npsigma,6,6,1,sin,-2.577790862954557e-10
11136,21.75,abs_npsigma,6,6,2,cos,-0.006810871361272623
11136,21.75,abs_npsigma,6,6,2,sin,-0.0022379663401460286
11136,21.75,abs_npsigma,6,6,3,cos,3.102445672304167e-10
11136,21.75,abs_npsigma,6,6,3,sin,-1.53905631525362e-10
11136,21.75,abs_npsigma,6,6,4,cos,0.006197315647410552
11136,21.75,abs_npsigma,6,6,4,sin,0.005841889132650854
11136,21.75,abs_npsigma,6,6,5,cos,-3.618462058847498e-10
11136,21.75,abs_npsigma,6,6,5,sin,1.605999947463806e-10
11136,21.75,abs_npsigma,6,6,6,cos,-0.0038097140004739205
11136,21.75,abs_npsigma,6,6,6,sin,-0.015564165479254892
11136,21.75,repsi2,8,0,0,real,-2.723016140556476
11136,21.75,repsi2,8,1,0,real,-4.905076345096404e-11
11136,21.75,repsi2,8,1,1,cos,-2.647122798737911e-11
11136,21.75,repsi2,8,1,1,sin,4.662546737588258e-11
11136,21.75,repsi2,8,2,0,real,0.9990273379119895
11136,21.75,repsi2,8,2,1,cos,-4.851271120931422e-11
11136,21.75,repsi2,8,2,1,sin,7.160419479568247e-11
11136,21.75,repsi2,8,2,2,cos,0.5873652502898791
11136,21.75,repsi2,8,2,2,sin,-0.7608071399745361
11136,21.75,repsi2,8,3,0,real,3.6202207898128336e-11
11136,21.75,repsi2,8,3,1,cos,-4.678482601327971e-11
11136,21.75,repsi2,8,3,1,sin,5.263208705669209e-11
11136,21.75,repsi2,8,3,2,cos,3.709552109931735e-11
11136,21.75,repsi2,8,3,2,sin,8.602763640341848e-11
11136,21.75,repsi2,8,3,3,cos,4.9354381692623406e-11
11136,21.75,repsi2,8,3,3,sin,-4.394540287222526e-12
11136,21.75,repsi2,8,4,0,real,-0.22977472529455228
11136,21.75,repsi2,8,4,1,cos,-6.526404416895559e-12
11136,21.75,repsi2,8,4,1,sin,-9.84430592598784e-12
11136,21.75,repsi2,8,4,2,cos,-0.10434614153580068
11136,21.75,repsi2,8,4,2,sin,0.2754880890783942
11136,21.75,repsi2,8,4,3,cos,9.758437807816378e-11
11136,21.75,repsi2,8,4,3,sin,1.4911308299225823e-11
11136,21.75,repsi2,8,4,4,cos,0.10080349652948155
11136,21.75,repsi2,8,4,4,sin,0.13695609420630758
11136,21.75,repsi2,8,5,0,real,5.080934284418248e-11
11136,21.75,repsi2,8,5,1,cos,5.2856975740755985e-11
11136,21.75,repsi2,8,5,1,sin,-7.564723847330868e-11
11136,21.75,repsi2,8,5,2,cos,-1.3313822266880493e-11
11136,21.75,repsi2,8,5,2,sin,4.616568542378796e-11
11136,21.75,repsi2,8,5,3,cos,1.1014503680873214e-10
11136,21.75,repsi2,8,5,3,sin,5.112069981093499e-11
11136,21.75,repsi2,8,5,4,cos,6.894076616310483e-11
11136,21.75,repsi2,8,5,4,sin,-7.62398933440239e-11
11136,21.75,repsi2,8,5,5,cos,-2.5107618451834988e-11
11136,21.75,repsi2,8,5,5,sin,-4.562920870587756e-11
11136,21.75,repsi2,8,6,0,real,0.06729405465137628
11136,21.75,repsi2,8,6,1,cos,7.976904173431308e-11
11136,21.75,repsi2,8,6,1,sin,-8.704088548012236e-11
11136,21.75,repsi2,8,6,2,cos,0.023288833427054113
11136,21.75,repsi2,8,6,2,sin,-0.07315287546972157
11136,21.75,repsi2,8,6,3,cos,5.919155543477986e-11
11136,21.75,repsi2,8,6,3,sin,6.469756974843383e-11
11136,21.75,repsi2,8,6,4,cos,-0.052972492572607846
11136,21.75,repsi2,8,6,4,sin,-0.028208432246423158
11136,21.75,repsi2,8,6,5,cos,-2.5725870033761046e-11
11136,21.75,repsi2,8,6,5,sin,-1.0627251796732601e-10
11136,21.75,repsi2,8,6,6,cos,-0.01659838138433374
11136,21.75,repsi2,8,6,6,sin,0.023469685190275653
11136,21.75,repsi2,8,7,0,real,-8.953656480397183e-11
11136,21.75,repsi2,8,7,1,cos,3.7794364927969564e-11
11136,21.75,repsi2,8,7,1,sin,-2.2175917814353532e-11
11136,21.75,repsi2,8,7,2,cos,-1.7734944705370368e-11
11136,21.75,repsi2,8,7,2,sin,-1.301212626936936e-10
11136,21.75,repsi2,8,7,3,cos,-3.550211941066283e-11
11136,21.75,repsi2,8,7,3,sin,2.2581577774674613e-11
11136,21.75,repsi2,8,7,4,cos,1.1056162407834686e-10
11136,21.75,repsi2,8,7,4,sin,-7.788880497099158e-12
11136,21.75,repsi2,8,7,5,cos,1.8272533309725903e-11
11136,21.75,repsi2,8,7,5,sin,-1.2451512512441375e-10
11136,21.75,repsi2,8,7,6,cos,-8.239183803850546e-11
11136,21.75,repsi2,8,7,6,sin,-3.6264904649232685e-11
11136,21.75,repsi2,8,7,7,cos,-3.0085339540613015e-11
11136,21.75,repsi2,8,7,7,sin,2.757761675031774e-11
11136,21.75,repsi2,8,8,0,real,-0.020743658379315588
11136,21.75,repsi2,8,8,1,cos,-5.275836911197375e-11
11136,21.75,repsi2,8,8,1,sin,7.374874820483908e-11
11136,21.75,repsi2,8,8,2,cos,-0.008402065192112791
11136,21.75,repsi2,8,8,2,sin,0.023134378781273987
11136,21.75,repsi2,8,8,3,cos,-1.1107348522114325e-10
11136,21.75,repsi2,8,8,3,sin,-5.5507180834991884e-11
11136,21.75,repsi2,8,8,4,cos,0.018630196300045844
11136,21.75,repsi2,8,8,4,sin,0.007860055150613334
11136,21.75,repsi2,8,8,5,cos,6.920963709465596e-11
11136,21.75,repsi2,8,8,5,sin,-1.1215732523599683e-10
11136,21.75,repsi2,8,8,6,cos,0.0024690046745675267
11136,21.75,repsi2,8,8,6,sin,-0.020008467039503614
11136,21.75,repsi2,8,8,7,cos,-8.302979742921634e-11
11136,21.75,repsi2,8,8,7,sin,4.557280336676607e-11
11136,21.75,repsi2,8,8,8,cos,-0.0060323021362990465
11136,21.75,repsi2,8,8,8,sin,-0.0042594870999139705
11136,21.75,impsi2,8,0,0,real,1.0990087826759364e-11
11136,21.75,impsi2,8,1,0,real,1.092198175166702
11136,21.75,impsi2,8,1,1,cos,2.0356993547097322e-11
11136,21.75,impsi2,8,1,1,sin,-1.47297429131216e-11
11136,21.75,impsi2,8,2,0,real,-3.071434221049128e-11
11136,21.75,impsi2,8,2,1,cos,4.112533991049145e-12
11136,21.75,impsi2,8,2,1,sin,2.340437829230885e-12
11136,21.75,impsi2,8,2,2,cos,7.62809937540231e-12
11136,21.75,impsi2,8,2,2,sin,-3.193906919903371e-11
11136,21.75,impsi2,8,3,0,real,-0.12608453547631615
11136,21.75,impsi2,8,3,1,cos,-3.522449011780117e-11
11136,21.75,impsi2,8,3,1,sin,3.687809769145732e-11
11136,21.75,impsi2,8,3,2,cos,-0.02437642269185933
11136,21.75,impsi2,8,3,2,sin,0.22381457551639924
11136,21.75,impsi2,8,3,3,cos,-1.8779400143856248e-11
11136,21.75,impsi2,8,3,3,sin,-3.3761137367387486e-11
11136,21.75,impsi2,8,4,0,real,2.6254510855170355e-11
11136,21.75,impsi2,8,4,1,cos,-4.6169723970683714e-11
11136,21.75,impsi2,8,4,1,sin,4.1602520483038734e-11
11136,21.75,impsi2,8,4,2,cos,5.551017131578181e-12
11136,21.75,impsi2,8,4,2,sin,4.9270747854920915e-11
11136,21.75,impsi2,8,4,3,cos,-5.907946874772474e-12
11136,21.75,impsi2,8,4,3,sin,-2.895989958257017e-11
11136,21.75,impsi2,8,4,4,cos,-4.071658288307134e-11
11136,21.75,impsi2,8,4,4,sin,-1.2855883024798231e-11
11136,21.75,impsi2,8,5,0,real,0.036873127612696746
11136,21.75,impsi2,8,5,1,cos,9.802159084415507e-13
11136,21.75,impsi2,8,5,1,sin,-7.463613060920693e-12
11136,21.75,impsi2,8,5,2,cos,0.007075115694113662
11136,21.75,impsi2,8,5,2,sin,-0.06206657577400415
11136,21.75,impsi2,8,5,3,cos,3.693165218088268e-11
11136,21.75,impsi2,8,5,3,sin,2.0395719835253345e-11
11136,21.75,impsi2,8,5,4,cos,-0.06352799703844625
11136,21.75,impsi2,8,5,4,sin,-0.012157782489861154
11136,21.75,impsi2,8,5,5,cos,-4.007696952079698e-11
11136,21.75,impsi2,8,5,5,sin,1.9598534600762108e-11
11136,21.75,impsi2,8,6,0,real,3.622852018381195e-11
11136,21.75,impsi2,8,6,1,cos,6.655132694932675e-11
11136,21.75,impsi2,8,6,1,sin,-6.857359818868147e-11
11136,21.75,impsi2,8,6,2,cos,-9.48859046889794e-12
11136,21.75,impsi2,8,6,2,sin,3.225247846572188e-11
11136,21.75,impsi2,8,6,3,cos,6.87792947595689e-11
11136,21.75,impsi2,8,6,3,sin,7.063205142293638e-11
11136,21.75,impsi2,8,6,4,cos,2.73886469059903e-11
11136,21.75,impsi2,8,6,4,sin,-1.9273305174039024e-11
11136,21.75,impsi2,8,6,5,cos,-5.191656826664115e-11
11136,21.75,impsi2,8,6,5,sin,1.4264936454289057e-11
11136,21.75,impsi2,8,6,6,cos,-1.5484696858081293e-11
11136,21.75,impsi2,8,6,6,sin,4.3156089812868004e-11
11136,21.75,impsi2,8,7,0,real,-0.012326476579723869
11136,21.75,impsi2,8,7,1,cos,7.484600092477756e-11
11136,21.75,impsi2,8,7,1,sin,-6.89433996003963e-11
11136,21.75,impsi2,8,7,2,cos,-0.002262454136089217
11136,21.75,impsi2,8,7,2,sin,0.017799954197621662
11136,21.75,impsi2,8,7,3,cos,3.86850482203549e-11
11136,21.75,impsi2,8,7,3,sin,5.875049058357007e-11
11136,21.75,impsi2,8,7,4,cos,0.020360339688363753
11136,21.75,impsi2,8,7,4,sin,0.008334760072756034
11136,21.75,impsi2,8,7,5,cos,-1.1124576954069099e-11
11136,21.75,impsi2,8,7,5,sin,-2.100605800414712e-11
11136,21.75,impsi2,8,7,6,cos,0.010440219678603401
11136,21.75,impsi2,8,7,6,sin,-0.024491102174044693
11136,21.75,impsi2,8,7,7,cos,1.4794068747825406e-11
11136,21.75,impsi2,8,7,7,sin,3.373268331330337e-11
11136,21.75,impsi2,8,8,0,real,-9.742487372399466e-11
11136,21.75,impsi2,8,8,1,cos,-5.670498792742507e-13
11136,21.75,impsi2,8,8,1,sin,7.1823380576319096e-12
11136,21.75,impsi2,8,8,2,cos,4.990292901130289e-12
11136,21.75,impsi2,8,8,2,sin,-1.317838616010647e-10
11136,21.75,impsi2,8,8,3,cos,-3.7053811408060966e-11
11136,21.75,impsi2,8,8,3,sin,-2.0636149581677865e-11
11136,21.75,impsi2,8,8,4,cos,9.855860572116626e-11
11136,21.75,impsi2,8,8,4,sin,1.6042500661228587e-11
11136,21.75,impsi2,8,8,5,cos,5.757519634663755e-11
11136,21.75,impsi2,8,8,5,sin,-6.725817125463607e-11
11136,21.75,impsi2,8,8,6,cos,-2.9770935716655345e-11
11136,21.75,impsi2,8,8,6,sin,7.90462140187742e-12
11136,21.75,impsi2,8,8,7,cos,1.7458944012727073e-11
11136,21.75,impsi2,8,8,7,sin,5.84720882823575e-11
11136,21.75,impsi2,8,8,8,cos,3.3479413685810755e-11
11136,21.75,impsi2,8,8,8,sin,1.3385181851788275e-11
11136,21.75,abs_npsigma,8,0,0,real,0.45483769085453013
11136,21.75,abs_npsigma,8,1,0,real,6.590811230111626e-12
11136,21.75,abs_npsigma,8,1,1,cos,7.022070425133364e-11
11136,21.75,abs_npsigma,8,1,1,sin,-1.477544475658732e-11
11136,21.75,abs_npsigma,8,2,0,real,0.19102035454800897
11136,21.75,abs_npsigma,8,2,1,cos,6.387256348827641e-11
11136,21.75,abs_npsigma,8,2,1,sin,5.306768219304203e-11
11136,21.75,abs_npsigma,8,2,2,cos,0.03940123684790594
11136,21.75,abs_npsigma,8,2,2,sin,-0.03702759977081767
11136,21.75,abs_npsigma,8,3,0,real,5.111888690123578e-11
11136,21.75,abs_npsigma,8,3,1,cos,3.310689222768559e-11
11136,21.75,abs_npsigma,8,3,1,sin,9.73577954366256e-11
11136,21.75,abs_npsigma,8,3,2,cos,1.570263225003643e-10
11136,21.75,abs_npsigma,8,3,2,sin,-5.617195250606777e-11
11136,21.75,abs_npsigma,8,3,3,cos,-1.046491782119574e-10
11136,21.75,abs_npsigma,8,3,3,sin,-1.6406645486632954e-10
11136,21.75,abs_npsigma,8,4,0,real,-0.0273632099217928
11136,21.75,abs_npsigma,8,4,1,cos,6.925675484492633e-11
11136,21.75,abs_npsigma,8,4,1,sin,-3.229132239379595e-11
11136,21.75,abs_npsigma,8,4,2,cos,0.009984717433185799
11136,21.75,abs_npsigma,8,4,2,sin,0.010915505202461831
11136,21.75,abs_npsigma,8,4,3,cos,2.450139527029882e-11
11136,21.75,abs_npsigma,8,4,3,sin,-2.576714909149902e-10
11136,21.75,abs_npsigma,8,4,4,cos,-0.013969087297979153
11136,21.75,abs_npsigma,8,4,4,sin,0.005378686254569065
11136,21.75,abs_npsigma,8,5,0,real,2.994875181183687e-12
11136,21.75,abs_npsigma,8,5,1,cos,1.2439263031086e-10
11136,21.75,abs_npsigma,8,5,1,sin,-2.5335162266715283e-10
11136,21.75,abs_npsigma,8,5,2,cos,1.676742082852567e-10
11136,21.75,abs_npsigma,8,5,2,sin,-9.90608349472552e-12
11136,21.75,abs_npsigma,8,5,3,cos,2.9232203625016826e-10
11136,21.75,abs_npsigma,8,5,3,sin,-2.584968600412829e-10
11136,21.75,abs_npsigma,8,5,4,cos,-3.1315987882658564e-10
11136,21.75,abs_npsigma,8,5,4,sin,-2.0518338402719671e-10
11136,21.75,abs_npsigma,8,5,5,cos,-2.4837594372413093e-10
11136,21.75,abs_npsigma,8,5,5,sin,2.791803487286242e-10
11136,21.75,abs_npsigma,8,6,0,real,0.007240454274677026
11136,21.75,abs_npsigma,8,6,1,cos,1.9928721157534668e-11
11136,21.75,abs_npsigma,8,6,1,sin,-2.446249012270739e-10
11136,21.75,abs_npsigma,8,6,2,cos,-0.006001167731141263
11136,21.75,abs_npsigma,8,6,2,sin,-0.0021490385462763478
11136,21.75,abs_npsigma,8,6,3,cos,3.1779105330321045e-10
11136,21.75,abs_npsigma,8,6,3,sin,-2.365484349804216e-10
11136,21.75,abs_npsigma,8,6,4,cos,0.004980604313685514
11136,21.75,abs_npsigma,8,6,4,sin,0.005466582978436344
11136,21.75,abs_npsigma,8,6,5,cos,-4.883340418115809e-10
11136,21.75,abs_npsigma,8,6,5,sin,2.420134910624487e-10
11136,21.75,abs_npsigma,8,6,6,cos,-0.003140094506455264
11136,21.75,abs_npsigma,8,6,6,sin,-0.014136513543496782
11136,21.75,abs_npsigma,8,7,0,real,-3.7332605129604806e-10
11136,21.75,abs_npsigma,8,7,1,cos,-2.425989635320921e-10
11136,21.75,abs_npsigma,8,7,1,sin,1.305327982371487e-10
11136,21.75,abs_npsigma,8,7,2,cos,-2.954465289086856e-10
11136,21.75,abs_npsigma,8,7,2,sin,-4.026537852709499e-10
11136,21.75,abs_npsigma,8,7,3,cos,-9.62114642178774e-11
11136,21.75,abs_npsigma,8,7,3,sin,-1.744182610981803e-10
11136,21.75,abs_npsigma,8,7,4,cos,1.6069086454441727e-10
11136,21.75,abs_npsigma,8,7,4,sin,-5.507173851718457e-10
11136,21.75,abs_npsigma,8,7,5,cos,-4.561470152310503e-10
11136,21.75,abs_npsigma,8,7,5,sin,-2.2679895569407793e-10
11136,21.75,abs_npsigma,8,7,6,cos,-9.797882419906639e-11
11136,21.75,abs_npsigma,8,7,6,sin,5.537640877591915e-10
11136,21.75,abs_npsigma,8,7,7,cos,3.4939562462374977e-10
11136,21.75,abs_npsigma,8,7,7,sin,2.4318452683103106e-10
11136,21.75,abs_npsigma,8,8,0,real,-0.00363664607810706
11136,21.75,abs_npsigma,8,8,1,cos,-4.659508062129369e-10
11136,21.75,abs_npsigma,8,8,1,sin,5.834142723519156e-10
11136,21.75,abs_npsigma,8,8,2,cos,0.0034339732644690724
11136,21.75,abs_npsigma,8,8,2,sin,0.0017353677346756968
11136,21.75,abs_npsigma,8,8,3,cos,-6.152434689012705e-10
11136,21.75,abs_npsigma,8,8,3,sin,-8.72063473729354e-11
11136,21.75,abs_npsigma,8,8,4,cos,-0.0024424216265051795
11136,21.75,abs_npsigma,8,8,4,sin,-0.003524213360516746
11136,21.75,abs_npsigma,8,8,5,cos,-4.4613260981174055e-10
11136,21.75,abs_npsigma,8,8,5,sin,-6.419683402039415e-10
11136,21.75,abs_npsigma,8,8,6,cos,-0.0008838628061120167
11136,21.75,abs_npsigma,8,8,6,sin,0.0055260849132057885
11136,21.75,abs_npsigma,8,8,7,cos,5.044453457677457e-10
11136,21.75,abs_npsigma,8,8,7,sin,5.557221181438635e-10
11136,21.75,abs_npsigma,8,8,8,cos,0.005342630490945265
11136,21.75,abs_npsigma,8,8,8,sin,-0.001777021007027289
11168,21.8125,repsi2,2,0,0,real,-2.715450765257712
11168,21.8125,repsi2,2,1,0,real,-4.130762398801835e-11
11168,21.8125,repsi2,2,1,1,cos,-2.3889616851322563e-11
11168,21.8125,repsi2,2,1,1,sin,3.284985919491624e-11
11168,21.8125,repsi2,2,2,0,real,1.0755869789718058
11168,21.8125,repsi2,2,2,1,cos,-4.579628446670546e-11
11168,21.8125,repsi2,2,2,1,sin,5.843604204486757e-11
11168,21.8125,repsi2,2,2,2,cos,0.6432482726299276
11168,21.8125,repsi2,2,2,2,sin,-0.8023944382432553
11168,21.8125,impsi2,2,0,0,real,1.264447070868279e-11
11168,21.8125,impsi2,2,1,0,real,1.1643153800438248
11168,21.8125,impsi2,2,1,1,cos,1.9252197499192665e-11
11168,21.8125,impsi2,2,1,1,sin,-1.374894123605109e-11
11168,21.8125,impsi2,2,2,0,real,-2.8516123486640888e-11
11168,21.8125,impsi2,2,2,1,cos,6.7396674983745896e-12
11168,21.8125,impsi2,2,2,1,sin,-9.055636827084947e-13
11168,21.8125,impsi2,2,2,2,cos,8.297885062587633e-12
11168,21.8125,impsi2,2,2,2,sin,-2.925327371167011e-11
11168,21.8125,abs_npsigma,2,0,0,real,0.44889289547845956
11168,21.8125,abs_npsigma,2,1,0,real,-1.1890571860462273e-11
11168,21.8125,abs_npsigma,2,1,1,cos,4.0856057494275e-11
11168,21.8125,abs_npsigma,2,1,1,sin,-5.111879192901905e-12
11168,21.8125,abs_npsigma,2,2,0,real,0.19321575602232322
11168,21.8125,abs_npsigma,2,2,1,cos,2.4779988254049077e-11
11168,21.8125,abs_npsigma,2,2,1,sin,5.695134449501331e-11
11168,21.8125,abs_npsigma,2,2,2,cos,0.04170975962385309
11168,21.8125,abs_npsigma,2,2,2,sin,-0.03205003374131763
11168,21.8125,repsi2,4,0,0,real,-2.729798807903679
11168,21.8125,repsi2,4,1,0,real,-4.991407287491256e-11
11168,21.8125,repsi2,4,1,1,cos,-2.8257697473298468e-11
11168,21.8125,repsi2,4,1,1,sin,4.674432351206618e-11
11168,21.8125,repsi2,4,2,0,real,0.9884129859269432
11168,21.8125,repsi2,4,2,1,cos,-5.0422263659254986e-11
11168,21.8125,repsi2,4,2,1,sin,7.220843749812307e-11
11168,21.8125,repsi2,4,2,2,cos,0.6053135933783242
11168,21.8125,repsi2,4,2,2,sin,-0.7347269538901912
11168,21.8125,repsi2,4,3,0,real,3.551566094558031e-11
11168,21.8125,repsi2,4,3,1,cos,-4.71910708952223e-11
11168,21.8125,repsi2,4,3,1,sin,4.788785181162846e-11
11168,21.8125,repsi2,4,3,2,cos,2.3879601317199794e-11
11168,21.8125,repsi2,4,3,2,sin,7.731331533070586e-11
11168,21.8125,repsi2,4,3,3,cos,3.592213310287463e-11
11168,21.8125,repsi2,4,3,3,sin,1.562901718433397e-13
11168,21.8125,repsi2,4,4,0,real,-0.24788321573267968
11168,21.8125,repsi2,4,4,1,cos,-6.2513962671997176e-12
11168,21.8125,repsi2,4,4,1,sin,-9.040119355310903e-12
11168,21.8125,repsi2,4,4,2,cos,-0.11730320160535933
11168,21.8125,repsi2,4,4,2,sin,0.2941046867020017
11168,21.8125,repsi2,4,4,3,cos,7.875308078270392e-11
11168,21.8125,repsi2,4,4,3,sin,2.025959265079579e-11
11168,21.8125,repsi2,4,4,4,cos,0.10211388159335147
11168,21.8125,repsi2,4,4,4,sin,0.14534880628578492
11168,21.8125,impsi2,4,0,0,real,1.1094516306072995e-11
11168,21.8125,impsi2,4,1,0,real,1.0915168706439766
11168,21.8125,impsi2,4,1,1,cos,2.0383833598711806e-11
11168,21.8125,impsi2,4,1,1,sin,-1.4395794762213196e-11
11168,21.8125,impsi2,4,2,0,real,-3.0425028637520316e-11
11168,21.8125,impsi2,4,2,1,cos,4.427676699358845e-12
11168,21.8125,impsi2,4,2,1,sin,2.2202277719530677e-12
11168,21.8125,impsi2,4,2,2,cos,8.135995318942651e-12
11168,21.8125,impsi2,4,2,2,sin,-3.155851725714877e-11
11168,21.8125,impsi2,4,3,0,real,-0.14310690929211717
11168,21.8125,impsi2,4,3,1,cos,-3.33224210076825e-11
11168,21.8125,impsi2,4,3,1,sin,3.26610577701551e-11
11168,21.8125,impsi2,4,3,2,cos,-0.03360538266999687
11168,21.8125,impsi2,4,3,2,sin,0.247450137332862
11168,21.8125,impsi2,4,3,3,cos,-1.4883533420201404e-11
11168,21.8125,impsi2,4,3,3,sin,-2.8947244846808965e-11
11168,21.8125,impsi2,4,4,0,real,2.422942760039032e-11
11168,21.8125,impsi2,4,4,1,cos,-4.568362757020451e-11
