snapshot_index,offset_M,vertices,triangles,max_angular_edge_deg,min_triangle_doublearea_coordinate,coordinate_center_inertial_x,coordinate_center_inertial_y,closed_manifold
781,1.8458641125871509,1458,2912,10.12448971998943,2.36546685511744e-05,-0.023803870496892393,-0.09012209437990881,True
782,1.8472725815399826,1458,2912,10.124327552103388,2.3659182685534016e-05,-0.023758650321505863,-0.09010334119481925,True
783,1.8487156762180348,1458,2912,10.124161970459056,2.3663821329250624e-05,-0.023712270883942885,-0.09008391801576524,True
784,1.8497619014410702,1458,2912,10.124042445968076,2.3667175474359112e-05,-0.023678684590684902,-0.09006977078550965,True
785,1.8507819710334843,1458,2912,10.123925782401662,2.3670448734707763e-05,-0.023645940174684653,-0.09005599869302841,True
786,1.851704891141253,1458,2912,10.123820314635674,2.367340961026236e-05,-0.023616326953319486,-0.09004353017781072,True
787,1.853505498814684,1458,2912,10.123614775546082,2.3679183431950518e-05,-0.023558584275320982,-0.09001918288472865,True
788,1.85485104463487,1458,2912,10.123461379264285,2.368349586107743e-05,-0.023515463259612658,-0.09000097021724707,True
789,1.8561383271025989,1458,2912,10.123314782921366,2.3687619774165243e-05,-0.023474232192735894,-0.08998353135286788,True
790,1.8575364583184637,1458,2912,10.123155737954761,2.3692096875636032e-05,-0.02342947601448147,-0.08996457436399238,True
791,1.858573192199401,1458,2912,10.123037921346285,2.369541539867083e-05,-0.02339630567856809,-0.08995050644606642,True
792,1.8595840077332468,1458,2912,10.122923146225014,2.3698649873647672e-05,-0.023363978496446183,-0.08993678119969004,True
793,1.860498555121012,1458,2912,10.12281938406937,2.370157541706834e-05,-0.023334742020044034,-0.08992435541180105,True
794,1.8622810400647722,1458,2912,10.122617370852014,2.3707274906982258e-05,-0.023277791363313108,-0.08990011614261145,True
795,1.8636126304068057,1458,2912,10.122466650872454,2.3711530494237223e-05,-0.02323527473114826,-0.08988199034161884,True
796,1.8649192169104936,1458,2912,10.122318920751503,2.3715704389481993e-05,-0.023193579639997894,-0.08986418988594352,True
797,1.8663542060767213,1458,2912,10.122156854964887,2.3720286459226284e-05,-0.023147813545838683,-0.08984462298499105,True
798,1.8677770983376831,1458,2912,10.121996343484248,2.37248277988664e-05,-0.02310246060204186,-0.0898252033615077,True
799,1.8684802240400131,1458,2912,10.121917095468156,2.3727071128610988e-05,-0.023080059386136574,-0.08981560062580746,True
800,1.8691163853895887,1458,2912,10.12184543413467,2.372910037050077e-05,-0.023059797344423323,-0.08980690875983768,True
801,1.8704030836352104,1458,2912,10.12170060659934,2.373320346436766e-05,-0.023018832031180388,-0.08978931778448693,True
802,1.871589070203754,1458,2912,10.121567250272975,2.373698389508489e-05,-0.02298109288569218,-0.08977309099238398,True
803,1.8729010742413266,1458,2912,10.121419875000248,2.3741164294635102e-05,-0.022939365704565,-0.08975512585844281,True
804,1.8743687761912042,1458,2912,10.121255198660569,2.3745838724421763e-05,-0.022892714189627746,-0.08973501108231671,True
805,1.8754863499993917,1458,2912,10.121129939795942,2.3749396554241453e-05,-0.022857211066203878,-0.08971968230279015,True
806,1.876575984462761,1458,2912,10.121007922882908,2.3752864183693707e-05,-0.022822611636558222,-0.08970472637833213,True
807,1.8775618442150517,1458,2912,10.120897620702419,2.3756000512065275e-05,-0.022791321143325244,-0.08969118599732331,True
808,1.8793598070064945,1458,2912,10.120696687000043,2.3761717847730922e-05,-0.02273428874800275,-0.08966647011734122,True
809,1.8807340669986843,1458,2912,10.120543304995893,2.3766085629753765e-05,-0.02269072577233945,-0.0896475599126573,True
810,1.8820225943668447,1458,2912,10.12039964881775,2.377017913691774e-05,-0.022649903435654685,-0.08962981468012007,True
811,1.8833581241906359,1458,2912,10.120250913059095,2.377442018485325e-05,-0.02260761556796586,-0.08961140706541199,True
812,1.884660265769071,1458,2912,10.12010605294238,2.3778553446275562e-05,-0.022566407962347275,-0.08959344488963894,True
813,1.8858383938636507,1458,2912,10.119975122845013,2.3782291584093154e-05,-0.022529144561431784,-0.08957718084458041,True
814,1.8874414381971292,1458,2912,10.119796491528115,2.3787384186861968e-05,-0.022478318302991983,-0.0895550590462576,True
815,1.8887291690357415,1458,2912,10.11965439652426,2.3791457808149154e-05,-0.022437790161458457,-0.08953722337987596,True
816,1.8899469533012052,1458,2912,10.119519513234337,2.379531650710592e-05,-0.02239933894278947,-0.08952036934698415,True
817,1.8912023274911007,1458,2912,10.119380609516028,2.3799293028022688e-05,-0.02235972231898791,-0.08950298159860787,True
818,1.8921638078277283,1458,2912,10.119274320826273,2.3802337408115868e-05,-0.02232939434059801,-0.08948965546001869,True
819,1.8931012511561676,1458,2912,10.119170770599457,2.3805304786059262e-05,-0.022299836564987477,-0.08947665486137715,True
820,1.8939494141677642,1458,2912,10.11907715105981,2.3807988767283766e-05,-0.02227310391991256,-0.08946488596758159,True
821,1.8956572906481597,1458,2912,10.118888835704515,2.3813391085813847e-05,-0.022219303918743334,-0.08944116927886522,True
822,1.896919443193383,1458,2912,10.11874983746776,2.381738156880716e-05,-0.0221795698400298,-0.08942362625825895,True
823,1.898196817605367,1458,2912,10.118609310389017,2.38214185532935e-05,-0.022139378385604154,-0.0894058578343051,True
824,1.8994923023274168,1458,2912,10.118466941799642,2.3825511032688446e-05,-0.022098639354265676,-0.08938782338639437,True
825,1.9007553999313131,1458,2912,10.118329679093884,2.3829521768203694e-05,-0.022059100210154912,-0.08936996590865776,True
826,1.9018982025254445,1458,2912,10.11820294700735,2.3833106876632727e-05,-0.02202304101428556,-0.08935429299399139,True
827,1.9037567187197055,1458,2912,10.117999373698401,2.38389703461084e-05,-0.021964695403169428,-0.08932835783868204,True
828,1.9052153543807435,1458,2912,10.117839821571106,2.3843570043009576e-05,-0.021918936530901073,-0.08930798226881426,True
829,1.9064441791633726,1458,2912,10.117705555664484,2.384744322451122e-05,-0.021880408881499905,-0.08929080304707865,True
830,1.9076351632652404,1458,2912,10.117575554672701,2.3851195698642095e-05,-0.02184308704009863,-0.08927414064167458,True
831,1.908789039700423,1458,2912,10.117449726050818,2.3854829869250574e-05,-0.021806946133066787,-0.08925798598980891,True
832,1.90984699088267,1458,2912,10.117334463387518,2.3858160726533903e-05,-0.021773825393195896,-0.08924316446068595,True
833,1.9114113515784084,1458,2912,10.117164212812252,2.386308391101489e-05,-0.021724878280083848,-0.08922123101256543,True
834,1.9128958027695262,1458,2912,10.117002862586256,2.3867753320559683e-05,-0.021678461772413248,-0.0892003988967342,True
835,1.9141654563445627,1458,2912,10.116865016584272,2.387174528032529e-05,-0.021638785028017013,-0.08918256646823672,True
836,1.915436069358293,1458,2912,10.11672721169325,2.3875738662381198e-05,-0.021599100012654172,-0.08916470697306592,True
837,1.9166620873324973,1458,2912,10.116594380622129,2.387959031835966e-05,-0.02156082827367417,-0.08914746147333769,True
838,1.9177957792403504,1458,2912,10.116471672446691,2.388315056206588e-05,-0.021525456505933502,-0.08913150344585305,True
839,1.9193191966528502,1458,2912,10.116306962771372,2.3887932668907986e-05,-0.02147795222975607,-0.08911004261842068,True
840,1.9205780641468664,1458,2912,10.116171012737812,2.3891882559792208e-05,-0.021438720772744002,-0.08909229392398238,True
841,1.921791528624908,1458,2912,10.11604010041696,2.3895688502954516e-05,-0.021400924403628882,-0.08907517279314403,True
842,1.9230291038570613,1458,2912,10.115906722471804,2.3899568524533684e-05,-0.021362397309384315,-0.08905769882345907,True
843,1.9239420082722063,1458,2912,10.115808423036917,2.3902429625983717e-05,-0.021333990651915283,-0.0890448008792398,True
844,1.9248320900769613,1458,2912,10.115712653030704,2.3905218426569376e-05,-0.02130630499737704,-0.08903221866270777,True
845,1.9256374021856573,1458,2912,10.115626064781178,2.3907740925743963e-05,-0.02128126515747223,-0.08902082907102865,True
846,1.927305375727883,1458,2912,10.115446906128136,2.391296351296263e-05,-0.021229429947384193,-0.08899722159197868,True
847,1.9285266061201582,1458,2912,10.11533892258454,2.3916785508365695e-05,-0.021191501642790975,-0.08897992237191402,True
848,1.9298236991485282,1458,2912,10.115516272628154,2.3920843287311052e-05,-0.021151239098768017,-0.08896153494580686,True
849,1.9310481863076348,1458,2912,10.11568367419506,2.3924672404634586e-05,-0.021113251004268432,-0.0889441639188348,True
850,1.9322420612879796,1458,2912,10.115846872160546,2.3928404318963884e-05,-0.02107623185835513,-0.08892721521407168,True
851,1.9333222338891574,1458,2912,10.115994511503866,2.3931779569930492e-05,-0.02104275474795418,-0.08891187048562998,True
852,1.93514032229632,1458,2912,10.116242974720173,2.393745798414058e-05,-0.02098644314644723,-0.08888602125706668,True
853,1.936561249902752,1458,2912,10.116437130483058,2.3941893663954368e-05,-0.020942463615882555,-0.08886579970939437,True
854,1.9378389234329916,1458,2912,10.116611690182888,2.3945880387934164e-05,-0.020902940956486482,-0.08884760262219427,True
855,1.9389477731888292,1458,2912,10.116763166781043,2.3949339028427213e-05,-0.020868658317661687,-0.08883179903254024,True
856,1.9400289017012255,1458,2912,10.116910841245685,2.3952710005056545e-05,-0.020835248532860756,-0.08881638078109666,True
857,1.9410070655931122,1458,2912,10.117044438432245,2.3955758923856315e-05,-0.02080503408320663,-0.08880242263302746,True
858,1.9427735972826667,1458,2912,10.117285678362654,2.3961262765473435e-05,-0.020750500224021258,-0.08877719470570392,True
859,1.9441223140529473,1458,2912,10.117469833330787,2.3965462768271598e-05,-0.02070889265964994,-0.0887579163022256,True
860,1.9454159140091178,1458,2912,10.117646441096316,2.3969489397733348e-05,-0.02066900820870629,-0.08873941170795935,True
861,1.9465625081597864,1458,2912,10.11780296037086,2.3973057062745976e-05,-0.020633675005861794,-0.08872299847841741,True
862,1.947680437456711,1458,2912,10.117955550671653,2.3976534256244583e-05,-0.02059924199693748,-0.08870698521319317,True
863,1.948691897297067,1458,2912,10.11809359481129,2.397967920843811e-05,-0.02056810269287225,-0.08869248819500491,True
864,1.9504750997284646,1458,2912,10.118336933822746,2.3985221289257763e-05,-0.020513237455042736,-0.08866690956018916,True
865,1.9518479984358237,1458,2912,10.118524253903727,2.3989486028826574e-05,-0.020471025333908613,-0.08864719865443901,True
866,1.95316729733986,1458,2912,10.118704238680799,2.399358247018279e-05,-0.020430484881014774,-0.08862824279787379,True
867,1.9542905984212666,1458,2912,10.118857466546839,2.399706898822928e-05,-0.020395985565625142,-0.08861209184489105,True
868,1.9553858169756495,1458,2912,10.119006848554331,2.4000467119889343e-05,-0.020362364910258182,-0.08859633476765236,True
869,1.9563767290010219,1458,2912,10.119141990632448,2.4003540588124866e-05,-0.02033196000917653,-0.08858206994031337,True
870,1.958148628451454,1458,2912,10.119383613250026,2.4009033996965782e-05,-0.02027762419141442,-0.08855654235244118,True
871,1.9595075234765318,1458,2912,10.119568889823105,2.4013244872001032e-05,-0.02023598169709443,-0.08853694754572422,True
872,1.9608473268231137,1458,2912,10.119751541103621,2.4017394765773226e-05,-0.020194948321847234,-0.0885176133646512,True
873,1.961972308681652,1458,2912,10.11990488856284,2.4020877913407604e-05,-0.02016051269771666,-0.08850136791196955,True
874,1.9630691659940567,1458,2912,10.120054387292468,2.402427275890902e-05,-0.020126954178946013,-0.08848551872989302,True
875,1.9640615607049767,1458,2912,10.120189635082768,2.402734325465905e-05,-0.020096605529754515,-0.08847117059220239,True
876,1.9658331209129756,1458,2912,10.120431039543803,2.4032822102366478e-05,-0.02004246173909749,-0.08844553737925973,True
877,1.967192734044147,1458,2912,10.120616282427086,2.403702484099864e-05,-0.020000936613573578,-0.08842584749919119,True
878,1.9685597491416047,1458,2912,10.120802511074462,2.4041248591069464e-05,-0.019959210216870964,-0.08840603538633732,True
879,1.9696750742850782,1458,2912,10.120954434418172,2.4044693322035036e-05,-0.01992518482666525,-0.08838985981751415,True
880,1.9707625163000557,1458,2912,10.121102545071698,2.404805073630261e-05,-0.019892025998964245,-0.08837407899472025,True
881,1.9717463924084768,1458,2912,10.121236537330892,2.4051087387558724e-05,-0.01986203873280548,-0.08835979289606735,True
882,1.9735131155366616,1458,2912,10.121477113336026,2.405653784964945e-05,-0.019808223734689864,-0.08833412012168981,True
883,1.9748665130005065,1458,2912,10.121661380066543,2.4060711103121764e-05,-0.01976702695108868,-0.08831443649452358,True
884,1.976242352864574,1458,2912,10.121849599915688,2.4064969848116417e-05,-0.019725326853199436,-0.0882941173972149,True
885,1.9773584578015289,1458,2912,10.122000602847274,2.40682123187812e-05,-0.01969123710824902,-0.08827815554410756,True
886,1.9784466601149688,1458,2912,10.122148717268082,2.4071235315549368e-05,-0.019658166212096075,-0.0882622965326455,True
887,1.9794312241124317,1458,2912,10.12228270603164,2.4073969686516116e-05,-0.01962825915417421,-0.08824793957621821,True
888,1.9811976381570275,1458,2912,10.12252307272268,2.4078872830990768e-05,-0.019574634400746596,-0.08822216236366431,True
889,1.982551117346702,1458,2912,10.122707222817166,2.408262772552866e-05,-0.019533573680293063,-0.08820239418110182,True
890,1.9839213424479567,1458,2912,10.122893597076796,2.408642932452367e-05,-0.0194919825425124,-0.0881823754188639,True
891,1.9850394921268162,1458,2912,10.123045725603188,2.4089526430447353e-05,-0.019458147032395963,-0.08816601219503312,True
892,1.9861296880640111,1458,2912,10.123194008024505,2.4092546861332404e-05,-0.01942512717609962,-0.08815005716221544,True
893,1.9871160558163865,1458,2912,10.123328150188257,2.409527885724522e-05,-0.019395266207411548,-0.08813561338948744,True
894,1.9888829328328939,1458,2912,10.12356841455231,2.410017009714143e-05,-0.019341808194429475,-0.08810972108763107,True
895,1.9902371208859222,1458,2912,10.123752534579888,2.410391685999283e-05,-0.019300864536667822,-0.08808985961119145,True
896,1.9916035944302166,1458,2912,10.12393830298631,2.4107695795405014e-05,-0.019259574129777066,-0.08806980320296559,True
897,1.9927226470117603,1458,2912,10.124090418153047,2.411078916396317e-05,-0.01922577852365942,-0.08805336726348237,True
898,1.9938137232788904,1458,2912,10.124238716262566,2.411380401778752e-05,-0.01919284380988919,-0.08803733268232247,True
899,1.9948008875203413,1458,2912,10.124372878487,2.4116530749071385e-05,-0.019163059377967168,-0.0880228170799594,True
900,1.9965676100778182,1458,2912,10.124613311437702,2.412141469977382e-05,-0.01910986077239466,-0.08799670364930579,True
901,1.9979217120212525,1458,2912,10.124796941585833,2.412514489749163e-05,-0.019068984133962408,-0.08797687668088092,True
902,1.9992791922932156,1458,2912,10.124981365688432,2.4128888766646243e-05,-0.019028103885614128,-0.08795686980592116,True
903,2.0004014767187073,1458,2912,10.125133813951251,2.4131982872997566e-05,-0.01899432556019747,-0.08794031820141257,True
904,2.001495704033914,1458,2912,10.125282439601047,2.4134998339302333e-05,-0.0189614075451134,-0.08792417090212065,True
905,2.0024857192238414,1458,2912,10.125416898686012,2.4137725605749543e-05,-0.018931638252906245,-0.087909553325035,True
906,2.004253082895957,1458,2912,10.125656903952537,2.4142591970063714e-05,-0.018878526901940203,-0.08788343902146856,True
907,2.0056083293698066,1458,2912,10.125840919025226,2.414632156724384e-05,-0.018837828321452775,-0.0878633974467806,True
908,2.006954301625683,1458,2912,10.126023653995846,2.4150023870644886e-05,-0.01879743235786019,-0.08784347877026413,True
909,2.008079988881491,1458,2912,10.126176465423214,2.415311892543441e-05,-0.01876366622291125,-0.08782680910333346,True
910,2.009177533955608,1458,2912,10.126325442554677,2.415613541819452e-05,-0.018730760412557668,-0.08781054663585519,True
911,2.0101705509277963,1458,2912,10.126460219278771,2.4158863627348216e-05,-0.018701002274515516,-0.08779582485127835,True
912,2.011938310586629,1458,2912,10.12670011848437,2.4163718038886462e-05,-0.018648059568691124,-0.087769598177556,True
913,2.0132945752020532,1458,2912,10.12688414946208,2.4167440437074047e-05,-0.018607468924425753,-0.0877494599119999,True
914,2.0146455805474943,1458,2912,10.127067445991225,2.4171146625096873e-05,-0.018567059922426875,-0.087729385502851,True
915,2.015769011276916,1458,2912,10.127219850108785,2.417422719713265e-05,-0.018533476246418143,-0.08771268172350719,True
916,2.0168643562383295,1458,2912,10.127368430318556,2.4177229578575923e-05,-0.01850074825957703,-0.08769638609095226,True
917,2.017855382631751,1458,2912,10.127502848112002,2.4179945028171826e-05,-0.018471150945485612,-0.0876816343783001,True
918,2.0196204851536095,1458,2912,10.127742228978295,2.418477917036114e-05,-0.018418467939364955,-0.08765534140758297,True
919,2.0209741622720685,1458,2912,10.127925788200322,2.4188484528805942e-05,-0.018378092805981627,-0.08763516061059914,True
920,2.0223364607163603,1458,2912,10.128110495695175,2.4192211698478485e-05,-0.018337485037591507,-0.0876148369525385,True
921,2.0234577744831768,1458,2912,10.128262512924126,2.4195278233806506e-05,-0.018304079125630292,-0.08759809765344917,True
922,2.0245510554059365,1458,2912,10.128410716129364,2.4198266938193498e-05,-0.018271524387553605,-0.08758176747934651,True
923,2.025540214335706,1458,2912,10.12854479298941,2.420097002115328e-05,-0.01824208376299278,-0.0875669845919104,True
924,2.0273021713296657,1458,2912,10.128783591513939,2.4205782647684125e-05,-0.01818967432296314,-0.08754063357637282,True
925,2.028653170510097,1458,2912,10.128966668496204,2.4209470795135314e-05,-0.018149516765119868,-0.08752041239597119,True
926,2.0300126748597904,1458,2912,10.129150877563218,2.4213180387612925e-05,-0.01810913078850565,-0.08750004972289516,True
927,2.0311370047725177,1458,2912,10.129303204960221,2.421624696200331e-05,-0.018075749556101917,-0.0874831987205634,True
928,2.032233226437711,1458,2912,10.129451710705915,2.4219235701974583e-05,-0.018043218953947178,-0.08746675963469991,True
929,2.033225046039206,1458,2912,10.129586061326421,2.422193881560816e-05,-0.018013800232926286,-0.08745187821784531,True
930,2.034985883401987,1458,2912,10.12982455413687,2.422673553713988e-05,-0.01796160357209818,-0.0874254397183892,True
931,2.036337084938168,1458,2912,10.130007540652052,2.423041438693955e-05,-0.017921577696785755,-0.08740513562897617,True
932,2.0376849039748777,1458,2912,10.130190049127489,2.423408228216669e-05,-0.017881676081821923,-0.08738486844092008,True
933,2.038813644793663,1458,2912,10.130342876102619,2.423715267992397e-05,-0.017848278753945408,-0.08736788481558203,True
934,2.03991416709232,1352,2700,10.547128963365884,2.919849044008734e-05,-0.017815732586745722,-0.08735131607411553,True
935,2.040909877743161,1352,2700,10.54727432748359,2.9201739073823602e-05,-0.017786299869091013,-0.08733631763895705,True
936,2.0426700396665183,1352,2700,10.54753125804615,2.9207479128929775e-05,-0.017734302592020995,-0.08730978566395972,True
937,2.0440220790310377,1352,2700,10.54772858579597,2.9211885818736412e-05,-0.017694389547615118,-0.0872893895500634,True
938,2.045361019293523,1352,2700,10.54792397611929,2.921624776237151e-05,-0.017654887055352064,-0.08726917731297695,True
939,2.0464928108472122,1352,2700,10.548089116753962,2.9219933310454128e-05,-0.017621514648186738,-0.08725208146922284,True
940,2.047596307612366,1352,2700,10.54825011184787,2.9223525293550073e-05,-0.01758899280346539,-0.08723540365386351,True
941,2.0485947094471157,1352,2700,10.548395759285157,2.9226773985176776e-05,-0.017559582159860018,-0.08722030623063409,True
942,2.0503533163982866,1352,2700,10.548652269866459,2.9232493627418672e-05,-0.017507809842743922,-0.08719369484987502,True
943,2.0517052413283636,1352,2700,10.5488494328001,2.9236888160576015e-05,-0.01746803776681475,-0.0871732214971476,True
944,2.0530361676446773,1352,2700,10.54904350812726,2.9241212408368682e-05,-0.017428907072490694,-0.08715305262112177,True
945,2.0541535754005054,1352,2700,10.549206428165135,2.924484140708265e-05,-0.017396072259725837,-0.08713610904095218,True
946,2.055243047962449,1352,2700,10.549365258708153,2.9248378296501284e-05,-0.017364074150635705,-0.08711957997359204,True
947,2.0562287612324326,1352,2700,10.549508948145391,2.9251577177059576e-05,-0.017335137005688978,-0.08710461738866807,True
948,2.057977756319815,1352,2700,10.549763867518267,2.9257250465001456e-05,-0.017283824321203796,-0.08707805050136525,True
949,2.059318858314782,1352,2700,10.549959307366136,2.9261598267998825e-05,-0.017244505906705315,-0.08705766383815619,True
950,2.0606435467739175,1352,2700,10.550152330499277,2.92658908613337e-05,-0.017205692057243482,-0.08703751338937266,True
951,2.0617702899594406,1352,2700,10.550316490458195,2.9269540498068e-05,-0.017172696444004078,-0.08702036357177381,True
952,2.062868864565189,1352,2700,10.550476529780967,2.9273097490661935e-05,-0.017140541809079562,-0.08700363332632091,True
953,2.063862813018204,1352,2700,10.550621312818592,2.927631454320604e-05,-0.01711146326127283,-0.0869884886314502,True
954,2.065612671961844,1352,2700,10.550876170009502,2.9281975575676412e-05,-0.01706030199140448,-0.08696180815591639,True
955,2.0669574275998457,1352,2700,10.551071997915923,2.928632365830861e-05,-0.01702101232217213,-0.08694128881111277,True
956,2.068269128607426,1352,2700,10.551262988071631,2.9290562897803736e-05,-0.016982711434041446,-0.08692126080083734,True
957,2.069398836275923,1352,2700,10.551427459045453,2.9294212445815637e-05,-0.0169497429783629,-0.08690400127084011,True
958,2.070500301253105,1352,2700,10.551587801618354,2.929776934992987e-05,-0.016917614897792428,-0.08688716406505154,True
959,2.071496864803521,1352,2700,10.55173285906797,2.930098631977968e-05,-0.016888560437569748,-0.08687192260230941,True
960,2.0732446346132747,1352,2700,10.551987225411752,2.930662561252703e-05,-0.016837636655137614,-0.08684517425858615,True
961,2.0745889612912833,1352,2700,10.552182847558827,2.931096079632316e-05,-0.01679849516594531,-0.08682458486143035,True
962,2.075894298851381,1352,2700,10.552372772251273,2.9315168303469336e-05,-0.016760511726438318,-0.08680457975089578,True
963,2.0770271150595363,1352,2700,10.552537575377192,2.9318818211956728e-05,-0.01672756676309866,-0.08678720835480297,True
964,2.0781316108623287,1352,2700,10.552698241828189,2.9322375464868335e-05,-0.016695461665669452,-0.0867702620837682,True
965,2.079130916588838,1352,2700,10.552843592338727,2.9325592747731776e-05,-0.01666642806619307,-0.08675492194724557,True
966,2.080876129270564,1352,2700,10.553097401493035,2.933120888576111e-05,-0.016615754824341925,-0.08672811376336306,True
967,2.0822203762054414,1352,2700,10.553292869725654,2.9335532343848507e-05,-0.016576751208094452,-0.08670744945726425,True
968,2.083518808690769,1352,2700,10.553481652510126,2.933970652762774e-05,-0.01653909955256582,-0.0866874767474714,True
969,2.084654964580295,1352,2700,10.553646821546625,2.9343357522431138e-05,-0.01650617192833885,-0.08666998996814387,True
970,2.0857627165723898,1352,2700,10.553807844760236,2.93469158309318e-05,-0.016474083821811335,-0.08665293120441508,True
971,2.0867649683746095,1352,2700,10.553953518089905,2.935013406591183e-05,-0.016445065668956142,-0.08663748928716411,True
972,2.0875245356528467,1352,2700,10.554063907169384,2.9352572317692518e-05,-0.0164230829631328,-0.08662578174078528,True
973,2.088029446137625,1352,2700,10.554137284954324,2.935419271622339e-05,-0.01640847423055848,-0.08661799666449202,True
974,2.088585002605214,1352,2700,10.5542180175491,2.935597534008509e-05,-0.016392404196933663,-0.08660942870335017,True
975,2.0892495341818176,1352,2700,10.554314579561828,2.9358107222795447e-05,-0.01637318740145797,-0.08659917713462667,True
976,2.089953640015665,1352,2700,10.554416886629951,2.9360365494651597e-05,-0.016352832467722803,-0.08658831146112034,True
977,2.0906580937839863,1352,2700,10.554519236828066,2.9362624341311108e-05,-0.016332474066212306,-0.08657743682865274,True
978,2.0912360005877417,1352,2700,10.554603195281302,2.9364477013759884e-05,-0.016315777744749356,-0.0865685130253058,True
979,2.091770359106249,1352,2700,10.554680823811202,2.936618972702616e-05,-0.016300343436940208,-0.0865602594398362,True
980,2.0923301143861863,1352,2700,10.554762437488051,2.936798848984852e-05,-0.01628420097697092,-0.08655153369211596,True
981,2.092884872205559,1352,2700,10.554842720134076,2.9369760973930357e-05,-0.016268164278473995,-0.08654303813786451,True
982,2.0934148239894057,1352,2700,10.554919700520955,2.9371458411597853e-05,-0.016252868420221,-0.08653484628084143,True
983,2.0939315269788494,1352,2700,10.554994745871522,2.9373113405408533e-05,-0.016237959141979855,-0.08652685719889613,True
984,2.0943990201599263,1352,2700,10.555062642330048,2.9374610475173106e-05,-0.016224472692489132,-0.08651962726598705,True
985,2.095223573977819,1352,2700,10.55518239068705,2.9377250323532163e-05,-0.016200692533558887,-0.08650687137206445,True
986,2.095993006095341,1352,2700,10.555294125525462,2.9379713005158507e-05,-0.016178510152500887,-0.08649496376007806,True
987,2.096600414038221,1352,2700,10.555382326630122,2.938165661237742e-05,-0.016161004292058037,-0.08648556055329798,True
988,2.0971842334688517,1352,2700,10.555467096647494,2.9383524387611597e-05,-0.016144182951083164,-0.08647652001807066,True
989,2.097720353758632,1352,2700,10.555544937315943,2.9385239217244738e-05,-0.016128739859629704,-0.08646821586925624,True
990,2.098233083773721,1352,2700,10.55561937830317,2.938687892878376e-05,-0.01611397407304898,-0.08646027206071208,True
991,2.098857505856813,1352,2700,10.555710029887576,2.9388875461436035e-05,-0.01609599648319296,-0.08645059520964316,True
992,2.0994188794506954,1352,2700,10.555791524125832,2.9390670022274857e-05,-0.016079838460541285,-0.08644189299868105,True
993,2.1000396867525524,1352,2700,10.555881641168355,2.9392654174739222e-05,-0.016061974613685234,-0.08643226679939475,True
994,2.100598624844679,1352,2700,10.55596277301442,2.9394440213474018e-05,-0.01604589538412511,-0.08642359752902934,True
995,2.101100681330081,1352,2700,10.556035644929592,2.939604418879517e-05,-0.016031455984170488,-0.08641580855738651,True
996,2.1015901864034277,1352,2700,10.556106691544096,2.93976078024649e-05,-0.016017380788311192,-0.08640821255141917,True
997,2.102033071945698,1352,2700,10.556170969024887,2.939902227225116e-05,-0.016004648807842366,-0.08640133846903869,True
998,2.1029413376231787,1352,2700,10.55630277938486,2.9401922421702557e-05,-0.015978546391525475,-0.08638723667600778,True
999,2.1036265892730626,1352,2700,10.556402218323884,2.940410984428782e-05,-0.015958860246006172,-0.08637659346635204,True
1000,2.104171174581552,1352,2700,10.556481239968083,2.9405847867380675e-05,-0.01594321963017547,-0.08636813267280805,True
1001,2.1047101251338063,1352,2700,10.556559440465993,2.940756757991469e-05,-0.015927744675165494,-0.08635975725085815,True
1002,2.1052942596097637,1352,2700,10.55664419218836,2.9409431119817782e-05,-0.01591097671433772,-0.0863506772882234,True
1003,2.1058485430412475,1352,2700,10.556724608708448,2.941119907483866e-05,-0.015895069791363764,-0.08634205904287448,True
1004,2.106473752186048,1352,2700,10.556815310006005,2.9413192858156648e-05,-0.015877132318081834,-0.08633233534607124,True
1005,2.107013680857108,1352,2700,10.556893635551608,2.9414914321105688e-05,-0.01586164567358094,-0.08632393569945268,True
1006,2.107578504484991,1352,2700,10.556975568141974,2.9416714817457885e-05,-0.015845449102705564,-0.08631514650881975,True
1007,2.108171865758777,1352,2700,10.557061635471394,2.941860591428161e-05,-0.015828438754710517,-0.08630591075881608,True
1008,2.1086952060491058,1352,2700,10.557137542631667,2.942027351354961e-05,-0.015813439568250563,-0.08629776277003767,True
1009,2.109205462832051,1352,2700,10.557211548536705,2.9421899131840845e-05,-0.015798818839554543,-0.0862898165756451,True
1010,2.1096671237310147,1352,2700,10.5572785032673,2.942336968115125e-05,-0.01578559351386072,-0.08628262553665994,True
1011,2.1105565336492873,1352,2700,10.557407485503841,2.942620213929866e-05,-0.015760122376122003,-0.08626876731374342,True
1012,2.1112140086247564,1352,2700,10.557502826120418,2.942829538141877e-05,-0.01574130007955251,-0.0862585193048066,True
1013,2.1117658966504678,1352,2700,10.557582850656408,2.9430052097276293e-05,-0.015725504961437597,-0.08624991470416321,True
1014,2.112354667809541,1352,2700,10.557668219060803,2.9431925847169655e-05,-0.015708658661509015,-0.0862407325780793,True
1015,2.1128857563398924,1352,2700,10.557745220005508,2.9433615689386783e-05,-0.01569346671330233,-0.08623244788670234,True
1016,2.1134224212432855,1352,2700,10.557823025498505,2.9435322962639276e-05,-0.015678119036035887,-0.08622407414349967,True
1017,2.1140230931705446,1352,2700,10.557910105727931,2.943723349747105e-05,-0.015660945407539748,-0.08621469922341221,True
1018,2.1145834035619373,1352,2700,10.557991330583107,2.9439015289586766e-05,-0.015644930000992,-0.0862059518890965,True
