snapshot_index,field,reference,matched,centroid_max_abs_diff,gradient_q95_abs_diff,fraction_abs_diff,active_points,largest_component_points
834,Rstar,HF1R,True,5.724587470723463e-17,0.0,0.0,73,73
834,Estar,HF1R,True,0.0,0.0,0.0,73,73
834,Bstar,HF1R,True,1.3234889800848443e-23,0.0,0.0,73,61
835,Rstar,HF1R,True,9.540979117872439e-17,8.881784197001252e-16,0.0,73,73
835,Estar,HF1R,True,0.0,8.881784197001252e-16,0.0,73,73
835,Bstar,HF1R,True,1.1102230246251565e-16,0.0,0.0,73,61
836,Rstar,HF1R,True,1.1102230246251565e-16,0.0,0.0,73,73
836,Estar,HF1R,True,1.0408340855860843e-17,0.0,0.0,73,73
836,Bstar,HF1R,True,1.3234889800848443e-23,0.0,0.0,73,61
837,Rstar,HF1R,True,3.8163916471489756e-17,0.0,0.0,73,73
837,Estar,HF1R,True,1.734723475976807e-17,0.0,0.0,73,73
837,Bstar,HF1R,True,1.3234889800848443e-23,0.0,0.0,73,61
838,Rstar,HF1R,True,1.1102230246251565e-16,0.0,0.0,73,73
838,Estar,HF1R,True,1.1102230246251565e-16,0.0,0.0,73,73
838,Bstar,HF1R,True,1.3234889800848443e-23,0.0,0.0,73,61
839,Rstar,HF1R,True,1.1102230246251565e-16,0.0,0.0,73,73
839,Estar,HF1R,True,8.673617379884035e-17,0.0,0.0,73,73
839,Bstar,HF1R,True,1.1102230246251565e-16,0.0,0.0,73,61
840,Rstar,HF1R,True,6.418476861114186e-17,0.0,0.0,73,73
840,Estar,HF1R,True,8.673617379884035e-17,0.0,0.0,73,73
840,Bstar,HF1R,True,0.0,0.0,0.0,73,61
841,Rstar,HF1R,True,2.6020852139652106e-17,0.0,0.0,73,73
841,Estar,HF1R,True,0.0,0.0,0.0,73,73
841,Bstar,HF1R,True,1.3234889800848443e-23,0.0,0.0,73,61
842,Rstar,HF1R,True,2.949029909160572e-17,0.0,0.0,73,73
842,Estar,HF1R,True,5.204170427930421e-17,0.0,0.0,73,73
842,Bstar,HF1R,True,0.0,0.0,0.0,73,61
843,Rstar,HF1R,True,3.122502256758253e-17,0.0,0.0,73,73
843,Estar,HF1R,True,3.469446951953614e-18,0.0,0.0,73,73
843,Bstar,HF1R,True,1.3234889800848443e-23,2.220446049250313e-16,0.0,73,61
844,Rstar,HF1R,True,2.6020852139652106e-17,0.0,0.0,73,73
844,Estar,HF1R,True,9.8879238130678e-17,0.0,0.0,73,73
844,Bstar,HF1R,True,1.3234889800848443e-23,2.220446049250313e-16,0.0,73,61
845,Rstar,HF1R,True,5.724587470723463e-17,0.0,0.0,73,73
845,Estar,HF1R,True,6.418476861114186e-17,0.0,0.0,73,73
845,Bstar,HF1R,True,0.0,2.220446049250313e-16,0.0,73,61
846,Rstar,HF1R,True,9.367506770274758e-17,0.0,0.0,73,73
846,Estar,HF1R,True,6.071532165918825e-17,0.0,0.0,73,73
846,Bstar,HF1R,True,1.3234889800848443e-23,0.0,0.0,73,61
847,Rstar,HF1R,True,6.938893903907228e-17,0.0,0.0,73,73
847,Estar,HF1R,True,9.71445146547012e-17,0.0,0.0,73,73
847,Bstar,HF1R,True,0.0,0.0,0.0,73,61
848,Rstar,HF1R,True,6.938893903907228e-18,0.0,0.0,73,73
848,Estar,HF1R,True,1.734723475976807e-17,0.0,0.0,73,73
848,Bstar,HF1R,True,0.0,2.220446049250313e-16,0.0,73,61
849,Rstar,HF1R,True,6.418476861114186e-17,0.0,0.0,73,73
849,Estar,HF1R,True,2.2551405187698492e-17,0.0,0.0,73,73
849,Bstar,HF1R,True,0.0,0.0,0.0,73,61
850,Rstar,HF1R,True,5.551115123125783e-17,8.881784197001252e-16,0.0,73,73
850,Estar,HF1R,True,1.1102230246251565e-16,0.0,0.0,73,73
850,Bstar,HF1R,True,1.3234889800848443e-23,0.0,0.0,73,61
851,Rstar,HF1R,True,1.734723475976807e-17,0.0,0.0,73,73
851,Estar,HF1R,True,2.7755575615628914e-17,0.0,0.0,73,73
851,Bstar,HF1R,True,1.3234889800848443e-23,2.220446049250313e-16,0.0,73,61
852,Rstar,HF1R,True,1.5612511283791264e-17,0.0,0.0,73,73
852,Estar,HF1R,True,9.367506770274758e-17,8.881784197001252e-16,0.0,73,73
852,Bstar,HF1R,True,0.0,0.0,0.0,73,61
853,Rstar,HF1R,True,4.683753385137379e-17,0.0,0.0,73,73
853,Estar,HF1R,True,2.949029909160572e-17,0.0,0.0,73,73
853,Bstar,HF1R,True,0.0,2.220446049250313e-16,0.0,73,61
854,Rstar,HF1R,True,3.2959746043559335e-17,0.0,0.0,73,73
854,Estar,HF1R,True,5.377642775528102e-17,0.0,0.0,73,73
854,Bstar,HF1R,True,1.3234889800848443e-23,2.220446049250313e-16,0.0,73,61
855,Rstar,HF1R,True,1.5612511283791264e-17,8.881784197001252e-16,0.0,73,73
855,Estar,HF1R,True,6.418476861114186e-17,0.0,0.0,73,73
855,Bstar,HF1R,True,0.0,0.0,0.0,73,61
856,Rstar,HF1R,True,3.469446951953614e-18,0.0,0.0,73,73
856,Estar,HF1R,True,8.673617379884035e-17,0.0,0.0,73,73
856,Bstar,HF1R,True,1.3234889800848443e-23,0.0,0.0,73,61
857,Rstar,HF1R,True,6.418476861114186e-17,0.0,0.0,73,73
857,Estar,HF1R,True,6.245004513516506e-17,0.0,0.0,73,73
857,Bstar,HF1R,True,0.0,0.0,0.0,73,61
858,Rstar,HF1R,True,3.642919299551295e-17,0.0,0.0,73,73
858,Estar,HF1R,True,1.3877787807814457e-17,0.0,0.0,73,73
858,Bstar,HF1R,True,0.0,0.0,0.0,73,61
859,Rstar,HF1R,True,6.765421556309548e-17,0.0,0.0,73,73
859,Estar,HF1R,True,8.673617379884035e-18,0.0,0.0,73,73
859,Bstar,HF1R,True,0.0,2.220446049250313e-16,0.0,73,61
860,Rstar,HF1R,True,6.418476861114186e-17,0.0,0.0,73,73
860,Estar,HF1R,True,6.418476861114186e-17,0.0,0.0,73,73
860,Bstar,HF1R,True,1.3234889800848443e-23,0.0,0.0,73,61
861,Rstar,HF1R,True,2.7755575615628914e-17,0.0,0.0,73,73
861,Estar,HF1R,True,2.7755575615628914e-17,0.0,0.0,73,73
861,Bstar,HF1R,True,1.3234889800848443e-23,2.220446049250313e-16,0.0,73,61
862,Rstar,HF1R,True,9.71445146547012e-17,0.0,0.0,73,73
862,Estar,HF1R,True,5.204170427930421e-17,0.0,0.0,73,73
862,Bstar,HF1R,True,0.0,2.220446049250313e-16,0.0,73,61
863,Rstar,HF1R,True,8.847089727481716e-17,0.0,0.0,73,73
863,Estar,HF1R,True,1.1102230246251565e-16,0.0,0.0,73,73
863,Bstar,HF1R,True,1.3234889800848443e-23,0.0,0.0,73,61
864,Rstar,HF1R,True,7.112366251504909e-17,0.0,0.0,73,73
864,Estar,HF1R,True,7.45931094670027e-17,0.0,0.0,73,73
864,Bstar,HF1R,True,0.0,2.220446049250313e-16,0.0,73,61
865,Rstar,HF1R,True,1.1102230246251565e-16,0.0,0.0,73,73
865,Estar,HF1R,True,6.591949208711867e-17,0.0,0.0,73,73
865,Bstar,HF1R,True,0.0,0.0,0.0,73,61
866,Rstar,HF1R,True,5.551115123125783e-17,0.0,0.0,73,73
866,Estar,HF1R,True,9.71445146547012e-17,0.0,0.0,73,73
866,Bstar,HF1R,True,0.0,0.0,0.0,73,61
867,Rstar,HF1R,True,6.245004513516506e-17,0.0,0.0,73,73
867,Estar,HF1R,True,1.5612511283791264e-17,0.0,0.0,73,73
867,Bstar,HF1R,True,0.0,2.220446049250313e-16,0.0,73,61
868,Rstar,HF1R,True,6.591949208711867e-17,0.0,0.0,73,73
868,Estar,HF1R,True,1.5612511283791264e-17,0.0,0.0,73,73
868,Bstar,HF1R,True,1.9081958235744878e-17,0.0,0.0,73,62
869,Rstar,HF1R,True,3.2959746043559335e-17,0.0,0.0,73,73
869,Estar,HF1R,True,5.204170427930421e-17,0.0,0.0,73,73
869,Bstar,HF1R,True,9.540979117872439e-17,0.0,0.0,73,62
870,Rstar,HF1R,True,3.9898639947466563e-17,0.0,0.0,73,73
870,Estar,HF1R,True,3.2959746043559335e-17,0.0,0.0,73,73
870,Bstar,HF1R,True,5.204170427930421e-18,0.0,0.0,73,62
871,Rstar,HF1R,True,6.591949208711867e-17,8.881784197001252e-16,0.0,73,73
871,Estar,HF1R,True,8.500145032286355e-17,0.0,0.0,73,73
871,Bstar,HF1R,True,1.3234889800848443e-23,2.220446049250313e-16,0.0,73,61
872,Rstar,HF1R,True,9.367506770274758e-17,1.7763568394002505e-15,0.0,73,73
872,Estar,HF1R,True,7.806255641895632e-17,0.0,0.0,73,73
872,Bstar,HF1R,True,0.0,0.0,0.0,73,61
873,Rstar,HF1R,True,1.0408340855860843e-17,0.0,0.0,73,73
873,Estar,HF1R,True,6.591949208711867e-17,0.0,0.0,73,73
873,Bstar,HF1R,True,1.3234889800848443e-23,0.0,0.0,73,61
874,Rstar,HF1R,True,6.071532165918825e-17,0.0,0.0,73,73
874,Estar,HF1R,True,4.85722573273506e-17,0.0,0.0,73,73
874,Bstar,HF1R,True,1.3234889800848443e-23,2.220446049250313e-16,0.0,73,61
875,Rstar,HF1R,True,1.734723475976807e-18,0.0,0.0,73,73
875,Estar,HF1R,True,6.245004513516506e-17,0.0,0.0,73,73
875,Bstar,HF1R,True,0.0,0.0,0.0,73,61
876,Rstar,HF1R,True,9.8879238130678e-17,0.0,0.0,73,73
876,Estar,HF1R,True,6.071532165918825e-17,8.881784197001252e-16,0.0,73,73
876,Bstar,HF1R,True,1.3234889800848443e-23,0.0,0.0,73,61
877,Rstar,HF1R,True,7.632783294297951e-17,0.0,0.0,73,73
877,Estar,HF1R,True,5.0306980803327406e-17,8.881784197001252e-16,0.0,73,73
877,Bstar,HF1R,True,1.3234889800848443e-23,0.0,0.0,73,61
878,Rstar,HF1R,True,6.938893903907228e-18,0.0,0.0,73,73
878,Estar,HF1R,True,7.112366251504909e-17,0.0,0.0,73,73
878,Bstar,HF1R,True,0.0,0.0,0.0,73,61
879,Rstar,HF1R,True,3.469446951953614e-17,0.0,0.0,73,73
879,Estar,HF1R,True,4.85722573273506e-17,0.0,0.0,73,73
879,Bstar,HF1R,True,1.1102230246251565e-16,0.0,0.0,73,61
880,Rstar,HF1R,True,8.500145032286355e-17,0.0,0.0,73,73
880,Estar,HF1R,True,1.1102230246251565e-16,8.881784197001252e-16,0.0,73,73
880,Bstar,HF1R,True,1.3234889800848443e-23,2.220446049250313e-16,0.0,73,61
881,Rstar,HF1R,True,6.071532165918825e-17,0.0,0.0,73,73
881,Estar,HF1R,True,9.367506770274758e-17,0.0,0.0,73,73
881,Bstar,HF1R,True,1.3234889800848443e-23,0.0,0.0,73,61
882,Rstar,HF1R,True,8.673617379884035e-17,0.0,0.0,73,73
882,Estar,HF1R,True,7.45931094670027e-17,8.881784197001252e-16,0.0,73,73
882,Bstar,HF1R,True,1.1275702593849246e-17,2.220446049250313e-16,0.0,73,62
883,Rstar,HF1R,True,3.2959746043559335e-17,0.0,0.0,73,73
883,Estar,HF1R,True,6.591949208711867e-17,0.0,0.0,73,73
883,Bstar,HF1R,True,4.5102810375396984e-17,0.0,0.0,73,62
884,Rstar,HF1R,True,2.7755575615628914e-17,0.0,0.0,73,73
884,Estar,HF1R,True,7.979727989493313e-17,0.0,0.0,73,73
884,Bstar,HF1R,True,2.949029909160572e-17,0.0,0.0,73,62
885,Rstar,HF1R,True,9.194034422677078e-17,0.0,0.0,73,73
885,Estar,HF1R,True,6.591949208711867e-17,0.0,0.0,73,73
885,Bstar,HF1R,True,0.0,0.0,0.0,73,63
886,Rstar,HF1R,True,0.0,0.0,0.0,73,73
886,Estar,HF1R,True,6.938893903907228e-17,0.0,0.0,73,73
886,Bstar,HF1R,True,1.1102230246251565e-16,0.0,0.0,73,63
887,Rstar,HF1R,True,1.1102230246251565e-16,0.0,0.0,73,73
887,Estar,HF1R,True,8.673617379884035e-17,0.0,0.0,73,73
887,Bstar,HF1R,True,1.3234889800848443e-23,2.220446049250313e-16,0.0,73,63
888,Rstar,HF1R,True,3.642919299551295e-17,0.0,0.0,73,73
888,Estar,HF1R,True,8.847089727481716e-17,8.881784197001252e-16,0.0,73,73
888,Bstar,HF1R,True,1.3234889800848443e-23,0.0,0.0,73,63
889,Rstar,HF1R,True,8.673617379884035e-18,8.881784197001252e-16,0.0,73,73
889,Estar,HF1R,True,4.163336342344337e-17,0.0,0.0,73,73
889,Bstar,HF1R,True,1.1102230246251565e-16,0.0,0.0,73,63
890,Rstar,HF1R,True,1.1102230246251565e-16,0.0,0.0,73,73
890,Estar,HF1R,True,5.551115123125783e-17,0.0,0.0,73,73
890,Bstar,HF1R,True,0.0,2.220446049250313e-16,0.0,73,63
891,Rstar,HF1R,True,5.551115123125783e-17,0.0,0.0,73,73
891,Estar,HF1R,True,4.85722573273506e-17,0.0,0.0,73,73
891,Bstar,HF1R,True,0.0,0.0,0.0,73,63
892,Rstar,HF1R,True,1.734723475976807e-18,8.881784197001252e-16,0.0,73,73
892,Estar,HF1R,True,4.683753385137379e-17,0.0,0.0,73,73
892,Bstar,HF1R,True,1.3234889800848443e-23,0.0,0.0,73,63
893,Rstar,HF1R,True,2.2551405187698492e-17,0.0,0.0,73,73
893,Estar,HF1R,True,7.632783294297951e-17,8.881784197001252e-16,0.0,73,73
893,Bstar,HF1R,True,1.1102230246251565e-16,2.220446049250313e-16,0.0,73,63
894,Rstar,HF1R,True,8.847089727481716e-17,0.0,0.0,73,73
894,Estar,HF1R,True,1.1102230246251565e-16,0.0,0.0,73,73
894,Bstar,HF1R,True,0.0,0.0,0.0,73,63
895,Rstar,HF1R,True,5.0306980803327406e-17,0.0,0.0,73,73
895,Estar,HF1R,True,4.683753385137379e-17,0.0,0.0,73,73
895,Bstar,HF1R,True,0.0,4.440892098500626e-16,0.0,73,63
896,Rstar,HF1R,True,1.1102230246251565e-16,8.881784197001252e-16,0.0,73,73
896,Estar,HF1R,True,2.2551405187698492e-17,0.0,0.0,73,73
896,Bstar,HF1R,True,2.6469779601696886e-23,0.0,0.0,73,63
897,Rstar,HF1R,True,4.336808689942018e-17,0.0,0.0,73,73
897,Estar,HF1R,True,1.9081958235744878e-17,0.0,0.0,73,73
897,Bstar,HF1R,True,1.3234889800848443e-23,0.0,0.0,73,63
898,Rstar,HF1R,True,6.418476861114186e-17,0.0,0.0,73,73
898,Estar,HF1R,True,9.540979117872439e-17,8.881784197001252e-16,0.0,73,73
898,Bstar,HF1R,True,0.0,0.0,0.0,73,63
899,Rstar,HF1R,True,6.245004513516506e-17,0.0,0.0,73,73
899,Estar,HF1R,True,3.382710778154774e-17,0.0,0.0,73,73
899,Bstar,HF1R,True,0.0,0.0,0.0,73,63
900,Rstar,HF1R,True,1.9081958235744878e-17,0.0,0.0,73,73
900,Estar,HF1R,True,3.903127820947816e-17,8.881784197001252e-16,0.0,73,73
900,Bstar,HF1R,True,1.1102230246251565e-16,0.0,0.0,73,63
901,Rstar,HF1R,True,5.204170427930421e-17,0.0,0.0,73,73
901,Estar,HF1R,True,9.8879238130678e-17,0.0,0.0,73,73
901,Bstar,HF1R,True,0.0,0.0,0.0,73,63
902,Rstar,HF1R,True,3.469446951953614e-18,0.0,0.0,73,73
902,Estar,HF1R,True,2.7755575615628914e-17,0.0,0.0,73,73
902,Bstar,HF1R,True,1.3234889800848443e-23,0.0,0.0,73,63
903,Rstar,HF1R,True,8.673617379884035e-18,0.0,0.0,73,73
903,Estar,HF1R,True,4.9439619065339e-17,8.881784197001252e-16,0.0,73,73
903,Bstar,HF1R,True,0.0,0.0,0.0,73,63
904,Rstar,HF1R,True,7.979727989493313e-17,0.0,0.0,73,73
904,Estar,HF1R,True,1.1102230246251565e-16,0.0,0.0,73,73
904,Bstar,HF1R,True,1.3234889800848443e-23,2.220446049250313e-16,0.0,73,63
905,Rstar,HF1R,True,1.734723475976807e-17,0.0,0.0,73,73
905,Estar,HF1R,True,8.673617379884035e-18,8.881784197001252e-16,0.0,73,73
905,Bstar,HF1R,True,1.3234889800848443e-23,0.0,0.0,73,63
906,Rstar,HF1R,True,2.949029909160572e-17,0.0,0.0,73,73
906,Estar,HF1R,True,7.19910242530375e-17,0.0,0.0,73,73
906,Bstar,HF1R,True,0.0,0.0,0.0,73,63
907,Rstar,HF1R,True,8.673617379884035e-17,0.0,0.0,73,73
907,Estar,HF1R,True,6.591949208711867e-17,0.0,0.0,73,73
907,Bstar,HF1R,True,0.0,0.0,0.0,73,63
908,Rstar,HF1R,True,1.214306433183765e-17,0.0,0.0,73,73
908,Estar,HF1R,True,7.719519468096792e-17,0.0,0.0,73,73
908,Bstar,HF1R,True,1.3234889800848443e-23,0.0,0.0,73,63
909,Rstar,HF1R,True,3.2959746043559335e-17,0.0,0.0,73,73
909,Estar,HF1R,True,4.9439619065339e-17,0.0,0.0,73,73
909,Bstar,HF1R,True,1.3234889800848443e-23,0.0,0.0,73,63
910,Rstar,HF1R,True,8.673617379884035e-17,0.0,0.0,73,73
910,Estar,HF1R,True,5.637851296924623e-17,0.0,0.0,73,73
910,Bstar,HF1R,True,1.3234889800848443e-23,2.220446049250313e-16,0.0,73,63
911,Rstar,HF1R,True,5.724587470723463e-17,0.0,0.0,73,73
911,Estar,HF1R,True,5.204170427930421e-18,8.881784197001252e-16,0.0,73,73
911,Bstar,HF1R,True,0.0,0.0,0.0,73,63
912,Rstar,HF1R,True,9.367506770274758e-17,0.0,0.0,73,73
912,Estar,HF1R,True,8.933825901280557e-17,0.0,0.0,73,73
912,Bstar,HF1R,True,1.3234889800848443e-23,0.0,0.0,73,63
913,Rstar,HF1R,True,1.734723475976807e-18,0.0,0.0,73,73
913,Estar,HF1R,True,7.806255641895632e-17,8.881784197001252e-16,0.0,73,73
913,Bstar,HF1R,True,1.1102230246251565e-16,0.0,0.0,73,63
914,Rstar,HF1R,True,1.1102230246251565e-16,0.0,0.0,73,73
914,Estar,HF1R,True,3.903127820947816e-17,8.881784197001252e-16,0.0,73,73
914,Bstar,HF1R,True,0.0,0.0,0.0,73,63
915,Rstar,HF1R,True,3.9898639947466563e-17,0.0,0.0,73,73
915,Estar,HF1R,True,9.194034422677078e-17,8.881784197001252e-16,0.0,73,73
915,Bstar,HF1R,True,1.3234889800848443e-23,2.220446049250313e-16,0.0,73,63
916,Rstar,HF1R,True,1.1102230246251565e-16,0.0,0.0,73,73
916,Estar,HF1R,True,8.500145032286355e-17,0.0,0.0,73,73
916,Bstar,HF1R,True,0.0,2.220446049250313e-16,0.0,73,63
917,Rstar,HF1R,True,6.591949208711867e-17,8.881784197001252e-16,0.0,73,73
917,Estar,HF1R,True,3.382710778154774e-17,0.0,0.0,73,73
917,Bstar,HF1R,True,1.3234889800848443e-23,0.0,0.0,73,63
918,Rstar,HF1R,True,2.0816681711721685e-17,0.0,0.0,73,73
918,Estar,HF1R,True,5.637851296924623e-17,0.0,0.0,73,73
918,Bstar,HF1R,True,1.3234889800848443e-23,0.0,0.0,73,63
919,Rstar,HF1R,True,7.806255641895632e-17,8.881784197001252e-16,0.0,73,73
919,Estar,HF1R,True,2.6020852139652106e-17,0.0,0.0,73,73
919,Bstar,HF1R,True,0.0,0.0,0.0,73,63
920,Rstar,HF1R,True,6.245004513516506e-17,8.881784197001252e-16,0.0,73,73
920,Estar,HF1R,True,2.6020852139652106e-18,0.0,0.0,73,73
920,Bstar,HF1R,True,1.3234889800848443e-23,2.220446049250313e-16,0.0,73,63
921,Rstar,HF1R,True,7.632783294297951e-17,8.881784197001252e-16,0.0,73,73
921,Estar,HF1R,True,6.591949208711867e-17,0.0,0.0,73,73
921,Bstar,HF1R,True,0.0,0.0,0.0,73,63
922,Rstar,HF1R,True,2.7755575615628914e-17,8.881784197001252e-16,0.0,73,73
922,Estar,HF1R,True,1.9081958235744878e-17,0.0,0.0,73,73
922,Bstar,HF1R,True,0.0,0.0,0.0,73,63
923,Rstar,HF1R,True,4.5102810375396984e-17,0.0,0.0,73,73
923,Estar,HF1R,True,1.1102230246251565e-16,0.0,0.0,73,73
923,Bstar,HF1R,True,1.3234889800848443e-23,0.0,0.0,73,63
924,Rstar,HF1R,True,5.204170427930421e-18,0.0,0.0,73,73
924,Estar,HF1R,True,6.938893903907228e-17,0.0,0.0,73,73
924,Bstar,HF1R,True,0.0,0.0,0.0,73,63
925,Rstar,HF1R,True,7.112366251504909e-17,8.881784197001252e-16,0.0,73,73
925,Estar,HF1R,True,1.214306433183765e-17,0.0,0.0,73,73
925,Bstar,HF1R,True,1.3234889800848443e-23,2.220446049250313e-16,0.0,73,63
926,Rstar,HF1R,True,9.8879238130678e-17,8.881784197001252e-16,0.0,73,73
926,Estar,HF1R,True,9.020562075079397e-17,0.0,0.0,73,73
926,Bstar,HF1R,True,1.3234889800848443e-23,0.0,0.0,73,63
927,Rstar,HF1R,True,1.1102230246251565e-16,0.0,0.0,73,73
927,Estar,HF1R,True,3.382710778154774e-17,8.881784197001252e-16,0.0,73,73
927,Bstar,HF1R,True,1.3234889800848443e-23,0.0,0.0,73,63
928,Rstar,HF1R,True,9.194034422677078e-17,0.0,0.0,73,73
928,Estar,HF1R,True,8.586881206085195e-17,0.0,0.0,73,73
928,Bstar,HF1R,True,1.3234889800848443e-23,0.0,0.0,73,63
929,Rstar,HF1R,True,2.949029909160572e-17,0.0,0.0,73,73
929,Estar,HF1R,True,7.632783294297951e-17,0.0,0.0,73,73
929,Bstar,HF1R,True,0.0,2.220446049250313e-16,0.0,73,63
930,Rstar,HF1R,True,6.418476861114186e-17,8.881784197001252e-16,0.0,73,73
930,Estar,HF1R,True,1.1102230246251565e-16,0.0,0.0,73,73
930,Bstar,HF1R,True,0.0,0.0,0.0,73,63
931,Rstar,HF1R,True,2.949029909160572e-17,0.0,0.0,73,73
931,Estar,HF1R,True,1.9949319973733282e-17,0.0,0.0,73,73
931,Bstar,HF1R,True,1.3234889800848443e-23,0.0,0.0,73,63
932,Rstar,HF1R,True,5.377642775528102e-17,0.0,0.0,73,73
932,Estar,HF1R,True,8.933825901280557e-17,0.0,0.0,73,73
932,Bstar,HF1R,True,0.0,0.0,0.0,73,63
933,Rstar,HF1R,True,6.938893903907228e-18,0.0,0.0,73,73
933,Estar,HF1R,True,8.673617379884035e-17,8.881784197001252e-16,0.0,73,73
933,Bstar,HF1R,True,0.0,0.0,0.0,73,64
934,Rstar,HF1R,True,1.1102230246251565e-16,8.881784197001252e-16,0.0,68,68
934,Estar,HF1R,True,1.1102230246251565e-16,0.0,0.0,68,68
934,Bstar,HF1R,True,1.3234889800848443e-23,0.0,0.0,68,60
935,Rstar,HF1R,True,1.3234889800848443e-23,0.0,0.0,68,68
935,Estar,HF1R,True,1.3234889800848443e-23,0.0,0.0,68,68
935,Bstar,HF1R,True,0.0,0.0,0.0,68,60
936,Rstar,HF1R,True,1.3234889800848443e-23,8.881784197001252e-16,0.0,68,68
936,Estar,HF1R,True,1.3234889800848443e-23,0.0,0.0,68,68
936,Bstar,HF1R,True,1.3234889800848443e-23,2.220446049250313e-16,0.0,68,60
937,Rstar,HF1R,True,1.3234889800848443e-23,0.0,0.0,68,68
937,Estar,HF1R,True,1.3234889800848443e-23,0.0,0.0,68,68
937,Bstar,HF1R,True,1.3234889800848443e-23,2.220446049250313e-16,0.0,68,60
938,Rstar,HF1R,True,1.3234889800848443e-23,0.0,0.0,68,68
938,Estar,HF1R,True,1.1102230246251565e-16,8.881784197001252e-16,0.0,68,68
938,Bstar,HF1R,True,0.0,0.0,0.0,68,60
939,Rstar,HF1R,True,0.0,0.0,0.0,68,68
939,Estar,HF1R,True,1.1102230246251565e-16,0.0,0.0,68,68
939,Bstar,HF1R,True,1.3234889800848443e-23,0.0,0.0,68,60
940,Rstar,HF1R,True,0.0,8.881784197001252e-16,0.0,68,68
940,Estar,HF1R,True,0.0,0.0,0.0,68,68
940,Bstar,HF1R,True,0.0,2.220446049250313e-16,0.0,68,60
941,Rstar,HF1R,True,0.0,0.0,0.0,68,68
941,Estar,HF1R,True,0.0,0.0,0.0,68,68
941,Bstar,HF1R,True,0.0,0.0,1.1102230246251565e-16,68,62
942,Rstar,HF1R,True,0.0,0.0,0.0,68,68
942,Estar,HF1R,True,1.3234889800848443e-23,0.0,0.0,68,68
942,Bstar,HF1R,True,1.3234889800848443e-23,0.0,1.1102230246251565e-16,68,62
943,Rstar,HF1R,True,1.3234889800848443e-23,0.0,0.0,68,68
943,Estar,HF1R,True,0.0,0.0,0.0,68,68
943,Bstar,HF1R,True,1.3234889800848443e-23,2.220446049250313e-16,0.0,68,60
944,Rstar,HF1R,True,0.0,0.0,0.0,68,68
944,Estar,HF1R,True,0.0,0.0,0.0,68,68
944,Bstar,HF1R,True,1.3234889800848443e-23,2.220446049250313e-16,0.0,68,60
945,Rstar,HF1R,True,1.3234889800848443e-23,0.0,0.0,68,68
945,Estar,HF1R,True,1.3234889800848443e-23,0.0,0.0,68,68
945,Bstar,HF1R,True,1.3234889800848443e-23,2.220446049250313e-16,0.0,68,60
946,Rstar,HF1R,True,1.3234889800848443e-23,0.0,0.0,68,68
946,Estar,HF1R,True,0.0,0.0,0.0,68,68
946,Bstar,HF1R,True,0.0,0.0,0.0,68,60
947,Rstar,HF1R,True,0.0,0.0,0.0,68,68
947,Estar,HF1R,True,1.3234889800848443e-23,0.0,0.0,68,68
947,Bstar,HF1R,True,0.0,2.220446049250313e-16,0.0,68,60
948,Rstar,HF1R,True,0.0,0.0,0.0,68,68
948,Estar,HF1R,True,1.1102230246251565e-16,0.0,0.0,68,68
948,Bstar,HF1R,True,0.0,0.0,0.0,68,60
949,Rstar,HF1R,True,0.0,0.0,0.0,68,68
949,Estar,HF1R,True,0.0,0.0,0.0,68,68
949,Bstar,HF1R,True,0.0,2.220446049250313e-16,0.0,68,60
950,Rstar,HF1R,True,1.3234889800848443e-23,0.0,0.0,68,68
950,Estar,HF1R,True,0.0,0.0,0.0,68,68
950,Bstar,HF1R,True,0.0,0.0,0.0,68,60
951,Rstar,HF1R,True,0.0,8.881784197001252e-16,0.0,68,68
951,Estar,HF1R,True,1.3234889800848443e-23,0.0,0.0,68,68
951,Bstar,HF1R,True,1.3234889800848443e-23,0.0,0.0,68,60
952,Rstar,HF1R,True,0.0,8.881784197001252e-16,0.0,68,68
952,Estar,HF1R,True,0.0,0.0,0.0,68,68
952,Bstar,HF1R,True,1.3234889800848443e-23,0.0,0.0,68,60
953,Rstar,HF1R,True,0.0,0.0,0.0,68,68
953,Estar,HF1R,True,1.3234889800848443e-23,0.0,0.0,68,68
953,Bstar,HF1R,True,1.3234889800848443e-23,2.220446049250313e-16,0.0,68,60
954,Rstar,HF1R,True,1.1102230246251565e-16,0.0,0.0,68,68
954,Estar,HF1R,True,0.0,0.0,0.0,68,68
954,Bstar,HF1R,True,0.0,0.0,0.0,68,60
955,Rstar,HF1R,True,1.3234889800848443e-23,8.881784197001252e-16,0.0,68,68
955,Estar,HF1R,True,0.0,8.881784197001252e-16,0.0,68,68
955,Bstar,HF1R,True,1.3234889800848443e-23,0.0,0.0,68,60
956,Rstar,HF1R,True,1.3234889800848443e-23,8.881784197001252e-16,0.0,68,68
956,Estar,HF1R,True,1.3234889800848443e-23,0.0,0.0,68,68
956,Bstar,HF1R,True,1.3234889800848443e-23,0.0,0.0,68,60
957,Rstar,HF1R,True,0.0,0.0,0.0,68,68
957,Estar,HF1R,True,1.3234889800848443e-23,8.881784197001252e-16,0.0,68,68
957,Bstar,HF1R,True,0.0,2.220446049250313e-16,0.0,68,60
958,Rstar,HF1R,True,0.0,0.0,0.0,68,68
958,Estar,HF1R,True,1.1102230246251565e-16,0.0,0.0,68,68
958,Bstar,HF1R,True,0.0,0.0,0.0,68,60
