stage,sxs_id,lev,horizon,snapshot_index,field,actual_time_M,offset_M,n_surface_points,Mch,gradient_q95,active_points,largest_component_points,largest_component_fraction_of_active,shuffle_p,centroid_x,centroid_y,centroid_z,candidate_snapshot
BH-HF1R,SXS:BBH:0305,6,C,889,Bstar,3687.478818986038,1.982551117346702,1458,0.9260385238233779,1.0902654480439258,73,63,0.863013698630137,0.005,-0.6405551773389327,0.7679121465273762,-7.867978720481836e-08,True
BH-HF1R,SXS:BBH:0305,6,C,890,Rstar,3687.480189211139,1.9839213424479567,1458,0.9260522738248417,5.022587342835191,73,73,1.0,0.005,0.5577035877575998,-0.8299726369536099,-0.010589150606743071,True
BH-HF1R,SXS:BBH:0305,6,C,890,Estar,3687.480189211139,1.9839213424479567,1458,0.9260522738248417,5.151902866448951,73,73,1.0,0.005,0.5467213907976032,-0.8372464732550178,-0.010680068650026155,True
BH-HF1R,SXS:BBH:0305,6,C,890,Bstar,3687.480189211139,1.9839213424479567,1458,0.9260522738248417,1.0903792792129425,73,63,0.863013698630137,0.005,-0.6405692500187694,0.7679004075597208,-7.870758261210441e-08,True
BH-HF1R,SXS:BBH:0305,6,C,891,Rstar,3687.481307360818,1.9850394921268162,1458,0.926063446788169,5.017140630746973,73,73,1.0,0.005,0.5576865827785574,-0.8299840621661724,-0.010589236937315156,True
BH-HF1R,SXS:BBH:0305,6,C,891,Estar,3687.481307360818,1.9850394921268162,1458,0.926063446788169,5.151057733273067,73,73,1.0,0.005,0.5467042935226745,-0.8372576352691116,-0.010680244727939549,True
BH-HF1R,SXS:BBH:0305,6,C,891,Bstar,3687.481307360818,1.9850394921268162,1458,0.926063446788169,1.0904707758626024,73,63,0.863013698630137,0.005,-0.6405807121132758,0.7678908459334843,-7.865168758379919e-08,True
BH-HF1R,SXS:BBH:0305,6,C,892,Rstar,3687.482397556755,1.9861296880640111,1458,0.9260743553189176,5.0118325031978275,73,73,1.0,0.005,0.5576699908100018,-0.8299952093992398,-0.010589321238149601,True
BH-HF1R,SXS:BBH:0305,6,C,892,Estar,3687.482397556755,1.9861296880640111,1458,0.9260743553189176,5.150232939831606,73,73,1.0,0.005,0.5466876114219212,-0.8372685257548286,-0.010680416571006747,True
BH-HF1R,SXS:BBH:0305,6,C,892,Bstar,3687.482397556755,1.9861296880640111,1458,0.9260743553189176,1.0905194107612972,73,63,0.863013698630137,0.005,-0.6405918954671921,0.7678815165517033,-7.863935354611755e-08,True
BH-HF1R,SXS:BBH:0305,6,C,893,Rstar,3687.4833839245075,1.9871160558163865,1458,0.9260842216915278,5.00703529443238,73,73,1.0,0.005,0.5576549822079919,-0.8300052924420822,-0.010589397373690922,True
BH-HF1R,SXS:BBH:0305,6,C,893,Estar,3687.4833839245075,1.9871160558163865,1458,0.9260842216915278,5.144551005391228,73,73,1.0,0.005,0.5466725213585929,-0.8372783765125501,-0.010680571892329776,True
BH-HF1R,SXS:BBH:0305,6,C,893,Bstar,3687.4833839245075,1.9871160558163865,1458,0.9260842216915278,1.090430408293868,73,63,0.863013698630137,0.005,-0.6406020115353448,0.7678730772835206,-7.862824338566552e-08,True
BH-HF1R,SXS:BBH:0305,6,C,894,Rstar,3687.485150801524,1.9888829328328939,1458,0.9261018813754547,4.998454481644744,73,73,1.0,0.005,0.5576281041556107,-0.830023348609857,-0.010589533431607389,True
BH-HF1R,SXS:BBH:0305,6,C,894,Estar,3687.485150801524,1.9888829328328939,1458,0.9261018813754547,5.1328003764739165,73,73,1.0,0.005,0.546645497591857,-0.8372960165981361,-0.010680849752944154,True
BH-HF1R,SXS:BBH:0305,6,C,894,Bstar,3687.485150801524,1.9888829328328939,1458,0.9261018813754547,1.0902695222244998,73,63,0.863013698630137,0.005,-0.6406201276985715,0.7678579634199671,-7.86082917772631e-08,True
BH-HF1R,SXS:BBH:0305,6,C,895,Rstar,3687.486504989577,1.9902371208859222,1458,0.9261154059287895,5.0028913298829165,73,73,1.0,0.005,0.5576075101274388,-0.8300371824373883,-0.01058963742909515,True
BH-HF1R,SXS:BBH:0305,6,C,895,Estar,3687.486504989577,1.9902371208859222,1458,0.9261154059287895,5.135462612038005,73,73,1.0,0.005,0.546624792063636,-0.8373095315398654,-0.010681062394615746,True
BH-HF1R,SXS:BBH:0305,6,C,895,Bstar,3687.486504989577,1.9902371208859222,1458,0.9261154059287895,1.0901449583492517,73,63,0.863013698630137,0.005,-0.6406340082315775,0.7678463827466643,-7.859301038375062e-08,True
BH-HF1R,SXS:BBH:0305,6,C,896,Rstar,3687.4878714631213,1.9916035944302166,1458,0.926129043791852,5.008459719713686,73,73,1.0,0.005,0.557586734624813,-0.8300511374199835,-0.010589742122929133,True
BH-HF1R,SXS:BBH:0305,6,C,896,Estar,3687.4878714631213,1.9916035944302166,1458,0.926129043791852,5.141573975276585,73,73,1.0,0.005,0.5466039042073012,-0.8373231647540325,-0.010681276685247923,True
BH-HF1R,SXS:BBH:0305,6,C,896,Bstar,3687.4878714631213,1.9916035944302166,1458,0.926129043791852,1.0900181605214585,73,63,0.863013698630137,0.005,-0.6406480109771233,0.767834699678941,-7.857758687480324e-08,True
BH-HF1R,SXS:BBH:0305,6,C,897,Rstar,3687.488990515703,1.9927226470117603,1458,0.9261402055261436,5.008130042456312,73,73,1.0,0.005,0.5575697248769605,-0.8300625623713159,-0.010589827675450443,True
BH-HF1R,SXS:BBH:0305,6,C,897,Estar,3687.488990515703,1.9927226470117603,1458,0.9261402055261436,5.142450600245792,73,73,1.0,0.005,0.5540058449086667,-0.832488016726911,-0.0064207330678548195,True
BH-HF1R,SXS:BBH:0305,6,C,897,Bstar,3687.488990515703,1.9927226470117603,1458,0.9261402055261436,1.089913497242252,73,63,0.863013698630137,0.005,-0.6406594755169057,0.7678251340184152,-7.856496411443146e-08,True
BH-HF1R,SXS:BBH:0305,6,C,898,Rstar,3687.49008159197,1.9938137232788904,1458,0.9261510821180908,5.004028053598487,73,73,1.0,0.005,0.5575531438437678,-0.8300736988824813,-0.010589910929125763,True
BH-HF1R,SXS:BBH:0305,6,C,898,Estar,3687.49008159197,1.9938137232788904,1458,0.9261510821180908,5.1424369674218875,73,73,1.0,0.005,0.5539892649287296,-0.8324990502589354,-0.006420721275399496,True
BH-HF1R,SXS:BBH:0305,6,C,898,Bstar,3687.49008159197,1.9938137232788904,1458,0.9261510821180908,1.0898107358891844,73,63,0.863013698630137,0.005,-0.6406706510361855,0.7678158092282706,-7.855265713893184e-08,True
BH-HF1R,SXS:BBH:0305,6,C,899,Rstar,3687.4910687562115,1.9948008875203413,1458,0.9261609177469486,4.997215848850595,73,73,1.0,0.005,0.5575381449197782,-0.8300837723708607,-0.010589986117721663,True
BH-HF1R,SXS:BBH:0305,6,C,899,Estar,3687.4910687562115,1.9948008875203413,1458,0.9261609177469486,5.142418241913482,73,73,1.0,0.005,0.5539742669783351,-0.8325090305829288,-0.006420710528308734,True
BH-HF1R,SXS:BBH:0305,6,C,899,Bstar,3687.4910687562115,1.9948008875203413,1458,0.9261609177469486,1.0897171541496962,73,63,0.863013698630137,0.005,-0.6406807601657155,0.7678073739900357,-7.854152544412939e-08,True
BH-HF1R,SXS:BBH:0305,6,C,900,Rstar,3687.492835478769,1.9965676100778182,1458,0.9261786026940915,4.98217119025204,73,73,1.0,0.005,0.557511308287482,-0.8301017952616063,-0.010590119689517119,True
BH-HF1R,SXS:BBH:0305,6,C,900,Estar,3687.492835478769,1.9965676100778182,1458,0.9261786026940915,5.140086739439331,73,73,1.0,0.005,0.5539474324116826,-0.8325268865658072,-0.006420690737605439,True
BH-HF1R,SXS:BBH:0305,6,C,900,Bstar,3687.492835478769,1.9965676100778182,1458,0.9261786026940915,1.089548747703931,73,63,0.863013698630137,0.005,-0.6406988511914234,0.76779227795152,-7.867879262683388e-08,True
BH-HF1R,SXS:BBH:0305,6,C,901,Rstar,3687.4941895807124,1.9979217120212525,1458,0.9261919807794637,4.975867879279979,73,73,1.0,0.005,0.5574907458426208,-0.8301156036825859,-0.010590222969059952,True
BH-HF1R,SXS:BBH:0305,6,C,901,Estar,3687.4941895807124,1.9979217120212525,1458,0.9261919807794637,5.136155499872241,73,73,1.0,0.005,0.5539268711078519,-0.8325405674100852,-0.006420676067097399,True
BH-HF1R,SXS:BBH:0305,6,C,901,Bstar,3687.4941895807124,1.9979217120212525,1458,0.9261919807794637,1.089417518160686,73,63,0.863013698630137,0.005,-0.6407127063213501,0.7677807160630991,-7.85063268404439e-08,True
BH-HF1R,SXS:BBH:0305,6,C,902,Rstar,3687.4955470609843,1.9992791922932156,1458,0.9262054762545294,4.972411828717065,73,73,1.0,0.005,0.5574701370856843,-0.8301294424736123,-0.010590325590735104,True
BH-HF1R,SXS:BBH:0305,6,C,902,Estar,3687.4955470609843,1.9992791922932156,1458,0.9262054762545294,5.13086750733409,73,73,1.0,0.005,0.553906263807044,-0.8325542781282219,-0.0064206608473436275,True
BH-HF1R,SXS:BBH:0305,6,C,902,Bstar,3687.4955470609843,1.9992791922932156,1458,0.9262054762545294,1.0892853841979764,73,63,0.863013698630137,0.005,-0.6407265960973946,0.7677691248373042,-7.849101571178099e-08,True
BH-HF1R,SXS:BBH:0305,6,C,903,Rstar,3687.49666934541,2.0004014767187073,1458,0.9262166286621006,4.969650715487369,73,73,1.0,0.005,0.5574531032408625,-0.8301408801510228,-0.010590410247828308,True
BH-HF1R,SXS:BBH:0305,6,C,903,Estar,3687.49666934541,2.0004014767187073,1458,0.9262166286621006,5.126487863216302,73,73,1.0,0.005,0.5538892311935064,-0.8325656099341842,-0.006420648159366749,True
BH-HF1R,SXS:BBH:0305,6,C,903,Bstar,3687.49666934541,2.0004014767187073,1458,0.9262166286621006,1.0891753346872532,73,63,0.863013698630137,0.005,-0.6407380763882321,0.7677595440411678,-7.847837338032421e-08,True
BH-HF1R,SXS:BBH:0305,6,C,904,Rstar,3687.497763572725,2.001495704033914,1458,0.9262274952725431,4.967513012916969,73,73,1.0,0.005,0.5574364986339639,-0.8301520291227373,-0.010590492628238279,True
BH-HF1R,SXS:BBH:0305,6,C,904,Estar,3687.497763572725,2.001495704033914,1458,0.9262274952725431,5.122212231588013,73,73,1.0,0.005,0.5538726278115939,-0.8325766556890275,-0.006420635697031841,True
BH-HF1R,SXS:BBH:0305,6,C,904,Bstar,3687.497763572725,2.001495704033914,1458,0.9262274952725431,1.0890673175715193,73,63,0.863013698630137,0.005,-0.6407492673181755,0.7677502044488267,-7.846604403920885e-08,True
BH-HF1R,SXS:BBH:0305,6,C,905,Rstar,3687.498753587915,2.0024857192238414,1458,0.92623732172316,4.969204735621085,73,73,1.0,0.005,0.5574214783824665,-0.830162113883766,-0.010590567026487117,True
BH-HF1R,SXS:BBH:0305,6,C,905,Estar,3687.498753587915,2.0024857192238414,1458,0.92623732172316,5.11833917723991,73,73,1.0,0.005,0.5538576086891,-0.8325866470705792,-0.006420624343686509,True
BH-HF1R,SXS:BBH:0305,6,C,905,Bstar,3687.498753587915,2.0024857192238414,1458,0.92623732172316,1.0889689803568372,73,63,0.863013698630137,0.005,-0.6407593903882278,0.7677417558198203,-7.845488907042648e-08,True
BH-HF1R,SXS:BBH:0305,6,C,906,Rstar,3687.500520951587,2.004253082895957,1458,0.9262548520002003,4.969335790005578,73,73,1.0,0.005,0.5573946714744018,-0.8301801113587537,-0.01059069951943163,True
BH-HF1R,SXS:BBH:0305,6,C,906,Estar,3687.500520951587,2.004253082895957,1458,0.9262548520002003,5.114402744795394,73,73,1.0,0.005,0.5538308038451569,-0.8326044778632224,-0.006420603891998472,True
BH-HF1R,SXS:BBH:0305,6,C,906,Bstar,3687.500520951587,2.004253082895957,1458,0.9262548520002003,1.0887920003769755,73,63,0.863013698630137,0.005,-0.6407774570669136,0.7677266769592246,-7.843497022686508e-08,True
BH-HF1R,SXS:BBH:0305,6,C,907,Rstar,3687.501876198061,2.0056083293698066,1458,0.9262682842634485,4.9634979896442495,73,73,1.0,0.005,0.557374121583178,-0.8301939071849375,-0.010590800837903086,True
BH-HF1R,SXS:BBH:0305,6,C,907,Estar,3687.501876198061,2.0056083293698066,1458,0.9262682842634485,5.111293733336511,73,73,1.0,0.005,0.5538102555790028,-0.8326181458895886,-0.006420588049656066,True
BH-HF1R,SXS:BBH:0305,6,C,907,Bstar,3687.501876198061,2.0056083293698066,1458,0.9262682842634485,1.088669197082443,73,63,0.863013698630137,0.005,-0.6407913066677674,0.7677151172791957,-7.841970600574987e-08,True
BH-HF1R,SXS:BBH:0305,6,C,908,Rstar,3687.503222170317,2.006954301625683,1458,0.9262816154667941,4.957702905398709,73,73,1.0,0.005,0.557353717555637,-0.8302076043606149,-0.010590901223216112,True
BH-HF1R,SXS:BBH:0305,6,C,908,Estar,3687.503222170317,2.006954301625683,1458,0.9262816154667941,5.109067828673434,73,73,1.0,0.005,0.5537898532016998,-0.8326317161529081,-0.0064205721787671775,True
BH-HF1R,SXS:BBH:0305,6,C,908,Bstar,3687.503222170317,2.006954301625683,1458,0.9262816154667941,1.088641372470355,73,63,0.863013698630137,0.005,-0.6408050578567042,0.7677036393200568,-7.840454666167125e-08,True
BH-HF1R,SXS:BBH:0305,6,C,909,Rstar,3687.5043478575726,2.008079988881491,1458,0.9262927581544309,4.9528584071870565,73,73,1.0,0.005,0.5573366569381999,-0.8302190565566249,-0.010590984995690033,True
BH-HF1R,SXS:BBH:0305,6,C,909,Estar,3687.5043478575726,2.008079988881491,1458,0.9262927581544309,5.107199774759039,73,73,1.0,0.005,0.5537727939921401,-0.8326430622174352,-0.0064205588005309495,True
BH-HF1R,SXS:BBH:0305,6,C,909,Bstar,3687.5043478575726,2.008079988881491,1458,0.9262927581544309,1.0886171069633293,73,63,0.863013698630137,0.005,-0.6408165556895233,0.7676940418905243,-7.839187216915287e-08,True
BH-HF1R,SXS:BBH:0305,6,C,910,Rstar,3687.5054454026467,2.009177533955608,1458,0.9263036161636129,4.94831063726634,73,73,1.0,0.005,0.5573200263502626,-0.8302302196011998,-0.010591066513162387,True
BH-HF1R,SXS:BBH:0305,6,C,910,Estar,3687.5054454026467,2.009177533955608,1458,0.9263036161636129,5.105372792955127,73,73,1.0,0.005,0.553756164801173,-0.8326541217925124,-0.006420545664971856,True
BH-HF1R,SXS:BBH:0305,6,C,910,Bstar,3687.5054454026467,2.009177533955608,1458,0.9263036161636129,1.0885925749039573,73,63,0.863013698630137,0.005,-0.6408277636352481,0.7676846861532672,-7.837951523316617e-08,True
BH-HF1R,SXS:BBH:0305,6,C,911,Rstar,3687.506438419619,2.0101705509277963,1458,0.9263134349678972,4.945215214097678,73,73,1.0,0.005,0.5573049826280039,-0.8302403170701478,-0.010591140130357857,True
BH-HF1R,SXS:BBH:0305,6,C,911,Estar,3687.506438419619,2.0101705509277963,1458,0.9263134349678972,5.103715034711319,73,73,1.0,0.005,0.5537411223634907,-0.8326641256536748,-0.006420533702339805,True
BH-HF1R,SXS:BBH:0305,6,C,911,Bstar,3687.506438419619,2.0101705509277963,1458,0.9263134349678972,1.0883554715065684,73,63,0.863013698630137,0.005,-0.6408379020735367,0.7676762229390603,-7.836833759391009e-08,True
BH-HF1R,SXS:BBH:0305,6,C,912,Rstar,3687.5082061792777,2.011938310586629,1458,0.926330902508262,4.941483154270663,73,73,1.0,0.005,0.5572782090092617,-0.8302582867668115,-0.010591270861832194,True
BH-HF1R,SXS:BBH:0305,6,C,912,Estar,3687.5082061792777,2.011938310586629,1458,0.926330902508262,5.100752697638947,73,73,1.0,0.005,0.5537143510799825,-0.832681928728411,-0.006420512223135789,True
BH-HF1R,SXS:BBH:0305,6,C,912,Bstar,3687.5082061792777,2.011938310586629,1458,0.926330902508262,1.0879286483377442,73,63,0.863013698630137,0.005,-0.6408559455108241,0.7676611603457748,-7.834843599342707e-08,True
BH-HF1R,SXS:BBH:0305,6,C,913,Rstar,3687.509562443893,2.0132945752020532,1458,0.9263442937592437,4.93861505544514,73,73,1.0,0.005,0.5572576738321097,-0.8302720685522557,-0.010591370883154202,True
BH-HF1R,SXS:BBH:0305,6,C,913,Estar,3687.509562443893,2.0132945752020532,1458,0.9263442937592437,5.098470196982486,73,73,1.0,0.005,0.5536938177365464,-0.8326955826932053,-0.006420495584576278,True
BH-HF1R,SXS:BBH:0305,6,C,913,Bstar,3687.509562443893,2.0132945752020532,1458,0.9263442937592437,1.0875999602010296,73,63,0.863013698630137,0.005,-0.640869784572863,0.7676496070614026,-7.833317612429578e-08,True
BH-HF1R,SXS:BBH:0305,6,C,914,Rstar,3687.5109134492386,2.0146455805474943,1458,0.9263576239115798,4.935753944852339,73,73,1.0,0.005,0.5572372235615174,-0.8302857926249471,-0.010591470276360189,True
BH-HF1R,SXS:BBH:0305,6,C,914,Estar,3687.5109134492386,2.0146455805474943,1458,0.9263576239115798,5.096188057741428,73,73,1.0,0.005,0.5536733693288185,-0.8327091794540945,-0.006420478873306039,True
BH-HF1R,SXS:BBH:0305,6,C,914,Bstar,3687.5109134492386,2.0146455805474943,1458,0.9263576239115798,1.0872714950460525,73,63,0.863013698630137,0.005,-0.6408835663025246,0.7676381012191561,-7.83179695739532e-08,True
BH-HF1R,SXS:BBH:0305,6,C,915,Rstar,3687.512036879968,2.015769011276916,1458,0.9263687019801673,4.933371662328757,73,73,1.0,0.005,0.5572202221349819,-0.8302972016418627,-0.01059155274420754,True
BH-HF1R,SXS:BBH:0305,6,C,915,Estar,3687.512036879968,2.015769011276916,1458,0.9263687019801673,5.094283959525342,73,73,1.0,0.005,0.5536563694789233,-0.8327204826148072,-0.006420464872626692,True
BH-HF1R,SXS:BBH:0305,6,C,915,Bstar,3687.512036879968,2.015769011276916,1458,0.9263687019801673,1.087136182236673,73,63,0.863013698630137,0.005,-0.6408950237231873,0.7676285355345052,-7.830533099881729e-08,True
BH-HF1R,SXS:BBH:0305,6,C,916,Rstar,3687.5131322249294,2.0168643562383295,1458,0.9263794970418846,4.931046198333361,73,73,1.0,0.005,0.5572036492459,-0.8303083225992844,-0.010591632990932253,True
BH-HF1R,SXS:BBH:0305,6,C,916,Estar,3687.5131322249294,2.0168643562383295,1458,0.9263794970418846,5.092421905714357,73,73,1.0,0.005,0.5536397981511165,-0.8327315003711983,-0.006420451130886685,True
BH-HF1R,SXS:BBH:0305,6,C,916,Bstar,3687.5131322249294,2.0168643562383295,1458,0.9263794970418846,1.0871107389845012,73,63,0.863013698630137,0.005,-0.640906192273386,0.7676192107455516,-7.829301047259991e-08,True
BH-HF1R,SXS:BBH:0305,6,C,917,Rstar,3687.514123251323,2.017855382631751,1458,0.926389258936701,4.9313551730400755,73,73,1.0,0.005,0.5571886577159124,-0.8303183820006634,-0.010591705459467266,True
BH-HF1R,SXS:BBH:0305,6,C,917,Estar,3687.514123251323,2.017855382631751,1458,0.926389258936701,5.090732483635204,73,73,1.0,0.005,0.5536248080541636,-0.8327414664077394,-0.006420438620391834,True
BH-HF1R,SXS:BBH:0305,6,C,917,Bstar,3687.514123251323,2.017855382631751,1458,0.926389258936701,1.0868749177770491,73,63,0.863013698630137,0.005,-0.6409162950743013,0.7676107755289948,-7.828186427627307e-08,True
BH-HF1R,SXS:BBH:0305,6,C,918,Rstar,3687.5158883538447,2.0196204851536095,1458,0.9264066340003196,4.933133090738779,73,73,1.0,0.005,0.557161963580815,-0.8303362929480865,-0.01059183421319932,True
BH-HF1R,SXS:BBH:0305,6,C,918,Estar,3687.5158883538447,2.0196204851536095,1458,0.9264066340003196,5.08580815418557,73,73,1.0,0.005,0.5535981165194238,-0.8327592110823697,-0.006420416155953356,True
BH-HF1R,SXS:BBH:0305,6,C,918,Bstar,3687.5158883538447,2.0196204851536095,1458,0.9264066340003196,1.0862830308541431,73,63,0.863013698630137,0.005,-0.6409342841156959,0.7675957552286843,-7.826200363868536e-08,True
BH-HF1R,SXS:BBH:0305,6,C,919,Rstar,3687.517242030963,2.0209741622720685,1458,0.9264199489841499,4.935237596872739,73,73,1.0,0.005,0.5587984672481887,-0.8292189492373219,-0.011840913259828579,True
BH-HF1R,SXS:BBH:0305,6,C,919,Estar,3687.517242030963,2.0209741622720685,1458,0.9264199489841499,5.081632129575415,73,73,1.0,0.005,0.5535776526408873,-0.8327728147437595,-0.006420398769636326,True
BH-HF1R,SXS:BBH:0305,6,C,919,Bstar,3687.517242030963,2.0209741622720685,1458,0.9264199489841499,1.085828609701057,73,63,0.863013698630137,0.005,-0.6409480758600874,0.7675842390586491,-7.824678557587386e-08,True
BH-HF1R,SXS:BBH:0305,6,C,920,Rstar,3687.5186043294075,2.0223364607163603,1458,0.9264333395729494,4.9342840996298785,73,73,1.0,0.005,0.5587778900424122,-0.8292328131841005,-0.011841078436209962,True
BH-HF1R,SXS:BBH:0305,6,C,920,Estar,3687.5186043294075,2.0223364607163603,1458,0.9264333395729494,5.07742838503565,73,73,1.0,0.005,0.5535570638025611,-0.8327865007433651,-0.006420381134201103,True
BH-HF1R,SXS:BBH:0305,6,C,920,Bstar,3687.5186043294075,2.0223364607163603,1458,0.9264333395729494,1.0853817899472717,73,63,0.863013698630137,0.005,-0.6409619517307972,0.7675726522183036,-7.823145084908032e-08,True
BH-HF1R,SXS:BBH:0305,6,C,921,Rstar,3687.5197256431743,2.0234577744831768,1458,0.9264443547701591,4.932188186413852,73,73,1.0,0.005,0.5587609568831102,-0.8292442213905916,-0.011841214185306176,True
BH-HF1R,SXS:BBH:0305,6,C,921,Estar,3687.5197256431743,2.0234577744831768,1458,0.9264443547701591,5.073967438817886,73,73,1.0,0.005,0.553540121111289,-0.832797762493345,-0.006420366514264566,True
BH-HF1R,SXS:BBH:0305,6,C,921,Bstar,3687.5197256431743,2.0234577744831768,1458,0.9264443547701591,1.0850173704535164,73,63,0.863013698630137,0.005,-0.6409733702078934,0.7675631170687716,-7.821884874808261e-08,True
BH-HF1R,SXS:BBH:0305,6,C,922,Rstar,3687.520818924097,2.0245510554059365,1458,0.9264550885853062,4.930146043143397,73,73,1.0,0.005,0.5587444505287839,-0.8292553415683693,-0.011841346359877727,True
BH-HF1R,SXS:BBH:0305,6,C,922,Estar,3687.520818924097,2.0245510554059365,1458,0.9264550885853062,5.070592299167324,73,73,1.0,0.005,0.5535236055005137,-0.8328087398867355,-0.006420352169417419,True
BH-HF1R,SXS:BBH:0305,6,C,922,Bstar,3687.520818924097,2.0245510554059365,1458,0.9264550885853062,1.0847509493073646,73,63,0.863013698630137,0.005,-0.6409845007946504,0.7675538220483478,-7.820656366821951e-08,True
BH-HF1R,SXS:BBH:0305,6,C,923,Rstar,3687.521808083027,2.025540214335706,1458,0.9264647951146517,4.929862131444181,73,73,1.0,0.005,0.5587295191756809,-0.8292654002727932,-0.011841465792571644,True
BH-HF1R,SXS:BBH:0305,6,C,923,Estar,3687.521808083027,2.025540214335706,1458,0.9264647951146517,5.067538000713538,73,73,1.0,0.005,0.5535086658041677,-0.8328186694145093,-0.006420339113824981,True
BH-HF1R,SXS:BBH:0305,6,C,923,Bstar,3687.521808083027,2.025540214335706,1458,0.9264647951146517,1.084559145919464,73,63,0.863013698630137,0.005,-0.6409945692527392,0.7675454137629181,-7.819544924198794e-08,True
BH-HF1R,SXS:BBH:0305,6,C,924,Rstar,3687.523570040021,2.0273021713296657,1458,0.9264820734415663,4.925028692756734,73,73,1.0,0.005,0.5587029294452172,-0.8292833118346179,-0.011841678172477705,True
BH-HF1R,SXS:BBH:0305,6,C,924,Estar,3687.523570040021,2.0273021713296657,1458,0.9264820734415663,5.068074226642895,73,73,1.0,0.005,0.5598608633459913,-0.8285720456262397,0.00491720451374537,True
BH-HF1R,SXS:BBH:0305,6,C,924,Bstar,3687.523570040021,2.0273021713296657,1458,0.9264820734415663,1.0842159023913964,73,63,0.863013698630137,0.005,-0.6410124989764842,0.7675304398888142,-7.817565098973028e-08,True
BH-HF1R,SXS:BBH:0305,6,C,925,Rstar,3687.524921039201,2.028653170510097,1458,0.9264953117225123,4.922849386800247,73,73,1.0,0.005,0.5586825475634642,-0.8292970407862045,-0.01184184070327327,True
BH-HF1R,SXS:BBH:0305,6,C,925,Estar,3687.524921039201,2.028653170510097,1458,0.9264953117225123,5.068760359190338,73,73,1.0,0.005,0.5598406558449806,-0.8285856988402083,0.004917289959497212,True
BH-HF1R,SXS:BBH:0305,6,C,925,Bstar,3687.524921039201,2.028653170510097,1458,0.9264953117225123,1.0839513389186641,73,63,0.863013698630137,0.005,-0.6410262425379583,0.767518961575322,-7.816047946142313e-08,True
BH-HF1R,SXS:BBH:0305,6,C,926,Rstar,3687.526280543551,2.0300126748597904,1458,0.9265086242323002,4.9206488783711455,73,73,1.0,0.005,0.5586620426625099,-0.829310851870289,-0.011842003982756099,True
BH-HF1R,SXS:BBH:0305,6,C,926,Estar,3687.526280543551,2.0300126748597904,1458,0.9265086242323002,5.066228544692041,73,73,1.0,0.005,0.5598203263477491,-0.8285994337573832,0.00491737580864439,True
BH-HF1R,SXS:BBH:0305,6,C,926,Bstar,3687.526280543551,2.0300126748597904,1458,0.9265086242323002,1.0836839027517076,73,63,0.863013698630137,0.005,-0.6410400689213909,0.7675074136692441,-7.814521303287889e-08,True
BH-HF1R,SXS:BBH:0305,6,C,927,Rstar,3687.5274048734636,2.0311370047725177,1458,0.9265196272344072,4.918921263769285,73,73,1.0,0.005,0.5586450888514739,-0.829322270562266,-0.011842138809206409,True
BH-HF1R,SXS:BBH:0305,6,C,927,Estar,3687.5274048734636,2.0311370047725177,1458,0.9265196272344072,5.0641327517454515,73,73,1.0,0.005,0.5598035175410727,-0.8286107894944071,0.0049174467050833335,True
BH-HF1R,SXS:BBH:0305,6,C,927,Bstar,3687.5274048734636,2.0311370047725177,1458,0.9265196272344072,1.083461816959465,73,63,0.863013698630137,0.005,-0.6410515007184489,0.7674978654215387,-7.813259114927904e-08,True
BH-HF1R,SXS:BBH:0305,6,C,928,Rstar,3687.528501095129,2.032233226437711,1458,0.9265303491613698,4.91824784471459,73,73,1.0,0.005,0.558628562378682,-0.8293334009516233,-0.011842270083941193,True
BH-HF1R,SXS:BBH:0305,6,C,928,Estar,3687.528501095129,2.032233226437711,1458,0.9265303491613698,5.062087644666497,73,73,1.0,0.005,0.5597871323981283,-0.8286218585340505,0.0049175157403443855,True
BH-HF1R,SXS:BBH:0305,6,C,928,Bstar,3687.528501095129,2.032233226437711,1458,0.9265303491613698,1.083244488042833,73,63,0.863013698630137,0.005,-0.6410626442785722,0.7674885576414534,-7.812030568739095e-08,True
BH-HF1R,SXS:BBH:0305,6,C,929,Rstar,3687.5294929147303,2.033225046039206,1458,0.92654004492217,4.917633227613938,73,73,1.0,0.005,0.5586136128424034,-0.8293434688818506,-0.01184238870229563,True
BH-HF1R,SXS:BBH:0305,6,C,929,Estar,3687.5294929147303,2.033225046039206,1458,0.92654004492217,5.060234849252301,73,73,1.0,0.005,0.5597723106895175,-0.8286318709841543,0.004917578125312977,True
BH-HF1R,SXS:BBH:0305,6,C,929,Bstar,3687.5294929147303,2.033225046039206,1458,0.92654004492217,1.0830471817106049,73,63,0.863013698630137,0.005,-0.6410727244590468,0.7674801378241972,-7.810917257423859e-08,True
BH-HF1R,SXS:BBH:0305,6,C,930,Rstar,3687.531253752093,2.034985883401987,1458,0.9265572468521109,4.916529590955571,73,73,1.0,0.005,0.5585870790372034,-0.8293613374056034,-0.011842598932409264,True
BH-HF1R,SXS:BBH:0305,6,C,930,Estar,3687.531253752093,2.034985883401987,1458,0.9265572468521109,5.054414700702439,73,73,1.0,0.005,0.5597460037254903,-0.8286496410734454,0.004917688704397012,True
BH-HF1R,SXS:BBH:0305,6,C,930,Bstar,3687.531253752093,2.034985883401987,1458,0.9265572468521109,1.0831549801427702,73,63,0.863013698630137,0.005,-0.6410906155106794,0.7674651931547983,-7.808940550510408e-08,True
