video_frame,video_seconds,source_row,source_snapshot_index,offset_M,camera_azimuth_A_deg,chapter
937,46.85,903,903,2.0004014767187073,268.8619246861925,orbit
938,46.9,903,903,2.0004014767187073,270.36820083682005,orbit
939,46.95,903,903,2.0004014767187073,271.8744769874477,orbit
940,47.0,903,903,2.0004014767187073,273.3807531380753,orbit
941,47.05,903,903,2.0004014767187073,274.88702928870293,orbit
942,47.1,903,903,2.0004014767187073,276.3933054393305,orbit
943,47.15,903,903,2.0004014767187073,277.89958158995813,orbit
944,47.2,903,903,2.0004014767187073,279.40585774058576,orbit
945,47.25,903,903,2.0004014767187073,280.9121338912134,orbit
946,47.3,903,903,2.0004014767187073,282.418410041841,orbit
947,47.35,903,903,2.0004014767187073,283.9246861924686,orbit
948,47.4,903,903,2.0004014767187073,285.4309623430962,orbit
949,47.45,903,903,2.0004014767187073,286.93723849372384,orbit
950,47.5,903,903,2.0004014767187073,288.44351464435147,orbit
951,47.55,903,903,2.0004014767187073,289.94979079497904,orbit
952,47.6,903,903,2.0004014767187073,291.45606694560666,orbit
953,47.65,903,903,2.0004014767187073,292.9623430962343,orbit
954,47.7,903,903,2.0004014767187073,294.4686192468619,orbit
955,47.75,903,903,2.0004014767187073,295.97489539748955,orbit
956,47.8,903,903,2.0004014767187073,297.4811715481171,orbit
957,47.85,903,903,2.0004014767187073,298.98744769874475,orbit
958,47.9,903,903,2.0004014767187073,300.4937238493724,orbit
959,47.95,903,903,2.0004014767187073,302.0,orbit
960,48.0,1541,1541,10.017721502077165,-58.0,late
961,48.05,1541,1541,10.017721502077165,-58.0,late
962,48.1,1541,1541,10.017721502077165,-58.0,late
963,48.15,1541,1541,10.017721502077165,-58.0,late
964,48.2,1541,1541,10.017721502077165,-58.0,late
965,48.25,1541,1541,10.017721502077165,-58.0,late
966,48.3,1541,1541,10.017721502077165,-58.0,late
967,48.35,1541,1541,10.017721502077165,-58.0,late
968,48.4,1541,1541,10.017721502077165,-58.0,late
969,48.45,1541,1541,10.017721502077165,-58.0,late
970,48.5,1541,1541,10.017721502077165,-58.0,late
971,48.55,1541,1541,10.017721502077165,-58.0,late
972,48.6,1541,1541,10.017721502077165,-58.0,late
973,48.65,1541,1541,10.017721502077165,-58.0,late
974,48.7,1541,1541,10.017721502077165,-58.0,late
975,48.75,1541,1541,10.017721502077165,-58.0,late
976,48.8,1541,1541,10.017721502077165,-58.0,late
977,48.85,1541,1541,10.017721502077165,-58.0,late
978,48.9,1541,1541,10.017721502077165,-58.0,late
979,48.95,1541,1541,10.017721502077165,-58.0,late
980,49.0,1541,1541,10.017721502077165,-58.0,late
981,49.05,1541,1541,10.017721502077165,-58.0,late
982,49.1,1541,1541,10.017721502077165,-58.0,late
983,49.15,1541,1541,10.017721502077165,-58.0,late
984,49.2,1541,1541,10.017721502077165,-58.0,late
985,49.25,1541,1541,10.017721502077165,-58.0,late
986,49.3,1541,1541,10.017721502077165,-58.0,late
987,49.35,1541,1541,10.017721502077165,-58.0,late
988,49.4,1541,1541,10.017721502077165,-58.0,late
989,49.45,1541,1541,10.017721502077165,-58.0,late
990,49.5,1541,1541,10.017721502077165,-58.0,late
991,49.55,1541,1541,10.017721502077165,-58.0,late
992,49.6,1541,1541,10.017721502077165,-58.0,late
993,49.65,1541,1541,10.017721502077165,-58.0,late
994,49.7,1541,1541,10.017721502077165,-58.0,late
995,49.75,1541,1541,10.017721502077165,-58.0,late
996,49.8,1541,1541,10.017721502077165,-58.0,late
997,49.85,1541,1541,10.017721502077165,-58.0,late
998,49.9,1541,1541,10.017721502077165,-58.0,late
999,49.95,1541,1541,10.017721502077165,-58.0,late
1000,50.0,1541,1541,10.017721502077165,-58.0,late
1001,50.05,1541,1541,10.017721502077165,-58.0,late
1002,50.1,1541,1541,10.017721502077165,-58.0,late
1003,50.15,1541,1541,10.017721502077165,-58.0,late
1004,50.2,1541,1541,10.017721502077165,-58.0,late
1005,50.25,1541,1541,10.017721502077165,-58.0,late
1006,50.3,1541,1541,10.017721502077165,-58.0,late
1007,50.35,1541,1541,10.017721502077165,-58.0,late
1008,50.4,1541,1541,10.017721502077165,-58.0,late
1009,50.45,1541,1541,10.017721502077165,-58.0,late
1010,50.5,1541,1541,10.017721502077165,-58.0,late
1011,50.55,1541,1541,10.017721502077165,-58.0,late
1012,50.6,1541,1541,10.017721502077165,-58.0,late
1013,50.65,1541,1541,10.017721502077165,-58.0,late
1014,50.7,1541,1541,10.017721502077165,-58.0,late
1015,50.75,1541,1541,10.017721502077165,-58.0,late
1016,50.8,1541,1541,10.017721502077165,-58.0,late
1017,50.85,1541,1541,10.017721502077165,-58.0,late
1018,50.9,1541,1541,10.017721502077165,-58.0,late
1019,50.95,1541,1541,10.017721502077165,-58.0,late
1020,51.0,1541,1541,10.017721502077165,-58.0,late
1021,51.05,1541,1541,10.017721502077165,-58.0,late
1022,51.1,1541,1541,10.017721502077165,-58.0,late
1023,51.15,1541,1541,10.017721502077165,-58.0,late
1024,51.2,1541,1541,10.017721502077165,-58.0,late
1025,51.25,1541,1541,10.017721502077165,-58.0,late
1026,51.3,1541,1541,10.017721502077165,-58.0,late
1027,51.35,1541,1541,10.017721502077165,-58.0,late
1028,51.4,1541,1541,10.017721502077165,-58.0,late
1029,51.45,1541,1541,10.017721502077165,-58.0,late
1030,51.5,1541,1541,10.017721502077165,-58.0,late
1031,51.55,1541,1541,10.017721502077165,-58.0,late
1032,51.6,1541,1541,10.017721502077165,-58.0,late
1033,51.65,1541,1541,10.017721502077165,-58.0,late
1034,51.7,1541,1541,10.017721502077165,-58.0,late
1035,51.75,1541,1541,10.017721502077165,-58.0,late
1036,51.8,1541,1541,10.017721502077165,-58.0,late
1037,51.85,1541,1541,10.017721502077165,-58.0,late
1038,51.9,1541,1541,10.017721502077165,-58.0,late
1039,51.95,1541,1541,10.017721502077165,-58.0,late
1040,52.0,1564,1636,19.971227208864093,-58.0,late
1041,52.05,1564,1636,19.971227208864093,-58.0,late
1042,52.1,1564,1636,19.971227208864093,-58.0,late
1043,52.15,1564,1636,19.971227208864093,-58.0,late
1044,52.2,1564,1636,19.971227208864093,-58.0,late
1045,52.25,1564,1636,19.971227208864093,-58.0,late
1046,52.3,1564,1636,19.971227208864093,-58.0,late
1047,52.35,1564,1636,19.971227208864093,-58.0,late
1048,52.4,1564,1636,19.971227208864093,-58.0,late
1049,52.45,1564,1636,19.971227208864093,-58.0,late
1050,52.5,1564,1636,19.971227208864093,-58.0,late
1051,52.55,1564,1636,19.971227208864093,-58.0,late
1052,52.6,1564,1636,19.971227208864093,-58.0,late
1053,52.65,1564,1636,19.971227208864093,-58.0,late
1054,52.7,1564,1636,19.971227208864093,-58.0,late
1055,52.75,1564,1636,19.971227208864093,-58.0,late
1056,52.8,1564,1636,19.971227208864093,-58.0,late
1057,52.85,1564,1636,19.971227208864093,-58.0,late
1058,52.9,1564,1636,19.971227208864093,-58.0,late
1059,52.95,1564,1636,19.971227208864093,-58.0,late
1060,53.0,1564,1636,19.971227208864093,-58.0,late
1061,53.05,1564,1636,19.971227208864093,-58.0,late
1062,53.1,1564,1636,19.971227208864093,-58.0,late
1063,53.15,1564,1636,19.971227208864093,-58.0,late
1064,53.2,1564,1636,19.971227208864093,-58.0,late
1065,53.25,1564,1636,19.971227208864093,-58.0,late
1066,53.3,1564,1636,19.971227208864093,-58.0,late
1067,53.35,1564,1636,19.971227208864093,-58.0,late
1068,53.4,1564,1636,19.971227208864093,-58.0,late
1069,53.45,1564,1636,19.971227208864093,-58.0,late
1070,53.5,1564,1636,19.971227208864093,-58.0,late
1071,53.55,1564,1636,19.971227208864093,-58.0,late
1072,53.6,1564,1636,19.971227208864093,-58.0,late
1073,53.65,1564,1636,19.971227208864093,-58.0,late
1074,53.7,1564,1636,19.971227208864093,-58.0,late
1075,53.75,1564,1636,19.971227208864093,-58.0,late
1076,53.8,1564,1636,19.971227208864093,-58.0,late
1077,53.85,1564,1636,19.971227208864093,-58.0,late
1078,53.9,1564,1636,19.971227208864093,-58.0,late
1079,53.95,1564,1636,19.971227208864093,-58.0,late
1080,54.0,1564,1636,19.971227208864093,-58.0,late
1081,54.05,1564,1636,19.971227208864093,-58.0,late
1082,54.1,1564,1636,19.971227208864093,-58.0,late
1083,54.15,1564,1636,19.971227208864093,-58.0,late
1084,54.2,1564,1636,19.971227208864093,-58.0,late
1085,54.25,1564,1636,19.971227208864093,-58.0,late
1086,54.3,1564,1636,19.971227208864093,-58.0,late
1087,54.35,1564,1636,19.971227208864093,-58.0,late
1088,54.4,1564,1636,19.971227208864093,-58.0,late
1089,54.45,1564,1636,19.971227208864093,-58.0,late
1090,54.5,1564,1636,19.971227208864093,-58.0,late
1091,54.55,1564,1636,19.971227208864093,-58.0,late
1092,54.6,1564,1636,19.971227208864093,-58.0,late
1093,54.65,1564,1636,19.971227208864093,-58.0,late
1094,54.7,1564,1636,19.971227208864093,-58.0,late
1095,54.75,1564,1636,19.971227208864093,-58.0,late
1096,54.8,1564,1636,19.971227208864093,-58.0,late
1097,54.85,1564,1636,19.971227208864093,-58.0,late
1098,54.9,1564,1636,19.971227208864093,-58.0,late
1099,54.95,1564,1636,19.971227208864093,-58.0,late
1100,55.0,1564,1636,19.971227208864093,-58.0,late
1101,55.05,1564,1636,19.971227208864093,-58.0,late
1102,55.1,1564,1636,19.971227208864093,-58.0,late
1103,55.15,1564,1636,19.971227208864093,-58.0,late
1104,55.2,1564,1636,19.971227208864093,-58.0,late
1105,55.25,1564,1636,19.971227208864093,-58.0,late
1106,55.3,1564,1636,19.971227208864093,-58.0,late
1107,55.35,1564,1636,19.971227208864093,-58.0,late
1108,55.4,1564,1636,19.971227208864093,-58.0,late
1109,55.45,1564,1636,19.971227208864093,-58.0,late
1110,55.5,1564,1636,19.971227208864093,-58.0,late
1111,55.55,1564,1636,19.971227208864093,-58.0,late
1112,55.6,1564,1636,19.971227208864093,-58.0,late
1113,55.65,1564,1636,19.971227208864093,-58.0,late
1114,55.7,1564,1636,19.971227208864093,-58.0,late
1115,55.75,1564,1636,19.971227208864093,-58.0,late
1116,55.8,1564,1636,19.971227208864093,-58.0,late
1117,55.85,1564,1636,19.971227208864093,-58.0,late
1118,55.9,1564,1636,19.971227208864093,-58.0,late
1119,55.95,1564,1636,19.971227208864093,-58.0,late
1120,56.0,1565,1856,49.973613530885814,-58.0,late
1121,56.05,1565,1856,49.973613530885814,-58.0,late
1122,56.1,1565,1856,49.973613530885814,-58.0,late
1123,56.15,1565,1856,49.973613530885814,-58.0,late
1124,56.2,1565,1856,49.973613530885814,-58.0,late
1125,56.25,1565,1856,49.973613530885814,-58.0,late
1126,56.3,1565,1856,49.973613530885814,-58.0,late
1127,56.35,1565,1856,49.973613530885814,-58.0,late
1128,56.4,1565,1856,49.973613530885814,-58.0,late
1129,56.45,1565,1856,49.973613530885814,-58.0,late
1130,56.5,1565,1856,49.973613530885814,-58.0,late
1131,56.55,1565,1856,49.973613530885814,-58.0,late
1132,56.6,1565,1856,49.973613530885814,-58.0,late
1133,56.65,1565,1856,49.973613530885814,-58.0,late
1134,56.7,1565,1856,49.973613530885814,-58.0,late
1135,56.75,1565,1856,49.973613530885814,-58.0,late
1136,56.8,1565,1856,49.973613530885814,-58.0,late
1137,56.85,1565,1856,49.973613530885814,-58.0,late
1138,56.9,1565,1856,49.973613530885814,-58.0,late
1139,56.95,1565,1856,49.973613530885814,-58.0,late
1140,57.0,1565,1856,49.973613530885814,-58.0,late
1141,57.05,1565,1856,49.973613530885814,-58.0,late
1142,57.1,1565,1856,49.973613530885814,-58.0,late
1143,57.15,1565,1856,49.973613530885814,-58.0,late
1144,57.2,1565,1856,49.973613530885814,-58.0,late
1145,57.25,1565,1856,49.973613530885814,-58.0,late
1146,57.3,1565,1856,49.973613530885814,-58.0,late
1147,57.35,1565,1856,49.973613530885814,-58.0,late
1148,57.4,1565,1856,49.973613530885814,-58.0,late
1149,57.45,1565,1856,49.973613530885814,-58.0,late
1150,57.5,1565,1856,49.973613530885814,-58.0,late
1151,57.55,1565,1856,49.973613530885814,-58.0,late
1152,57.6,1565,1856,49.973613530885814,-58.0,late
1153,57.65,1565,1856,49.973613530885814,-58.0,late
1154,57.7,1565,1856,49.973613530885814,-58.0,late
1155,57.75,1565,1856,49.973613530885814,-58.0,late
1156,57.8,1565,1856,49.973613530885814,-58.0,late
1157,57.85,1565,1856,49.973613530885814,-58.0,late
1158,57.9,1565,1856,49.973613530885814,-58.0,late
1159,57.95,1565,1856,49.973613530885814,-58.0,late
1160,58.0,1565,1856,49.973613530885814,-58.0,late
1161,58.05,1565,1856,49.973613530885814,-58.0,late
1162,58.1,1565,1856,49.973613530885814,-58.0,late
1163,58.15,1565,1856,49.973613530885814,-58.0,late
1164,58.2,1565,1856,49.973613530885814,-58.0,late
1165,58.25,1565,1856,49.973613530885814,-58.0,late
1166,58.3,1565,1856,49.973613530885814,-58.0,late
1167,58.35,1565,1856,49.973613530885814,-58.0,late
1168,58.4,1565,1856,49.973613530885814,-58.0,late
1169,58.45,1565,1856,49.973613530885814,-58.0,late
1170,58.5,1565,1856,49.973613530885814,-58.0,late
1171,58.55,1565,1856,49.973613530885814,-58.0,late
1172,58.6,1565,1856,49.973613530885814,-58.0,late
1173,58.65,1565,1856,49.973613530885814,-58.0,late
1174,58.7,1565,1856,49.973613530885814,-58.0,late
1175,58.75,1565,1856,49.973613530885814,-58.0,late
1176,58.8,1565,1856,49.973613530885814,-58.0,late
1177,58.85,1565,1856,49.973613530885814,-58.0,late
1178,58.9,1565,1856,49.973613530885814,-58.0,late
1179,58.95,1565,1856,49.973613530885814,-58.0,late
1180,59.0,1565,1856,49.973613530885814,-58.0,late
1181,59.05,1565,1856,49.973613530885814,-58.0,late
1182,59.1,1565,1856,49.973613530885814,-58.0,late
1183,59.15,1565,1856,49.973613530885814,-58.0,late
1184,59.2,1565,1856,49.973613530885814,-58.0,late
1185,59.25,1565,1856,49.973613530885814,-58.0,late
1186,59.3,1565,1856,49.973613530885814,-58.0,late
1187,59.35,1565,1856,49.973613530885814,-58.0,late
1188,59.4,1565,1856,49.973613530885814,-58.0,late
1189,59.45,1565,1856,49.973613530885814,-58.0,late
1190,59.5,1565,1856,49.973613530885814,-58.0,late
1191,59.55,1565,1856,49.973613530885814,-58.0,late
1192,59.6,1565,1856,49.973613530885814,-58.0,late
1193,59.65,1565,1856,49.973613530885814,-58.0,late
1194,59.7,1565,1856,49.973613530885814,-58.0,late
1195,59.75,1565,1856,49.973613530885814,-58.0,late
1196,59.8,1565,1856,49.973613530885814,-58.0,late
1197,59.85,1565,1856,49.973613530885814,-58.0,late
1198,59.9,1565,1856,49.973613530885814,-58.0,late
1199,59.95,1565,1856,49.973613530885814,-58.0,late
