iteration,t_M,L,index,singular_value
10336,20.1875,4,21,0.22566836291501582
10336,20.1875,4,22,0.22061412743339734
10336,20.1875,4,23,0.22059896600102452
10336,20.1875,4,24,0.21576504599167953
10336,20.1875,6,0,0.40897395194590674
10336,20.1875,6,1,0.40377769176196776
10336,20.1875,6,2,0.38263444166378485
10336,20.1875,6,3,0.3791361379751036
10336,20.1875,6,4,0.3710986577722187
10336,20.1875,6,5,0.36686180014924624
10336,20.1875,6,6,0.3487730360683717
10336,20.1875,6,7,0.3473151425550655
10336,20.1875,6,8,0.33667903424008144
10336,20.1875,6,9,0.3306807880455013
10336,20.1875,6,10,0.3289030698868153
10336,20.1875,6,11,0.3171650947632819
10336,20.1875,6,12,0.31258596543220274
10336,20.1875,6,13,0.31211100665726293
10336,20.1875,6,14,0.3007106558613693
10336,20.1875,6,15,0.2933510918024984
10336,20.1875,6,16,0.28995282279810525
10336,20.1875,6,17,0.28929118501450835
10336,20.1875,6,18,0.27835909667713477
10336,20.1875,6,19,0.2779748429352673
10336,20.1875,6,20,0.27778912094799374
10336,20.1875,6,21,0.2706406023126331
10336,20.1875,6,22,0.2673279918025382
10336,20.1875,6,23,0.262472037847543
10336,20.1875,6,24,0.2554433175937195
10336,20.1875,6,25,0.25439427510636137
10336,20.1875,6,26,0.2539827637800463
10336,20.1875,6,27,0.24825759985055507
10336,20.1875,6,28,0.2480905481062725
10336,20.1875,6,29,0.2462100140670878
10336,20.1875,6,30,0.24123764947025164
10336,20.1875,6,31,0.2409799557274145
10336,20.1875,6,32,0.23756983092023953
10336,20.1875,6,33,0.2346927689894125
10336,20.1875,6,34,0.23263784140302324
10336,20.1875,6,35,0.22939260434879333
10336,20.1875,6,36,0.22841499831210796
10336,20.1875,6,37,0.2277307371153262
10336,20.1875,6,38,0.22762652862931615
10336,20.1875,6,39,0.22702500670756773
10336,20.1875,6,40,0.22474297906487412
10336,20.1875,6,41,0.22410341018664587
10336,20.1875,6,42,0.2207945845716966
10336,20.1875,6,43,0.2206921679042892
10336,20.1875,6,44,0.21721528948095034
10336,20.1875,6,45,0.21653148030768907
10336,20.1875,6,46,0.2138044186605804
10336,20.1875,6,47,0.21280513321367137
10336,20.1875,6,48,0.21086724258486886
10336,20.1875,8,0,0.4154562564622947
10336,20.1875,8,1,0.41269959468070455
10336,20.1875,8,2,0.39748520063681636
10336,20.1875,8,3,0.3950225812576103
10336,20.1875,8,4,0.3911101297119017
10336,20.1875,8,5,0.38819192447663287
10336,20.1875,8,6,0.37337891196813955
10336,20.1875,8,7,0.3723617083447421
10336,20.1875,8,8,0.3640674159004877
10336,20.1875,8,9,0.36264520416165463
10336,20.1875,8,10,0.36143478950528235
10336,20.1875,8,11,0.35200269269185575
10336,20.1875,8,12,0.345938411814313
10336,20.1875,8,13,0.345648511564497
10336,20.1875,8,14,0.33528820122028485
10336,20.1875,8,15,0.3310531123057361
10336,20.1875,8,16,0.33068828086403046
10336,20.1875,8,17,0.3291059392649598
10336,20.1875,8,18,0.31961312424029426
10336,20.1875,8,19,0.31715405831709387
10336,20.1875,8,20,0.31707400263641766
10336,20.1875,8,21,0.31280865048206113
10336,20.1875,8,22,0.30484732538394854
10336,20.1875,8,23,0.30083716655322185
10336,20.1875,8,24,0.29911289712793054
10336,20.1875,8,25,0.29899957032392466
10336,20.1875,8,26,0.2936106671621945
10336,20.1875,8,27,0.2887380232015057
10336,20.1875,8,28,0.28871220423659966
10336,20.1875,8,29,0.28715301496734286
10336,20.1875,8,30,0.2827246933122793
10336,20.1875,8,31,0.27647916382900184
10336,20.1875,8,32,0.2754318178396827
10336,20.1875,8,33,0.2739672048337054
10336,20.1875,8,34,0.26920484534314904
10336,20.1875,8,35,0.26915256295650575
10336,20.1875,8,36,0.2682519004840993
10336,20.1875,8,37,0.26252331572991305
10336,20.1875,8,38,0.26251082321291985
10336,20.1875,8,39,0.2621172269195599
10336,20.1875,8,40,0.25898051631573893
10336,20.1875,8,41,0.25596973851329585
10336,20.1875,8,42,0.2526756915661318
10336,20.1875,8,43,0.2508198754686495
10336,20.1875,8,44,0.2505432806556631
10336,20.1875,8,45,0.24648726058703055
10336,20.1875,8,46,0.24477539700310666
10336,20.1875,8,47,0.24380908209934943
10336,20.1875,8,48,0.2437359964364454
10336,20.1875,8,49,0.241868121205845
10336,20.1875,8,50,0.240453198844559
10336,20.1875,8,51,0.2404186218895878
10336,20.1875,8,52,0.23758014722157625
10336,20.1875,8,53,0.23706873481371737
10336,20.1875,8,54,0.23493954200546877
10336,20.1875,8,55,0.23483953595666981
10336,20.1875,8,56,0.23288660991591278
10336,20.1875,8,57,0.2309818560759351
10336,20.1875,8,58,0.22964680706888155
10336,20.1875,8,59,0.22681128198555933
10336,20.1875,8,60,0.22655870743300202
10336,20.1875,8,61,0.22613174625207946
10336,20.1875,8,62,0.22602544760407592
10336,20.1875,8,63,0.22570149397935568
10336,20.1875,8,64,0.22528399417142006
10336,20.1875,8,65,0.22364638231622067
10336,20.1875,8,66,0.22331012437245132
10336,20.1875,8,67,0.22275495687121608
10336,20.1875,8,68,0.22260022805763355
10336,20.1875,8,69,0.2209981974810745
10336,20.1875,8,70,0.22089974022459255
10336,20.1875,8,71,0.21926465008510554
10336,20.1875,8,72,0.21831800816725838
10336,20.1875,8,73,0.21780974009085322
10336,20.1875,8,74,0.2155361655958504
10336,20.1875,8,75,0.2147197397849663
10336,20.1875,8,76,0.21287788591026127
10336,20.1875,8,77,0.21189942858176983
10336,20.1875,8,78,0.21051889295775014
10336,20.1875,8,79,0.20953132464069696
10336,20.1875,8,80,0.20857216327313807
10368,20.25,2,0,0.3655432593864823
10368,20.25,2,1,0.3351406262628788
10368,20.25,2,2,0.2992241058991003
10368,20.25,2,3,0.29189373935867496
10368,20.25,2,4,0.25550778326632206
10368,20.25,2,5,0.24724269040013772
10368,20.25,2,6,0.24306755738164804
10368,20.25,2,7,0.23902274024102774
10368,20.25,2,8,0.22998310016406884
10368,20.25,4,0,0.39486722521027984
10368,20.25,4,1,0.38357070975287677
10368,20.25,4,2,0.35404552052113436
10368,20.25,4,3,0.3489659725483355
10368,20.25,4,4,0.3314637731902298
10368,20.25,4,5,0.32529416782253134
10368,20.25,4,6,0.30676569837645346
10368,20.25,4,7,0.30459008488588146
10368,20.25,4,8,0.2924180222010413
10368,20.25,4,9,0.27719134226397485
10368,20.25,4,10,0.27437682919912454
10368,20.25,4,11,0.26365032632581403
10368,20.25,4,12,0.26277256066425714
10368,20.25,4,13,0.262581348671603
10368,20.25,4,14,0.2535328219967959
10368,20.25,4,15,0.24597948004793072
10368,20.25,4,16,0.23652740464112737
10368,20.25,4,17,0.23423406492118834
10368,20.25,4,18,0.23270064023339543
10368,20.25,4,19,0.23125562824730467
10368,20.25,4,20,0.2278879710835282
10368,20.25,4,21,0.22654216353077689
10368,20.25,4,22,0.22151979125989707
10368,20.25,4,23,0.2214787948685746
10368,20.25,4,24,0.2167059639529469
10368,20.25,6,0,0.40748297788550036
10368,20.25,6,1,0.4023280457291236
10368,20.25,6,2,0.38135219395847497
10368,20.25,6,3,0.37791026007775425
10368,20.25,6,4,0.36993855689033406
10368,20.25,6,5,0.36577025909109
10368,20.25,6,6,0.3478688064699733
10368,20.25,6,7,0.34643813985192734
10368,20.25,6,8,0.33595130628191605
10368,20.25,6,9,0.3300178833852892
10368,20.25,6,10,0.328269420866529
10368,20.25,6,11,0.31670339781502305
10368,20.25,6,12,0.31217961380259046
10368,20.25,6,13,0.31171065180198604
10368,20.25,6,14,0.3004849927057717
10368,20.25,6,15,0.2932319220938759
10368,20.25,6,16,0.28988469688088087
10368,20.25,6,17,0.28922779163086515
10368,20.25,6,18,0.27846733696584436
10368,20.25,6,19,0.2780918269833541
10368,20.25,6,20,0.27790588217001577
10368,20.25,6,21,0.2708468863854418
10368,20.25,6,22,0.2676184141192013
10368,20.25,6,23,0.26281232804008403
10368,20.25,6,24,0.2558709717847971
10368,20.25,6,25,0.25487620496043867
10368,20.25,6,26,0.2544616232246674
10368,20.25,6,27,0.2488363020451226
10368,20.25,6,28,0.24866655597640439
10368,20.25,6,29,0.24681176365085236
10368,20.25,6,30,0.24192861416813963
10368,20.25,6,31,0.24162229822548342
10368,20.25,6,32,0.23827883547683593
10368,20.25,6,33,0.23539882347995736
10368,20.25,6,34,0.2333911040311906
10368,20.25,6,35,0.23027456350146636
10368,20.25,6,36,0.22928918861686648
10368,20.25,6,37,0.22864076663942426
10368,20.25,6,38,0.2284262276108046
10368,20.25,6,39,0.22792774385419431
10368,20.25,6,40,0.22564775756241845
10368,20.25,6,41,0.22503008288990767
10368,20.25,6,42,0.22173588182793474
10368,20.25,6,43,0.22161799336527013
10368,20.25,6,44,0.218175284121945
10368,20.25,6,45,0.21748247477945407
10368,20.25,6,46,0.21478389439741458
10368,20.25,6,47,0.21378133396644125
10368,20.25,6,48,0.2118654957520457
10368,20.25,8,0,0.413919215477623
10368,20.25,8,1,0.411181346064295
10368,20.25,8,2,0.3960661055092191
10368,20.25,8,3,0.39364208143504476
10368,20.25,8,4,0.38974669034714077
10368,20.25,8,5,0.38687491897506615
10368,20.25,8,6,0.37218284578487715
10368,20.25,8,7,0.3711869842979364
10368,20.25,8,8,0.36299624079834686
10368,20.25,8,9,0.36157035392849424
10368,20.25,8,10,0.36038425000262464
10368,20.25,8,11,0.3510772863585577
10368,20.25,8,12,0.34506796026308967
10368,20.25,8,13,0.3447838979882258
10368,20.25,8,14,0.33456320481578683
10368,20.25,8,15,0.330383006005077
10368,20.25,8,16,0.3300243335169083
10368,20.25,8,17,0.3284811323370962
10368,20.25,8,18,0.3191095453346546
10368,20.25,8,19,0.3166807388345853
10368,20.25,8,20,0.31660149987794495
10368,20.25,8,21,0.31241117321075745
10368,20.25,8,22,0.30456161311253255
10368,20.25,8,23,0.30061130733009966
10368,20.25,8,24,0.2989074333658276
10368,20.25,8,25,0.2987946736957786
10368,20.25,8,26,0.29349280679563217
10368,20.25,8,27,0.2886921454343383
10368,20.25,8,28,0.28866619570217783
10368,20.25,8,29,0.28713913838706107
10368,20.25,8,30,0.28276764726764503
10368,20.25,8,31,0.2766371938694052
10368,20.25,8,32,0.2755769590484741
10368,20.25,8,33,0.2741496205865895
10368,20.25,8,34,0.2694596532895576
10368,20.25,8,35,0.2694067932877821
10368,20.25,8,36,0.26851263852213747
10368,20.25,8,37,0.26288408703567373
10368,20.25,8,38,0.26287108653416763
10368,20.25,8,39,0.26245719202900086
10368,20.25,8,40,0.25940955256459786
10368,20.25,8,41,0.25641941888426834
10368,20.25,8,42,0.25320761930614016
10368,20.25,8,43,0.2513566464359841
10368,20.25,8,44,0.25105654988379
10368,20.25,8,45,0.2470731375006369
10368,20.25,8,46,0.2453537327663763
10368,20.25,8,47,0.24445812538586384
10368,20.25,8,48,0.24438323840300707
10368,20.25,8,49,0.24250104616889534
10368,20.25,8,50,0.2411554499805758
10368,20.25,8,51,0.24111973786245755
10368,20.25,8,52,0.23833515055242566
10368,20.25,8,53,0.23775203454303623
10368,20.25,8,54,0.23570012163389972
10368,20.25,8,55,0.23564130462548774
10368,20.25,8,56,0.23368723180999842
10368,20.25,8,57,0.2317739762932962
10368,20.25,8,58,0.23047068861951095
10368,20.25,8,59,0.22763775524620794
10368,20.25,8,60,0.22748846527811536
10368,20.25,8,61,0.22698126263643348
10368,20.25,8,62,0.22694868371865337
10368,20.25,8,63,0.22664566596046798
10368,20.25,8,64,0.22622243036347195
10368,20.25,8,65,0.22458896179576623
10368,20.25,8,66,0.22426455952941549
10368,20.25,8,67,0.22361639996304522
10368,20.25,8,68,0.22347715984432268
10368,20.25,8,69,0.2219605840880274
10368,20.25,8,70,0.22185291345775476
10368,20.25,8,71,0.2201686567515323
10368,20.25,8,72,0.21929184315075645
10368,20.25,8,73,0.21877733082695608
10368,20.25,8,74,0.21652264252709766
10368,20.25,8,75,0.2157028114468965
10368,20.25,8,76,0.21387716193613573
10368,20.25,8,77,0.21289784667031036
10368,20.25,8,78,0.21153050708068402
10368,20.25,8,79,0.21054422771793863
10368,20.25,8,80,0.209595275454599
10400,20.3125,2,0,0.36450213384698327
10400,20.3125,2,1,0.3344622740800892
10400,20.3125,2,2,0.29901181954337963
10400,20.3125,2,3,0.291775235118954
10400,20.3125,2,4,0.2559251339702572
10400,20.3125,2,5,0.24772914171999239
10400,20.3125,2,6,0.24369773457151422
10400,20.3125,2,7,0.23966827022341647
10400,20.3125,2,8,0.23072213169556505
10400,20.3125,4,0,0.3935220734484074
10400,20.3125,4,1,0.3823348636099352
10400,20.3125,4,2,0.3531038798218512
10400,20.3125,4,3,0.34810619499347917
10400,20.3125,4,4,0.3308091795358758
10400,20.3125,4,5,0.3247327947070036
10400,20.3125,4,6,0.3064489877483914
10400,20.3125,4,7,0.3043027654077189
10400,20.3125,4,8,0.2923090478770651
10400,20.3125,4,9,0.2773084677526546
10400,20.3125,4,10,0.27451860564181246
10400,20.3125,4,11,0.26397688743978753
10400,20.3125,4,12,0.26307469414860846
10400,20.3125,4,13,0.26291009558644585
10400,20.3125,4,14,0.2539925710727262
10400,20.3125,4,15,0.24651882049862167
10400,20.3125,4,16,0.23726950075591866
10400,20.3125,4,17,0.2349754474270784
10400,20.3125,4,18,0.233507212509233
10400,20.3125,4,19,0.23205687401048652
10400,20.3125,4,20,0.2286885283231891
10400,20.3125,4,21,0.2273846441675136
10400,20.3125,4,22,0.22239566600824795
10400,20.3125,4,23,0.22233128570457597
10400,20.3125,4,24,0.21761790631006292
10400,20.3125,6,0,0.40603170711031533
10400,20.3125,6,1,0.40091781379871455
10400,20.3125,6,2,0.38010737822534924
10400,20.3125,6,3,0.37672191624713913
10400,20.3125,6,4,0.36881316452601076
10400,20.3125,6,5,0.36471334024757673
10400,20.3125,6,6,0.34699303318782587
10400,20.3125,6,7,0.3455897099037949
10400,20.3125,6,8,0.3352487250413261
10400,20.3125,6,9,0.3293757211387236
10400,20.3125,6,10,0.3276567773909702
10400,20.3125,6,11,0.3162583109221648
10400,20.3125,6,12,0.31178586436970046
10400,20.3125,6,13,0.3113231654413764
10400,20.3125,6,14,0.30026576346230793
10400,20.3125,6,15,0.2931182968542543
10400,20.3125,6,16,0.2898169004041202
10400,20.3125,6,17,0.2891652828640561
10400,20.3125,6,18,0.2785701696404424
10400,20.3125,6,19,0.27820258006779075
10400,20.3125,6,20,0.2780166640973466
10400,20.3125,6,21,0.27104737472193546
10400,20.3125,6,22,0.2678953651882921
10400,20.3125,6,23,0.26314022311256696
10400,20.3125,6,24,0.2562852393568556
10400,20.3125,6,25,0.25533835414221273
10400,20.3125,6,26,0.2549213690448603
10400,20.3125,6,27,0.24939173282627347
10400,20.3125,6,28,0.24921962711002568
10400,20.3125,6,29,0.24738957047413648
10400,20.3125,6,30,0.24259158823758017
10400,20.3125,6,31,0.24224233478111953
10400,20.3125,6,32,0.23896195061836126
10400,20.3125,6,33,0.23608256390929758
10400,20.3125,6,34,0.23411902230701553
10400,20.3125,6,35,0.23112150773357867
10400,20.3125,6,36,0.23012981812086375
10400,20.3125,6,37,0.22951469172599406
10400,20.3125,6,38,0.22920079963163265
10400,20.3125,6,39,0.22879553908555572
10400,20.3125,6,40,0.22651915701685968
10400,20.3125,6,41,0.22592193269314395
10400,20.3125,6,42,0.22264393290138618
10400,20.3125,6,43,0.22251208678558745
10400,20.3125,6,44,0.2191033584291775
10400,20.3125,6,45,0.21840293796371482
10400,20.3125,6,46,0.2157324509710864
10400,20.3125,6,47,0.21472769790185345
10400,20.3125,6,48,0.21283341623074883
10400,20.3125,8,0,0.41242189964277237
10400,20.3125,8,1,0.40970286090526603
10400,20.3125,8,2,0.39468659337856493
10400,20.3125,8,3,0.3923014851404287
10400,20.3125,8,4,0.3884221111940838
10400,20.3125,8,5,0.38559700951882586
10400,20.3125,8,6,0.37102312381805214
10400,20.3125,8,7,0.3700486598045099
10400,20.3125,8,8,0.3619598193428098
10400,20.3125,8,9,0.3605288398194575
10400,20.3125,8,10,0.3593671129130952
10400,20.3125,8,11,0.3501828327569
10400,20.3125,8,12,0.3442257119771905
10400,20.3125,8,13,0.3439475177939872
10400,20.3125,8,14,0.3338618512161042
10400,20.3125,8,15,0.3297346465534732
10400,20.3125,8,16,0.32938224514728315
10400,20.3125,8,17,0.32787905773925946
10400,20.3125,8,18,0.31862216639883734
10400,20.3125,8,19,0.31622278416538824
10400,20.3125,8,20,0.31614439850037246
10400,20.3125,8,21,0.3120288732817095
10400,20.3125,8,22,0.30428344156294407
10400,20.3125,8,23,0.3003931232171179
10400,20.3125,8,24,0.2987076610027282
10400,20.3125,8,25,0.29859557793124225
10400,20.3125,8,26,0.29338057373010795
10400,20.3125,8,27,0.2886461582948335
10400,20.3125,8,28,0.2886200881985406
10400,20.3125,8,29,0.2871228016386669
10400,20.3125,8,30,0.28280864741209805
10400,20.3125,8,31,0.2767858668076356
10400,20.3125,8,32,0.2757184332046169
10400,20.3125,8,33,0.27432386847865065
10400,20.3125,8,34,0.26970315745577234
10400,20.3125,8,35,0.269649801123317
10400,20.3125,8,36,0.2687638721825293
10400,20.3125,8,37,0.26322957151100657
10400,20.3125,8,38,0.2632161313282114
10400,20.3125,8,39,0.2627866894806694
10400,20.3125,8,40,0.2598193606779952
10400,20.3125,8,41,0.2568515551996227
10400,20.3125,8,42,0.253716333215444
10400,20.3125,8,43,0.2518719604087195
10400,20.3125,8,44,0.25155182023419653
10400,20.3125,8,45,0.24763720870625963
10400,20.3125,8,46,0.2459136861562044
10400,20.3125,8,47,0.24508131388567658
10400,20.3125,8,48,0.2450047863080266
10400,20.3125,8,49,0.24311241125436875
10400,20.3125,8,50,0.2418298701816398
10400,20.3125,8,51,0.24179309991594428
10400,20.3125,8,52,0.2390594423805285
10400,20.3125,8,53,0.238413608013783
10400,20.3125,8,54,0.23643213571531035
10400,20.3125,8,55,0.23641048209890494
10400,20.3125,8,56,0.2344572817387503
10400,20.3125,8,57,0.23253830599440992
10400,20.3125,8,58,0.23126481719918257
10400,20.3125,8,59,0.22843706711368048
10400,20.3125,8,60,0.2283813492056496
10400,20.3125,8,61,0.22783599339049243
10400,20.3125,8,62,0.22780188227074274
10400,20.3125,8,63,0.22755239654569556
10400,20.3125,8,64,0.22712420970021385
10400,20.3125,8,65,0.22549568145635338
10400,20.3125,8,66,0.22518236875155376
10400,20.3125,8,67,0.22445095984390617
10400,20.3125,8,68,0.2243257646469461
10400,20.3125,8,69,0.22288762338408336
10400,20.3125,8,70,0.22277165990163675
10400,20.3125,8,71,0.22104464028868656
10400,20.3125,8,72,0.22023157100505952
10400,20.3125,8,73,0.2197118153687115
10400,20.3125,8,74,0.21747618225341397
10400,20.3125,8,75,0.21665390693879172
10400,20.3125,8,76,0.2148444630430623
10400,20.3125,8,77,0.2138651308523317
10400,20.3125,8,78,0.21251086240149542
10400,20.3125,8,79,0.2115264912991008
10400,20.3125,8,80,0.21058754698262985
10432,20.375,2,0,0.36349096579082746
10432,20.375,2,1,0.33380398457266763
10432,20.375,2,2,0.2988046286029354
10432,20.375,2,3,0.29166194046183236
10432,20.375,2,4,0.2563265931136491
10432,20.375,2,5,0.24820151527338258
10432,20.375,2,6,0.24430351462365316
10432,20.375,2,7,0.24029185744608905
10432,20.375,2,8,0.2314386948271118
10432,20.375,4,0,0.39221320461235737
10432,20.375,4,1,0.38113341266468354
10432,20.375,4,2,0.3521901164218375
10432,20.375,4,3,0.34727403104892385
10432,20.375,4,4,0.3301739699106038
10432,20.375,4,5,0.32419043518974827
10432,20.375,4,6,0.30614099985032456
10432,20.375,4,7,0.3040247034610708
10432,20.375,4,8,0.29220468295200097
10432,20.375,4,9,0.2774191809162364
10432,20.375,4,10,0.27465520263860604
10432,20.375,4,11,0.2642897245450315
10432,20.375,4,12,0.26336790855689673
10432,20.375,4,13,0.26322618839361395
10432,20.375,4,14,0.25443562520466595
10432,20.375,4,15,0.24704170958177155
10432,20.375,4,16,0.23798278659693856
10432,20.375,4,17,0.235690157446742
10432,20.375,4,18,0.23428248068323718
10432,20.375,4,19,0.23282853533691536
10432,20.375,4,20,0.22946251317475708
10432,20.375,4,21,0.2281977442862663
10432,20.375,4,22,0.22324353624433052
10432,20.375,4,23,0.22315803596216338
10432,20.375,4,24,0.21850254627936422
10432,20.375,6,0,0.40461776737944477
10432,20.375,6,1,0.39954463187208084
10432,20.375,6,2,0.3788976527041769
10432,20.375,6,3,0.37556890042830837
10432,20.375,6,4,0.36772035161031397
10432,20.375,6,5,0.3636890019276228
10432,20.375,6,6,0.34614406125529507
10432,20.375,6,7,0.34476819868117703
10432,20.375,6,8,0.3345697969798796
10432,20.375,6,9,0.32875316845843555
10432,20.375,6,10,0.32706396369616614
10432,20.375,6,11,0.31582885570510344
10432,20.375,6,12,0.3114041065148081
10432,20.375,6,13,0.3109479135536892
10432,20.375,6,14,0.3000527412981435
10432,20.375,6,15,0.29300988915880316
10432,20.375,6,16,0.2897495929089567
10432,20.375,6,17,0.2891037696289851
10432,20.375,6,18,0.27866810536280606
10432,20.375,6,19,0.278307655731925
10432,20.375,6,20,0.2781220231844629
10432,20.375,6,21,0.27124245883826886
10432,20.375,6,22,0.26815989986481437
10432,20.375,6,23,0.2634566237851793
10432,20.375,6,24,0.25668698717462707
10432,20.375,6,25,0.2557820666776894
10432,20.375,6,26,0.25536332110482396
10432,20.375,6,27,0.24992543934669584
10432,20.375,6,28,0.2497513067194934
10432,20.375,6,29,0.24794507799194387
10432,20.375,6,30,0.24322846527907965
10432,20.375,6,31,0.24284151767521142
10432,20.375,6,32,0.23962086091227697
10432,20.375,6,33,0.23674535591566367
10432,20.375,6,34,0.23482319577022315
10432,20.375,6,35,0.2319356008858025
10432,20.375,6,36,0.23093896589139337
10432,20.375,6,37,0.23035473044966734
10432,20.375,6,38,0.2299517581330831
10432,20.375,6,39,0.22963054371700758
10432,20.375,6,40,0.2273592484943481
10432,20.375,6,41,0.22678111797899234
10432,20.375,6,42,0.22352074918051526
10432,20.375,6,43,0.22337636037404998
10432,20.375,6,44,0.22000140422750555
10432,20.375,6,45,0.21929466769044914
10432,20.375,6,46,0.2166518872935643
10432,20.375,6,47,0.2156459316674311
10432,20.375,6,48,0.21377272704430228
10432,20.375,8,0,0.41096196307076815
10432,20.375,8,1,0.40826177655816304
10432,20.375,8,2,0.3933441566274436
10432,20.375,8,3,0.3909984432709838
10432,20.375,8,4,0.3871339354208033
10432,20.375,8,5,0.3843558987078357
10432,20.375,8,6,0.3698974889260691
10432,20.375,8,7,0.368944570769535
10432,20.375,8,8,0.36095610607592693
10432,20.375,8,9,0.3595186493885903
10432,20.375,8,10,0.3583814148739847
10432,20.375,8,11,0.3493175023251187
10432,20.375,8,12,0.3434100480867594
10432,20.375,8,13,0.34313775855467915
10432,20.375,8,14,0.33318283489189743
10432,20.375,8,15,0.3291068373311667
10432,20.375,8,16,0.3287608137651155
10432,20.375,8,17,0.3272983172372049
10432,20.375,8,18,0.31815014692863736
10432,20.375,8,19,0.3157793972689254
10432,20.375,8,20,0.31570191937654046
10432,20.375,8,21,0.3116608113560155
10432,20.375,8,22,0.30401255875152833
10432,20.375,8,23,0.30018224976978697
10432,20.375,8,24,0.2985133951640535
10432,20.375,8,25,0.29840210965832265
10432,20.375,8,26,0.29327362953533104
10432,20.375,8,27,0.288600231420278
10432,20.375,8,28,0.2885740957232303
10432,20.375,8,29,0.2871043832677693
10432,20.375,8,30,0.2828479491931644
10432,20.375,8,31,0.2769260169065316
10432,20.375,8,32,0.275856506407749
10432,20.375,8,33,0.27449063671008833
10432,20.375,8,34,0.26993622398131484
10432,20.375,8,35,0.26988247260923415
10432,20.375,8,36,0.2690063405766932
10432,20.375,8,37,0.2635608852555271
10432,20.375,8,38,0.2635470785385667
10432,20.375,8,39,0.2631064225131968
10432,20.375,8,40,0.26021136769732545
10432,20.375,8,41,0.25726739304261276
10432,20.375,8,42,0.25420348700266765
10432,20.375,8,43,0.25236732439860615
10432,20.375,8,44,0.252030324683326
10432,20.375,8,45,0.24818096160718928
10432,20.375,8,46,0.2464564157746481
10432,20.375,8,47,0.24568034319957946
10432,20.375,8,48,0.2456023434687802
10432,20.375,8,49,0.24370363270169113
10432,20.375,8,50,0.2424782667826443
10432,20.375,8,51,0.2424405241677331
10432,20.375,8,52,0.23975506220760767
10432,20.375,8,53,0.23905479835133048
10432,20.375,8,54,0.23714920074947377
10432,20.375,8,55,0.23713744004679535
10432,20.375,8,56,0.23519873076453648
10432,20.375,8,57,0.23327660370387024
10432,20.375,8,58,0.23203108162685993
10432,20.375,8,59,0.22923961544307556
10432,20.375,8,60,0.2292108908411464
10432,20.375,8,61,0.2286895811941625
10432,20.375,8,62,0.22859539323245812
10432,20.375,8,63,0.22842397058886912
10432,20.375,8,64,0.22799157348893584
10432,20.375,8,65,0.22636875933470724
10432,20.375,8,66,0.22606581117752828
10432,20.375,8,67,0.22526023185381183
10432,20.375,8,68,0.2251477554746784
10432,20.375,8,69,0.2237814634853658
10432,20.375,8,70,0.22365806780225642
10432,20.375,8,71,0.22189424721673387
10432,20.375,8,72,0.2211392288307636
10432,20.375,8,73,0.22061516370801248
10432,20.375,8,74,0.21839872218320686
10432,20.375,8,75,0.21757490076610117
10432,20.375,8,76,0.21578164864151536
10432,20.375,8,77,0.21480307612212365
10432,20.375,8,78,0.21346174838194643
10432,20.375,8,79,0.21247984622021376
10432,20.375,8,80,0.21155071211979629
10464,20.4375,2,0,0.36250827742670017
10464,20.4375,2,1,0.3331647683095391
10464,20.4375,2,2,0.2986023843601102
10464,20.4375,2,3,0.29155353596062655
10464,20.4375,2,4,0.25671310453372703
10464,20.4375,2,5,0.24866047887782614
10464,20.4375,2,6,0.24488634376574758
10464,20.4375,2,7,0.24089469427342433
10464,20.4375,2,8,0.23213391545416825
10464,20.4375,4,0,0.3909389273587584
10464,20.4375,4,1,0.3799647006605558
10464,20.4375,4,2,0.3513028016344788
10464,20.4375,4,3,0.3464679772502825
10464,20.4375,4,4,0.329557189117812
10464,20.4375,4,5,0.3236660295599411
10464,20.4375,4,6,0.30584139405022526
10464,20.4375,4,7,0.30375544512000974
10464,20.4375,4,8,0.29210467099356247
10464,20.4375,4,9,0.27752400843496566
10464,20.4375,4,10,0.2747869668540086
10464,20.4375,4,11,0.2645897645123389
10464,20.4375,4,12,0.26365268596047353
10464,20.4375,4,13,0.26353044137590154
10464,20.4375,4,14,0.25486301536238676
10464,20.4375,4,15,0.247549014398022
10464,20.4375,4,16,0.2386689481270352
10464,20.4375,4,17,0.23637968691468808
10464,20.4375,4,18,0.23502825572146022
10464,20.4375,4,19,0.2335722776504849
10464,20.4375,4,20,0.2302113493600467
10464,20.4375,4,21,0.22898307979434
10464,20.4375,4,22,0.22406484415357336
10464,20.4375,4,23,0.2239603141990744
10464,20.4375,4,24,0.21936120842181595
10464,20.4375,6,0,0.4032395113028573
10464,20.4375,6,1,0.3982068248233333
10464,20.4375,6,2,0.37772128967511476
10464,20.4375,6,3,0.37444940428855716
10464,20.4375,6,4,0.3666584657528871
10464,20.4375,6,5,0.3626955202986357
10464,20.4375,6,6,0.3453204379360277
10464,20.4375,6,7,0.3439721751658342
10464,20.4375,6,8,0.3339131704098233
10464,20.4375,6,9,0.32814921610749065
10464,20.4375,6,10,0.32648992767738155
10464,20.4375,6,11,0.3154141406737612
10464,20.4375,6,12,0.3110337712985899
10464,20.4375,6,13,0.31058431568261174
10464,20.4375,6,14,0.299845707872602
10464,20.4375,6,15,0.2929063932044418
10464,20.4375,6,16,0.2896829107209092
10464,20.4375,6,17,0.2890433202299275
10464,20.4375,6,18,0.2787615664744067
10464,20.4375,6,19,0.2784075397725159
10464,20.4375,6,20,0.2782224219767577
10464,20.4375,6,21,0.2714324334222257
